Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2014-05-30,92.74,92.74,92.74,92.74,-0.65,,,0.0,,,
2014-06-02,92.93,92.93,92.93,92.93,0.19,,,0.0,,,
2014-06-03,92.85,92.85,92.85,92.85,-0.08,,,0.0,,,
2014-06-04,92.55,92.55,92.55,92.55,-0.3,,,0.0,,,
2014-06-05,93.14,93.14,93.14,93.14,0.59,,,0.0,,,
2014-06-06,92.66,92.66,92.66,92.66,-0.48,,,0.0,,,
2014-06-09,92.99,92.99,92.99,92.99,0.33,,,0.0,,,
2014-06-10,93.2,93.2,93.2,93.2,0.21,,,0.0,,,
2014-06-11,93.43,93.43,93.43,93.43,0.23,,,0.0,,,
2014-06-12,93.57,93.57,93.57,93.57,0.14,,,0.0,,,
2014-06-13,93.37,93.37,93.37,93.37,-0.2,,,0.0,,,
2014-06-16,94.6,94.6,94.6,94.6,1.23,,,0.0,,,
2014-06-17,96.09,96.09,96.09,96.09,1.49,,,0.0,,,
2014-06-18,96.51,96.51,96.51,96.51,0.42,,,0.0,,,
2014-06-19,96.88,96.88,96.88,96.88,0.37,,,0.0,,,
2014-06-20,96.94,96.94,96.94,96.94,0.06,,,0.0,,,
2014-06-23,97.41,97.41,97.41,97.41,0.47,,,0.0,,,
2014-06-24,98.1,98.1,98.1,98.1,0.69,,,0.0,,,
2014-06-25,98.03,98.03,98.03,98.03,-0.07,,,0.0,,,
2014-06-26,97.46,97.46,97.46,97.46,-0.57,,,0.0,,,
2014-06-27,97.75,97.75,97.75,97.75,0.29,,,0.0,,,
2014-06-30,97.45,97.45,97.45,97.45,-0.3,,,0.0,,,
2014-07-01,97.96,97.96,97.96,97.96,0.51,,,0.0,,,
2014-07-02,98.14,98.14,98.14,98.14,0.18,,,0.0,,,
2014-07-03,98.22,98.22,98.22,98.22,0.08,,,0.0,,,
2014-07-04,97.97,97.97,97.97,97.97,-0.25,,,0.0,,,
2014-07-07,98.22,98.22,98.22,98.22,0.25,,,0.0,,,
2014-07-08,97.68,97.68,97.68,97.68,-0.54,,,0.0,,,
2014-07-09,97.82,97.82,97.82,97.82,0.14,,,0.0,,,
2014-07-10,97.71,97.71,97.71,97.71,-0.11,,,0.0,,,
2014-07-11,97.92,97.92,97.92,97.92,0.21,,,0.0,,,
2014-07-14,98.88,98.88,98.88,98.88,0.96,,,0.0,,,
2014-07-15,98.27,98.27,98.27,98.27,-0.61,,,0.0,,,
2014-07-16,97.55,97.55,97.55,97.55,-0.72,,,0.0,,,
2014-07-17,96.59,96.59,96.59,96.59,-0.96,,,0.0,,,
2014-07-18,95.93,95.93,95.93,95.93,-0.66,,,0.0,,,
2014-07-21,97.64,97.64,97.64,97.64,1.71,,,0.0,,,
2014-07-22,96.86,96.86,96.86,96.86,-0.78,,,0.0,,,
2014-07-23,97.66,97.66,97.66,97.66,0.8,,,0.0,,,
2014-07-24,97.47,97.47,97.47,97.47,-0.19,,,0.0,,,
2014-07-25,97.55,97.55,97.55,97.55,0.08,,,0.0,,,
2014-07-28,97.26,97.26,97.26,97.26,-0.29,,,0.0,,,
2014-07-29,97.92,97.92,97.92,97.92,0.66,,,0.0,,,
2014-07-30,98.18,98.18,98.18,98.18,0.26,,,0.0,,,
2014-07-31,97.95,97.95,97.95,97.95,-0.23,,,0.0,,,
2014-08-01,98.43,98.43,98.43,98.43,0.48,,,0.0,,,
2014-08-04,98.04,98.04,98.04,98.04,-0.39,,,0.0,,,
2014-08-05,97.85,97.85,97.85,97.85,-0.19,,,0.0,,,
2014-08-06,97.86,97.86,97.86,97.86,0.01,,,0.0,,,
2014-08-07,98.59,98.59,98.59,98.59,0.73,,,0.0,,,
2014-08-08,98.11,98.11,98.11,98.11,-0.48,,,0.0,,,
2014-08-11,98.11,98.11,98.11,98.11,0.0,,,0.0,,,
2014-08-12,97.77,97.77,97.77,97.77,-0.34,,,0.0,,,
2014-08-13,98.3,98.3,98.3,98.3,0.53,,,0.0,,,
2014-08-14,97.37,97.37,97.37,97.37,-0.93,,,0.0,,,
2014-08-15,97.83,97.83,97.83,97.83,0.46,,,0.0,,,
2014-08-18,97.61,97.61,97.61,97.61,-0.22,,,0.0,,,
2014-08-19,97.36,97.36,97.36,97.36,-0.25,,,0.0,,,
2014-08-20,97.0,97.0,97.0,97.0,-0.36,,,0.0,,,
2014-08-21,96.75,96.75,96.75,96.75,-0.25,,,0.0,,,
2014-08-22,96.72,96.72,96.72,96.72,-0.03,,,0.0,,,
2014-08-25,96.84,96.84,96.84,96.84,0.12,,,0.0,,,
2014-08-26,96.52,96.52,96.52,96.52,-0.32,,,0.0,,,
2014-08-27,96.36,96.36,96.36,96.36,-0.16,,,0.0,,,
2014-08-28,95.6,95.6,95.6,95.6,-0.76,,,0.0,,,
2014-08-29,95.5,95.5,95.5,95.5,-0.1,,,0.0,,,
2014-09-01,95.43,95.43,95.43,95.43,-0.07,,,0.0,,,
2014-09-02,95.13,95.13,95.13,95.13,-0.3,,,0.0,,,
2014-09-03,95.68,95.68,95.68,95.68,0.55,,,0.0,,,
2014-09-04,95.5,95.5,95.5,95.5,-0.18,,,0.0,,,
2014-09-05,95.61,95.61,95.61,95.61,0.11,,,0.0,,,
2014-09-08,96.2,96.2,96.2,96.2,0.59,,,0.0,,,
2014-09-09,96.74,96.74,96.74,96.74,0.54,,,0.0,,,
2014-09-10,97.23,97.23,97.23,97.23,0.49,,,0.0,,,
2014-09-11,96.3,96.3,96.3,96.3,-0.93,,,0.0,,,
2014-09-12,96.08,96.08,96.08,96.08,-0.22,,,0.0,,,
2014-09-15,95.95,95.95,95.95,95.95,-0.13,,,0.0,,,
2014-09-16,96.08,96.08,96.08,96.08,0.13,,,0.0,,,
2014-09-17,96.32,96.32,96.32,96.32,0.24,,,0.0,,,
2014-09-18,96.52,96.52,96.52,96.52,0.2,,,0.0,,,
2014-09-19,96.38,96.38,96.38,96.38,-0.14,,,0.0,,,
2014-09-22,96.45,96.45,96.45,96.45,0.07,,,0.0,,,
2014-09-23,96.09,96.09,96.09,96.09,-0.36,,,0.0,,,
2014-09-24,95.82,95.82,95.82,95.82,-0.27,,,0.0,,,
2014-09-25,95.54,95.54,95.54,95.54,-0.28,,,0.0,,,
2014-09-26,94.39,94.39,94.39,94.39,-1.15,,,0.0,,,
2014-09-29,93.44,93.44,93.44,93.44,-0.95,,,0.0,,,
2014-09-30,92.87,92.87,92.87,92.87,-0.57,,,0.0,,,
2014-10-01,93.03,93.03,93.03,93.03,0.16,,,0.0,,,
2014-10-02,92.55,92.55,92.55,92.55,-0.48,,,0.0,,,
2014-10-03,92.43,92.43,92.43,92.43,-0.12,,,0.0,,,
2014-10-06,93.24,93.24,93.24,93.24,0.81,,,0.0,,,
2014-10-07,93.02,93.02,93.02,93.02,-0.22,,,0.0,,,
2014-10-08,93.37,93.37,93.37,93.37,0.35,,,0.0,,,
2014-10-09,93.71,93.71,93.71,93.71,0.34,,,0.0,,,
2014-10-10,94.12,94.12,94.12,94.12,0.41,,,0.0,,,
2014-10-13,94.53,94.53,94.53,94.53,0.41,,,0.0,,,
2014-10-14,94.57,94.57,94.57,94.57,0.04,,,0.0,,,
2014-10-15,93.09,93.09,93.09,93.09,-1.48,,,0.0,,,
2014-10-16,91.79,91.79,91.79,91.79,-1.3,,,0.0,,,
2014-10-17,92.31,92.31,92.31,92.31,0.52,,,0.0,,,
2014-10-20,91.36,91.36,91.36,91.36,-0.95,,,0.0,,,
2014-10-21,89.83,89.83,89.83,89.83,-1.53,,,0.0,,,
2014-10-22,89.33,89.33,89.33,89.33,-0.5,,,0.0,,,
2014-10-23,90.11,90.11,90.11,90.11,0.78,,,0.0,,,
2014-10-24,90.72,90.72,90.72,90.72,0.61,,,0.0,,,
2014-10-27,91.18,91.18,91.18,91.18,0.46,,,0.0,,,
2014-10-28,91.48,91.48,91.48,91.48,0.3,,,0.0,,,
2014-10-29,91.98,91.98,91.98,91.98,0.5,,,0.0,,,
2014-10-30,91.76,91.76,91.76,91.76,-0.22,,,0.0,,,
2014-10-31,91.97,91.97,91.97,91.97,0.21,,,0.0,,,
2014-11-03,91.68,91.68,91.68,91.68,-0.29,,,0.0,,,
2014-11-04,91.53,91.53,91.53,91.53,-0.15,,,0.0,,,
2014-11-05,91.13,91.13,91.13,91.13,-0.4,,,0.0,,,
2014-11-06,91.79,91.79,91.79,91.79,0.66,,,0.0,,,
2014-11-07,91.36,91.36,91.36,91.36,-0.43,,,0.0,,,
2014-11-10,90.97,90.97,90.97,90.97,-0.39,,,0.0,,,
2014-11-11,91.29,91.29,91.29,91.29,0.32,,,0.0,,,
2014-11-12,90.96,90.96,90.96,90.96,-0.33,,,0.0,,,
2014-11-13,90.43,90.43,90.43,90.43,-0.53,,,0.0,,,
2014-11-14,91.2,91.2,91.2,91.2,0.77,,,0.0,,,
2014-11-17,90.9,90.9,90.9,90.9,-0.3,,,0.0,,,
2014-11-18,90.37,90.37,90.37,90.37,-0.53,,,0.0,,,
2014-11-19,90.25,90.25,90.25,90.25,-0.12,,,0.0,,,
2014-11-20,90.18,90.18,90.18,90.18,-0.07,,,0.0,,,
2014-11-21,91.34,91.34,91.34,91.34,1.16,,,0.0,,,
2014-11-24,90.73,90.73,90.73,90.73,-0.61,,,0.0,,,
