Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2010-11-16,91.94,91.94,91.94,91.94,91.94,,,0.0,,,
2010-11-17,90.25,90.25,90.25,90.25,-1.69,,,0.0,,,
2010-11-18,91.52,91.52,91.52,91.52,1.27,,,0.0,,,
2010-11-19,90.72,90.72,90.72,90.72,-0.8,,,0.0,,,
2010-11-22,90.83,90.83,90.83,90.83,0.11,,,0.0,,,
2010-11-23,90.51,90.51,90.51,90.51,-0.32,,,0.0,,,
2010-11-24,92.54,92.54,92.54,92.54,2.03,,,0.0,,,
2010-11-25,92.99,92.99,92.99,92.99,0.45,,,0.0,,,
2010-11-26,92.47,92.47,92.47,92.47,-0.52,,,0.0,,,
2010-11-29,93.99,93.99,93.99,93.99,1.52,,,0.0,,,
2010-11-30,92.14,92.14,92.14,92.14,-1.85,,,0.0,,,
2010-12-01,93.66,93.66,93.66,93.66,1.52,,,0.0,,,
2010-12-02,92.96,92.96,92.96,92.96,-0.7,,,0.0,,,
2010-12-03,90.84,90.84,90.84,90.84,-2.12,,,0.0,,,
2010-12-06,89.75,89.75,89.75,89.75,-1.09,,,0.0,,,
2010-12-07,91.72,91.72,91.72,91.72,1.97,,,0.0,,,
2010-12-08,93.05,93.05,93.05,93.05,1.33,,,0.0,,,
2010-12-09,93.03,93.03,93.03,93.03,-0.02,,,0.0,,,
2010-12-10,92.73,92.73,92.73,92.73,-0.3,,,0.0,,,
2010-12-13,93.06,93.06,93.06,93.06,0.33,,,0.0,,,
2010-12-14,93.54,93.54,93.54,93.54,0.48,,,0.0,,,
2010-12-15,94.1,94.1,94.1,94.1,0.56,,,0.0,,,
2010-12-16,93.76,93.76,93.76,93.76,-0.34,,,0.0,,,
2010-12-17,93.81,93.81,93.81,93.81,0.05,,,0.0,,,
2010-12-20,94.64,94.64,94.64,94.64,0.83,,,0.0,,,
2010-12-21,94.64,94.64,94.64,94.64,0.0,,,0.0,,,
2010-12-22,94.75,94.75,94.75,94.75,0.11,,,0.0,,,
2010-12-23,95.21,95.21,95.21,95.21,0.46,,,0.0,,,
2010-12-24,94.6,94.6,94.6,94.6,-0.61,,,0.0,,,
2010-12-27,94.95,94.95,94.95,94.95,0.35,,,0.0,,,
2010-12-28,95.38,95.38,95.38,95.38,0.43,,,0.0,,,
2010-12-29,95.58,95.58,95.58,95.58,0.2,,,0.0,,,
2010-12-30,95.02,95.02,95.02,95.02,-0.56,,,0.0,,,
2010-12-31,96.26,96.26,96.26,96.26,1.24,,,0.0,,,
2011-01-03,95.86,95.86,95.86,95.86,-0.4,,,0.0,,,
2011-01-04,95.15,95.15,95.15,95.15,-0.71,,,0.0,,,
2011-01-05,97.26,97.26,97.26,97.26,2.11,,,0.0,,,
2011-01-06,96.9,96.9,96.9,96.9,-0.36,,,0.0,,,
2011-01-07,95.28,95.28,95.28,95.28,-1.62,,,0.0,,,
2011-01-10,96.84,96.84,96.84,96.84,1.56,,,0.0,,,
2011-01-11,98.05,98.05,98.05,98.05,1.21,,,0.0,,,
2011-01-12,98.09,98.09,98.09,98.09,0.04,,,0.0,,,
2011-01-13,98.23,98.23,98.23,98.23,0.14,,,0.0,,,
2011-01-14,99.23,99.23,99.23,99.23,1.0,,,0.0,,,
2011-01-17,98.49,98.49,98.49,98.49,-0.74,,,0.0,,,
2011-01-18,99.34,99.34,99.34,99.34,0.85,,,0.0,,,
2011-01-19,99.23,99.23,99.23,99.23,-0.11,,,0.0,,,
2011-01-20,98.96,98.96,98.96,98.96,-0.27,,,0.0,,,
2011-01-21,99.94,99.94,99.94,99.94,0.98,,,0.0,,,
2011-01-24,99.52,99.52,99.52,99.52,-0.42,,,0.0,,,
2011-01-25,99.03,99.03,99.03,99.03,-0.49,,,0.0,,,
2011-01-26,100.83,100.83,100.83,100.83,1.8,,,0.0,,,
2011-01-27,100.69,100.69,100.69,100.69,-0.14,,,0.0,,,
2011-01-28,101.35,101.35,101.35,101.35,0.66,,,0.0,,,
2011-01-31,102.3,102.3,102.3,102.3,0.95,,,0.0,,,
2011-02-01,103.02,103.02,103.02,103.02,0.72,,,0.0,,,
2011-02-02,104.11,104.11,104.11,104.11,1.09,,,0.0,,,
2011-02-03,104.75,104.75,104.75,104.75,0.64,,,0.0,,,
2011-02-04,103.78,103.78,103.78,103.78,-0.97,,,0.0,,,
2011-02-07,103.97,103.97,103.97,103.97,0.19,,,0.0,,,
2011-02-08,104.84,104.84,104.84,104.84,0.87,,,0.0,,,
2011-02-09,105.98,105.98,105.98,105.98,1.14,,,0.0,,,
2011-02-10,105.38,105.38,105.38,105.38,-0.6,,,0.0,,,
2011-02-11,104.69,104.69,104.69,104.69,-0.69,,,0.0,,,
2011-02-14,106.45,106.45,106.45,106.45,1.76,,,0.0,,,
2011-02-15,105.4,105.4,105.4,105.4,-1.05,,,0.0,,,
2011-02-16,106.88,106.88,106.88,106.88,1.48,,,0.0,,,
2011-02-17,105.94,105.94,105.94,105.94,-0.94,,,0.0,,,
2011-02-18,106.13,106.13,106.13,106.13,0.19,,,0.0,,,
2011-02-21,107.76,107.76,107.76,107.76,1.63,,,0.0,,,
2011-02-22,105.66,105.66,105.66,105.66,-2.1,,,0.0,,,
