Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2015-02-09,81.45,81.45,81.45,81.45,0.19,,,0.0,,,
2015-02-10,80.92,80.92,80.92,80.92,-0.53,,,0.0,,,
2015-02-11,80.79,80.79,80.79,80.79,-0.13,,,0.0,,,
2015-02-12,81.99,81.99,81.99,81.99,1.2,,,0.0,,,
2015-02-13,81.31,81.31,81.31,81.31,-0.68,,,0.0,,,
2015-02-16,81.36,81.36,81.36,81.36,0.05,,,0.0,,,
2015-02-17,81.67,81.67,81.67,81.67,0.31,,,0.0,,,
2015-02-18,81.2,81.2,81.2,81.2,-0.47,,,0.0,,,
2015-02-19,80.9,80.9,80.9,80.9,-0.3,,,0.0,,,
2015-02-20,81.58,81.58,81.58,81.58,0.68,,,0.0,,,
2015-02-23,81.42,81.42,81.42,81.42,-0.16,,,0.0,,,
2015-02-24,81.93,81.93,81.93,81.93,0.51,,,0.0,,,
2015-02-25,82.52,82.52,82.52,82.52,0.59,,,0.0,,,
2015-02-26,82.31,82.31,82.31,82.31,-0.21,,,0.0,,,
2015-02-27,82.43,82.43,82.43,82.43,0.12,,,0.0,,,
2015-03-02,81.5,81.5,81.5,81.5,-0.93,,,0.0,,,
2015-03-03,82.09,82.09,82.09,82.09,0.59,,,0.0,,,
2015-03-04,80.93,80.93,80.93,80.93,-1.16,,,0.0,,,
2015-03-05,79.86,79.86,79.86,79.86,-1.07,,,0.0,,,
2015-03-06,78.96,78.96,78.96,78.96,-0.9,,,0.0,,,
2015-03-09,78.42,78.42,78.42,78.42,-0.54,,,0.0,,,
2015-03-10,77.89,77.89,77.89,77.89,-0.53,,,0.0,,,
2015-03-11,78.25,78.25,78.25,78.25,0.36,,,0.0,,,
2015-03-12,78.8,78.8,78.8,78.8,0.55,,,0.0,,,
2015-03-13,78.02,78.02,78.02,78.02,-0.78,,,0.0,,,
2015-03-16,78.61,78.61,78.61,78.61,0.59,,,0.0,,,
2015-03-17,77.87,77.87,77.87,77.87,-0.74,,,0.0,,,
2015-03-18,78.88,78.88,78.88,78.88,1.01,,,0.0,,,
2015-03-19,78.43,78.43,78.43,78.43,-0.45,,,0.0,,,
2015-03-20,78.87,78.87,78.87,78.87,0.44,,,0.0,,,
2015-03-23,79.43,79.43,79.43,79.43,0.56,,,0.0,,,
2015-03-24,78.68,78.68,78.68,78.68,-0.75,,,0.0,,,
2015-03-25,78.72,78.72,78.72,78.72,0.04,,,0.0,,,
2015-03-26,78.87,78.87,78.87,78.87,0.15,,,0.0,,,
2015-03-27,77.04,77.04,77.04,77.04,-1.83,,,0.0,,,
2015-03-30,77.64,77.64,77.64,77.64,0.6,,,0.0,,,
2015-03-31,76.98,76.98,76.98,76.98,-0.66,,,0.0,,,
2015-04-01,77.33,77.33,77.33,77.33,0.35,,,0.0,,,
2015-04-02,76.37,76.37,76.37,76.37,-0.96,,,0.0,,,
2015-04-06,76.31,76.31,76.31,76.31,,,,0.0,,,
2015-04-07,74.93,74.93,74.93,74.93,-1.38,,,0.0,,,
2015-04-08,74.31,74.31,74.31,74.31,-0.62,,,0.0,,,
2015-04-09,75.41,75.41,75.41,75.41,1.1,,,0.0,,,
2015-04-10,75.86,75.86,75.86,75.86,0.45,,,0.0,,,
2015-04-13,75.14,75.14,75.14,75.14,-0.72,,,0.0,,,
2015-04-14,74.96,74.96,74.96,74.96,-0.18,,,0.0,,,
2015-04-15,76.1,76.1,76.1,76.1,1.14,,,0.0,,,
2015-04-16,75.93,75.93,75.93,75.93,-0.17,,,0.0,,,
2015-04-17,75.33,75.33,75.33,75.33,-0.6,,,0.0,,,
2015-04-20,75.34,75.34,75.34,75.34,0.01,,,0.0,,,
2015-04-21,75.47,75.47,75.47,75.47,0.13,,,0.0,,,
2015-04-22,76.04,76.04,76.04,76.04,0.57,,,0.0,,,
2015-04-23,77.09,77.09,77.09,77.09,1.05,,,0.0,,,
2015-04-24,76.02,76.02,76.02,76.02,-1.07,,,0.0,,,
2015-04-27,75.83,75.83,75.83,75.83,-0.19,,,0.0,,,
2015-04-28,75.78,75.78,75.78,75.78,-0.05,,,0.0,,,
2015-04-29,76.03,76.03,76.03,76.03,0.25,,,0.0,,,
2015-04-30,75.75,75.75,75.75,75.75,-0.28,,,0.0,,,
2015-05-01,75.82,75.82,75.82,75.82,0.07,,,0.0,,,
2015-05-04,76.2,76.2,76.2,76.2,0.38,,,0.0,,,
2015-05-05,76.8,76.8,76.8,76.8,0.6,,,0.0,,,
2015-05-06,76.77,76.77,76.77,76.77,-0.03,,,0.0,,,
2015-05-07,76.35,76.35,76.35,76.35,-0.42,,,0.0,,,
2015-05-08,76.65,76.65,76.65,76.65,0.3,,,0.0,,,
2015-05-11,76.6,76.6,76.6,76.6,-0.05,,,0.0,,,
2015-05-12,76.43,76.43,76.43,76.43,-0.17,,,0.0,,,
