Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2008-04-04,,,,,0.0,,,,,,
2008-04-07,,,,,0.0,,,0.0,,,
2008-04-08,97.59,97.59,97.59,97.59,97.59,,,0.0,,,
2008-04-09,98.83,98.83,98.83,98.83,1.24,,,0.0,,,
2008-04-10,99.02,99.02,99.02,99.02,0.19,,,0.0,,,
2008-04-11,99.81,99.81,99.81,99.81,0.79,,,0.0,,,
2008-04-14,100.4,100.4,100.4,100.4,0.59,,,0.0,,,
2008-04-15,101.97,101.97,101.97,101.97,1.57,,,0.0,,,
2008-04-16,103.4,103.4,103.4,103.4,1.43,,,0.0,,,
2008-04-17,104.28,104.28,104.28,104.28,0.88,,,0.0,,,
2008-04-18,105.61,105.61,105.61,105.61,1.33,,,0.0,,,
2008-04-21,106.44,106.44,106.44,106.44,0.83,,,0.0,,,
2008-04-22,107.28,107.28,107.28,107.28,0.84,,,0.0,,,
2008-04-23,107.98,107.98,107.98,107.98,0.7,,,0.0,,,
2008-04-24,105.73,105.73,105.73,105.73,-2.25,,,0.0,,,
2008-04-25,106.76,106.76,106.76,106.76,1.03,,,0.0,,,
2008-04-28,107.13,107.13,107.13,107.13,0.37,,,0.0,,,
2008-04-29,105.47,105.47,105.47,105.47,-1.66,,,0.0,,,
2008-04-30,104.0,104.0,104.0,104.0,-1.47,,,0.0,,,
2008-05-01,103.96,103.96,103.96,103.96,-0.04,,,0.0,,,
2008-05-02,107.39,107.39,107.39,107.39,3.43,,,0.0,,,
2008-05-05,109.99,109.99,109.99,109.99,2.6,,,0.0,,,
2008-05-06,112.08,112.08,112.08,112.08,2.09,,,0.0,,,
2008-05-07,114.37,114.37,114.37,114.37,2.29,,,0.0,,,
2008-05-08,115.99,115.99,115.99,115.99,1.62,,,0.0,,,
2008-05-09,119.41,119.41,119.41,119.41,3.42,,,0.0,,,
2008-05-12,118.53,118.53,118.53,118.53,-0.88,,,0.0,,,
2008-05-13,119.03,119.03,119.03,119.03,0.5,,,0.0,,,
2008-05-14,119.55,119.55,119.55,119.55,0.52,,,0.0,,,
2008-05-15,119.09,119.09,119.09,119.09,-0.46,,0.0,0.0,0.0,0.0,0.0
2008-05-16,125.53,125.53,125.53,125.53,6.44,,,0.0,,,
2008-05-19,128.28,128.28,128.28,128.28,2.75,,,0.0,,,
2008-05-20,134.06,134.06,134.06,134.06,5.78,,,0.0,,,
2008-05-21,138.95,138.95,138.95,138.95,4.89,,,0.0,,,
2008-05-22,134.29,134.29,134.29,134.29,-4.66,,,0.0,,,
2008-05-23,133.48,133.48,133.48,133.48,-0.81,,,0.0,,,
2008-05-26,133.96,133.96,133.96,133.96,0.48,,,0.0,,,
2008-05-27,131.14,131.14,131.14,131.14,-2.82,,,0.0,,,
2008-05-28,130.11,130.11,130.11,130.11,-1.03,,,0.0,,,
2008-05-29,127.63,127.63,127.63,127.63,-2.48,,,0.0,,,
2008-05-30,127.04,127.04,127.04,127.04,-0.59,,,0.0,,,
2008-06-02,128.36,128.36,128.36,128.36,1.32,,,0.0,,,
2008-06-03,127.06,127.06,127.06,127.06,-1.3,,,0.0,,,
2008-06-04,125.38,125.38,125.38,125.38,-1.68,,,0.0,,,
2008-06-05,129.29,129.29,129.29,129.29,3.91,,,0.0,,,
2008-06-06,134.72,134.72,134.72,134.72,5.43,,,0.0,,,
2008-06-09,131.62,131.62,131.62,131.62,-3.1,,,0.0,,,
2008-06-10,132.37,132.37,132.37,132.37,0.75,,,0.0,,,
2008-06-11,137.57,137.57,137.57,137.57,5.2,,,0.0,,,
2008-06-12,138.51,138.51,138.51,138.51,0.94,,,0.0,,,
2008-06-13,137.15,137.15,137.15,137.15,-1.36,,,0.0,,,
2008-06-16,138.46,138.46,138.46,138.46,1.31,,,0.0,,,
2008-06-17,137.29,137.29,137.29,137.29,-1.17,,,0.0,,,
2008-06-18,138.36,138.36,138.36,138.36,1.07,,,0.0,,,
2008-06-19,134.25,134.25,134.25,134.25,-4.11,,,0.0,,,
2008-06-20,135.61,135.61,135.61,135.61,1.36,,,0.0,,,
2008-06-23,136.43,136.43,136.43,136.43,0.82,,,0.0,,,
2008-06-24,137.23,137.23,137.23,137.23,0.8,,,0.0,,,
2008-06-25,135.4,135.4,135.4,135.4,-1.83,,,0.0,,,
2008-06-26,138.48,138.48,138.48,138.48,3.08,,,0.0,,,
2008-06-27,139.23,139.23,139.23,139.23,0.75,,,0.0,,,
2008-06-30,139.05,139.05,139.05,139.05,-0.18,,,0.0,,,
2008-07-01,139.06,139.06,139.06,139.06,0.01,,,0.0,,,
2008-07-02,142.11,142.11,142.11,142.11,3.05,,,0.0,,,
2008-07-03,143.66,143.66,143.66,143.66,1.55,,,0.0,,,
2008-07-04,142.91,142.91,142.91,142.91,-0.75,,,0.0,,,
2008-07-07,142.96,142.96,142.96,142.96,0.05,,,0.0,,,
2008-07-08,139.14,139.14,139.14,139.14,-3.82,,,0.0,,,
