Date,Open,High,Low,Settle,Change,Wave,Volume,Open Interest,EFP Volume,EFS Volume,Block Volume
2009-11-16,93.25,93.25,93.25,93.25,93.25,,,0.0,,,
2009-11-17,93.85,93.85,93.85,93.85,0.6,,,0.0,,,
2009-11-18,94.51,94.51,94.51,94.51,0.66,,,0.0,,,
2009-11-19,93.24,93.24,93.24,93.24,-1.27,,,0.0,,,
2009-11-20,93.49,93.49,93.49,93.49,0.25,,,0.0,,,
2009-11-23,93.16,93.16,93.16,93.16,-0.33,,,0.0,,,
2009-11-24,92.12,92.12,92.12,92.12,-1.04,,,0.0,,,
2009-11-25,94.24,94.24,94.24,94.24,2.12,,,0.0,,,
2009-11-26,92.85,92.85,92.85,92.85,-1.39,,,0.0,,,
2009-11-27,93.56,93.56,93.56,93.56,0.71,,,0.0,,,
2009-11-30,95.27,95.27,95.27,95.27,1.71,,,0.0,,,
2009-12-01,95.55,95.55,95.55,95.55,0.28,,,0.0,,,
2009-12-02,94.68,94.68,94.68,94.68,-0.87,,,0.0,,,
2009-12-03,95.93,95.93,95.93,95.93,1.25,,,0.0,,,
2009-12-04,95.22,95.22,95.22,95.22,-0.71,,,0.0,,,
2009-12-07,94.47,94.47,94.47,94.47,-0.75,,,0.0,,,
2009-12-08,93.38,93.38,93.38,93.38,-1.09,,,0.0,,,
2009-12-09,90.78,90.78,90.78,90.78,-2.6,,,0.0,,,
2009-12-10,90.32,90.32,90.32,90.32,-0.46,,,0.0,,,
2009-12-11,89.88,89.88,89.88,89.88,-0.44,,,0.0,,,
2009-12-14,89.67,89.67,89.67,89.67,-0.21,,,0.0,,,
2009-12-15,89.65,89.65,89.65,89.65,-0.02,,,0.0,,,
2009-12-16,90.93,90.93,90.93,90.93,1.28,,,0.0,,,
2009-12-17,90.35,90.35,90.35,90.35,-0.58,,,0.0,,,
2009-12-18,90.93,90.93,90.93,90.93,0.58,,,0.0,,,
2009-12-21,90.19,90.19,90.19,90.19,-0.74,,,0.0,,,
2009-12-22,90.81,90.81,90.81,90.81,0.62,,,0.0,,,
2009-12-23,91.59,91.59,91.59,91.59,0.78,,,0.0,,,
