Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1997-09-16,18.47,18.47,18.47,18.47,,,0.0,0.0,,,
1997-09-17,18.31,18.31,18.31,18.31,,,0.0,0.0,,,
1997-09-18,18.31,18.31,18.31,18.31,,,0.0,0.0,,,
1997-09-19,18.29,18.29,18.29,18.29,,,0.0,0.0,,,
1997-09-22,18.45,18.45,18.45,18.45,,,0.0,0.0,,,
1997-09-23,18.41,18.41,18.41,18.41,,,0.0,0.0,,,
1997-09-24,18.56,18.56,18.56,18.56,,,0.0,0.0,,,
1997-09-25,18.87,18.87,18.87,18.87,,,0.0,0.0,,,
1997-09-26,19.0,19.22,19.0,19.22,,,50.0,50.0,,,
1997-09-29,19.15,19.15,19.15,19.15,,,0.0,50.0,,,
1997-09-30,19.05,19.13,19.05,19.12,,,352.0,351.0,,,
1997-10-01,19.08,19.08,19.08,19.08,,,0.0,351.0,,,
1997-10-02,19.03,19.35,19.01,19.35,,,225.0,376.0,,,
1997-10-03,19.5,19.5,19.5,19.5,,,0.0,376.0,,,
1997-10-06,18.84,18.84,18.84,18.84,,,0.0,376.0,,,
1997-10-07,19.16,19.16,19.16,19.16,,,0.0,376.0,,,
1997-10-08,19.15,19.3,19.15,19.27,,,505.0,881.0,,,
1997-10-09,19.34,19.34,19.22,19.22,,,101.0,808.0,,,
1997-10-10,19.24,19.24,19.24,19.24,,,0.0,808.0,,,
1997-10-13,18.98,18.98,18.98,18.98,,,0.0,808.0,,,
1997-10-14,19.09,19.09,18.65,18.65,,,488.0,1294.0,,,
1997-10-15,18.67,18.67,18.67,18.67,,,0.0,1294.0,,,
1997-10-16,18.94,18.94,18.94,18.94,,,0.0,1294.0,,,
1997-10-17,19.08,19.08,18.75,18.75,,,200.0,1494.0,,,
1997-10-20,18.87,18.87,18.87,18.87,,,0.0,1494.0,,,
1997-10-21,18.89,18.89,18.89,18.89,,,0.0,1494.0,,,
1997-10-22,19.0,19.23,19.0,19.23,,,250.0,1244.0,,,
1997-10-23,19.12,19.12,19.12,19.12,,,0.0,1244.0,,,
1997-10-24,19.17,19.17,19.17,19.17,,,0.0,1244.0,,,
1997-10-27,19.15,19.15,19.15,19.15,,,0.0,1244.0,,,
1997-10-28,18.83,18.83,18.83,18.83,,,0.0,1244.0,,,
1997-10-29,18.97,18.97,18.97,18.97,,,0.0,1244.0,,,
1997-10-30,19.21,19.21,19.21,19.21,,,0.0,1244.0,,,
1997-10-31,19.17,19.17,19.17,19.17,,,0.0,1244.0,,,
1997-11-03,18.96,18.96,18.96,18.96,,,0.0,1244.0,,,
1997-11-04,18.84,18.84,18.84,18.84,,,0.0,1244.0,,,
1997-11-05,18.75,18.75,18.75,18.75,,,0.0,1244.0,,,
1997-11-06,18.89,18.89,18.89,18.89,,,0.0,1244.0,,,
1997-11-07,18.91,18.91,18.91,18.91,,,0.0,1244.0,,,
1997-11-10,18.63,18.63,18.63,18.63,,,0.0,1244.0,,,
1997-11-11,18.67,18.73,18.67,18.73,,,450.0,1269.0,,,
1997-11-12,18.65,18.65,18.65,18.65,,,0.0,1269.0,,,
1997-11-13,18.64,18.77,18.64,18.77,,,64.0,1333.0,,,
1997-11-14,18.88,18.88,18.88,18.88,,,0.0,1333.0,,,
1997-11-17,18.52,18.52,18.52,18.52,,,0.0,1333.0,,,
1997-11-18,18.5,18.5,18.5,18.5,,,0.0,1333.0,,,
1997-11-19,18.42,18.42,18.42,18.42,,,0.0,1333.0,,,
1997-11-20,18.45,18.45,18.45,18.45,,,0.0,1333.0,,,
1997-11-21,18.45,18.45,18.45,18.45,,,0.0,1333.0,,,
1997-11-24,18.58,18.58,18.58,18.58,,,0.0,1333.0,,,
1997-11-25,18.62,18.62,18.62,18.62,,,0.0,1333.0,,,
1997-11-26,18.28,18.28,18.28,18.28,,,0.0,1333.0,,,
1997-11-27,18.39,18.39,18.39,18.39,,,0.0,1333.0,,,
1997-11-28,18.56,18.56,18.56,18.56,,,0.0,1333.0,,,
1997-12-01,18.12,18.12,18.12,18.12,,,0.0,1333.0,,,
1997-12-02,18.14,18.14,18.14,18.14,,,0.0,1333.0,,,
1997-12-03,18.1,18.22,18.1,18.22,,,10.0,1333.0,,,
1997-12-04,18.26,18.26,18.09,18.09,,,130.0,1293.0,,,
1997-12-05,18.18,18.18,18.18,18.18,,,0.0,1293.0,,,
1997-12-08,18.19,18.19,18.19,18.19,,,0.0,1293.0,,,
1997-12-09,18.15,18.15,18.03,18.03,,,50.0,1302.0,,,
1997-12-10,18.0,18.0,17.76,17.76,,,37.0,1339.0,,,
1997-12-11,17.7,17.88,17.7,17.88,,,128.0,1359.0,,,
1997-12-12,17.77,17.77,17.77,17.77,,,15.0,1359.0,,,
1997-12-15,17.82,17.82,17.82,17.82,,,145.0,1359.0,,,
1997-12-16,17.79,17.79,17.79,17.79,,,0.0,1359.0,,,
1997-12-17,17.8,17.8,17.8,17.8,,,0.0,1359.0,,,
1997-12-18,18.05,18.05,18.05,18.05,,,0.0,1359.0,,,
1997-12-19,17.88,17.88,17.88,17.88,,,0.0,1359.0,,,
1997-12-22,17.74,17.74,17.74,17.74,,,0.0,1359.0,,,
1997-12-23,17.86,17.86,17.79,17.79,,,38.0,1397.0,,,
1997-12-24,17.81,17.81,17.81,17.81,,,0.0,1397.0,,,
1997-12-29,17.38,17.38,17.38,17.38,,,0.0,1397.0,,,
1997-12-30,17.39,17.39,17.39,17.39,,,0.0,1397.0,,,
1997-12-31,17.27,17.27,17.27,17.27,,,0.0,1397.0,,,
1998-01-02,17.23,17.23,17.23,17.23,,,0.0,1397.0,,,
1998-01-05,16.97,16.97,16.97,16.97,,,0.0,1397.0,,,
1998-01-06,16.87,16.87,16.87,16.87,,,0.0,1397.0,,,
1998-01-07,16.76,16.76,16.65,16.75,,,1150.0,1840.0,,,
1998-01-08,16.91,17.0,16.86,16.86,,,499.0,1939.0,,,
1998-01-09,16.95,16.95,16.71,16.71,,,100.0,1875.0,,,
1998-01-12,16.57,16.7,16.5,16.67,,,37.0,1887.0,,,
1998-01-13,16.85,16.85,16.62,16.62,,,49.0,1838.0,,,
1998-01-14,16.78,16.78,16.65,16.65,,,100.0,1938.0,,,
1998-01-15,16.76,16.82,16.56,16.56,,,2.0,1937.0,,,
1998-01-16,16.65,16.65,16.65,16.65,,,0.0,1937.0,,,
1998-01-19,16.91,16.91,16.86,16.86,,,44.0,1893.0,,,
1998-01-20,16.63,16.63,16.63,16.63,,,0.0,1893.0,,,
1998-01-21,16.61,16.63,16.49,16.49,,,777.0,2665.0,,,
1998-01-22,16.24,16.3,16.22,16.22,,,293.0,2046.0,,,
1998-01-23,16.05,16.05,16.05,16.05,,,0.0,2046.0,,,
1998-01-26,16.78,16.78,16.78,16.78,,,0.0,2046.0,,,
1998-01-27,16.92,16.92,16.92,16.92,,,0.0,2046.0,,,
1998-01-28,17.03,17.12,17.03,17.12,,,37.0,2046.0,,,
1998-01-29,17.46,17.46,17.46,17.46,,,0.0,2046.0,,,
1998-01-30,17.35,17.35,16.97,17.04,,,422.0,2136.0,,,
1998-02-02,16.65,16.82,16.65,16.82,,,25.0,2136.0,,,
1998-02-03,16.85,16.85,16.45,16.45,,,300.0,2136.0,,,
1998-02-04,16.4,16.55,16.4,16.54,,,226.0,2162.0,,,
1998-02-05,16.56,16.66,16.51,16.51,,,525.0,2412.0,,,
1998-02-06,16.55,16.68,16.54,16.54,,,339.0,2109.0,,,
1998-02-09,16.56,16.56,16.56,16.56,,,100.0,2095.0,,,
1998-02-10,16.54,16.54,16.44,16.44,,,337.0,2326.0,,,
1998-02-11,16.55,16.55,16.29,16.29,,,525.0,2326.0,,,
1998-02-12,16.27,16.27,16.13,16.13,,,15.0,2326.0,,,
1998-02-13,16.23,16.3,16.23,16.25,,,288.0,2569.0,,,
1998-02-16,16.25,16.25,16.03,16.03,,,584.0,2327.0,,,
1998-02-17,16.06,16.06,15.92,16.0,,,2486.0,3606.0,,,
1998-02-18,15.92,16.67,15.88,16.67,,,1206.0,4176.0,,,
1998-02-19,16.45,16.58,16.45,16.46,,,934.0,4860.0,,,
1998-02-20,16.42,16.42,16.42,16.42,,,0.0,4860.0,,,
1998-02-23,16.02,16.06,15.89,15.89,,,1411.0,5252.0,,,
1998-02-24,15.93,15.98,15.76,15.86,,,1411.0,6093.0,,,
1998-02-25,15.97,15.98,15.87,15.87,,,530.0,6275.0,,,
1998-02-26,16.04,16.15,15.78,15.78,,,1468.0,6923.0,,,
1998-02-27,15.9,15.9,15.8,15.89,,,381.0,7168.0,,,
1998-03-02,16.01,16.01,15.85,15.85,,,283.0,7426.0,,,
