Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2015-11-23,,,,62.08,0.15,,,,,,
2015-11-24,,,,63.37,1.29,,,,,,
2015-11-25,,,,63.74,0.37,,,0.0,,,
2015-11-26,,,,63.36,-0.38,,,0.0,,,
2015-11-27,,,,62.74,-0.62,,,0.0,,,
2015-11-30,,,,62.37,-0.37,,,0.0,,,
2015-12-01,,,,62.35,-0.02,,,0.0,,,
2015-12-02,,,,62.0,-0.35,,,0.0,,,
2015-12-03,,,,62.67,0.67,,,0.0,,,
2015-12-04,,,,62.77,0.1,,,0.0,,,
2015-12-07,,,,61.75,-1.02,,,0.0,,,
2015-12-08,,,,61.63,-0.12,,,0.0,,,
2015-12-09,,,,61.68,0.05,,,0.0,,,
2015-12-10,,,,61.6,-0.08,,,0.0,,,
2015-12-11,,,,60.91,-0.69,,,0.0,,,
2015-12-14,,,,59.76,-1.15,,,0.0,,,
2015-12-15,,,,59.8,0.04,,,0.0,,,
2015-12-16,,,,59.31,-0.49,,,0.0,,,
2015-12-17,,,,59.07,-0.24,,,0.0,,,
2015-12-18,,,,58.84,-0.23,,,0.0,,,
2015-12-21,,,,58.18,-0.66,,,0.0,,,
2015-12-22,,,,57.27,-0.91,,,0.0,,,
2015-12-23,,,,57.59,0.32,,,0.0,,,
2015-12-24,,,,58.31,0.72,,,0.0,,,
2015-12-28,,,,57.81,,,,0.0,,,
2015-12-29,,,,58.83,1.02,,,0.0,,,
2015-12-30,,,,58.01,-0.82,,,0.0,,,
2015-12-31,,,,58.68,0.67,,,0.0,,,
2016-01-04,,,,58.22,,,,0.0,,,
2016-01-05,,,,57.43,-0.79,,,0.0,,,
2016-01-06,,,,56.1,-1.33,,,0.0,,,
2016-01-07,,,,55.29,-0.81,,,0.0,,,
2016-01-08,,,,55.11,-0.18,,,0.0,,,
2016-01-11,,,,53.54,-1.57,,,0.0,,,
2016-01-12,,,,52.29,-1.25,,,0.0,,,
2016-01-13,,,,51.48,-0.81,,,0.0,,,
2016-01-14,,,,51.92,0.44,,,0.0,,,
2016-01-15,,,,49.83,-2.09,,,0.0,,,
2016-01-18,,,,48.5,-1.33,,,0.0,,,
2016-01-19,,,,48.69,0.19,,,0.0,,,
2016-01-20,,,,48.68,-0.01,,,0.0,,,
2016-01-21,,,,48.69,0.01,,,0.0,,,
2016-01-22,,,,51.23,2.54,,,0.0,,,
2016-01-25,,,,51.41,0.18,,,0.0,,,
2016-01-26,,,,52.3,0.89,,,0.0,,,
2016-01-27,,,,52.95,0.65,,,0.0,,,
2016-01-28,,,,52.85,-0.1,,,0.0,,,
2016-01-29,,,,54.03,1.18,,,0.0,,,
2016-02-01,,,,53.16,-0.87,,,0.0,,,
2016-02-02,,,,52.14,-1.02,,,0.0,,,
2016-02-03,,,,52.76,0.62,,,0.0,,,
2016-02-04,,,,52.97,0.21,,,0.0,,,
2016-02-05,,,,52.71,-0.26,,,0.0,,,
2016-02-08,,,,52.36,-0.35,,,0.0,,,
2016-02-09,,,,49.87,-2.49,,,0.0,,,
2016-02-10,,,,50.26,0.39,,,0.0,,,
2016-02-11,,,,50.35,0.09,,,0.0,,,
2016-02-12,,,,52.85,2.5,,,0.0,,,
2016-02-15,,,,52.58,-0.27,,,0.0,,,
2016-02-16,,,,51.37,-1.21,,,0.0,,,
2016-02-17,,,,52.55,1.18,,,0.0,,,
2016-02-18,,,,52.64,0.09,,,0.0,,,
2016-02-19,,,,51.75,-0.89,,,0.0,,,
2016-02-22,,,,52.81,1.06,,,0.0,,,
2016-02-23,,,,51.89,-0.92,,,0.0,,,
2016-02-24,,,,52.35,0.46,,,0.0,,,
2016-02-25,,,,52.41,0.06,,,0.0,,,
2016-02-26,,,,51.23,-1.18,,,0.0,,,
2016-02-29,,,,52.09,0.86,,,0.0,,,
2016-03-01,,,,52.31,0.22,,,0.0,,,
2016-03-02,,,,52.0,-0.31,,,0.0,,,
2016-03-03,,,,51.61,-0.39,,,0.0,,,
2016-03-04,,,,52.3,0.69,,,0.0,,,
2016-03-07,,,,53.71,1.41,,,0.0,,,
2016-03-08,,,,53.34,-0.37,,,0.0,,,
2016-03-09,,,,54.05,0.71,,,0.0,,,
2016-03-10,,,,54.1,0.05,,,0.0,,,
2016-03-11,,,,54.38,0.28,,,0.0,,,
2016-03-14,,,,53.7,-0.68,,,0.0,,,
2016-03-15,,,,53.58,-0.12,,,0.0,,,
2016-03-16,,,,54.28,0.7,,,0.0,,,
2016-03-17,,,,54.25,-0.03,,,0.0,,,
2016-03-18,,,,54.27,0.02,,,0.0,,,
2016-03-21,,,,54.76,0.49,,,0.0,,,
2016-03-22,,,,55.31,0.55,,,0.0,,,
2016-03-23,,,,54.73,-0.58,,,0.0,,,
2016-03-24,,,,54.68,-0.05,,,0.0,,,
2016-03-28,,,,54.53,,,,0.0,,,
2016-03-29,,,,54.97,0.44,,,0.0,,,
2016-03-30,,,,55.86,0.89,,,0.0,,,
2016-03-31,,,,56.11,0.25,,,0.0,,,
2016-04-01,,,,54.81,-1.3,,,0.0,,,
2016-04-04,,,,54.52,-0.29,,,0.0,,,
2016-04-05,,,,54.24,-0.28,,,0.0,,,
2016-04-06,,,,55.18,0.94,,,0.0,,,
2016-04-07,,,,54.22,-0.96,,,0.0,,,
2016-04-08,,,,55.44,1.22,,,0.0,,,
2016-04-11,,,,56.01,0.57,,,0.0,,,
2016-04-12,,,,56.62,0.61,,,0.0,,,
2016-04-13,,,,56.11,-0.51,,,0.0,,,
2016-04-14,,,,55.57,-0.54,,,0.0,,,
2016-04-15,,,,54.27,-1.3,,,0.0,,,
2016-04-18,,,,54.57,0.3,,,0.0,,,
2016-04-19,,,,55.24,0.67,,,0.0,,,
2016-04-20,,,,56.63,1.39,,,0.0,,,
2016-04-21,,,,56.46,-0.17,,,0.0,,,
2016-04-22,,,,57.54,1.08,,,0.0,,,
2016-04-25,,,,57.4,-0.14,,,0.0,,,
2016-04-26,,,,57.86,0.46,,,0.0,,,
2016-04-27,,,,58.63,0.77,,,0.0,,,
2016-04-28,,,,58.52,-0.11,,,0.0,,,
2016-04-29,,,,59.08,0.56,,,0.0,,,
2016-05-02,,,,58.59,-0.49,,,0.0,,,
2016-05-03,,,,58.74,0.15,,,0.0,,,
2016-05-04,,,,59.45,0.71,,,0.0,,,
2016-05-05,,,,60.67,1.22,,,0.0,,,
2016-05-06,,,,61.36,0.69,,,0.0,,,
2016-05-09,,,,61.71,0.35,,,0.0,,,
2016-05-10,,,,61.87,0.16,,,0.0,,,
2016-05-11,,,,61.81,-0.06,,,0.0,,,
2016-05-12,,,,61.36,-0.45,,,0.0,,,
2016-05-13,,,,60.15,-1.21,,,0.0,,,
2016-05-16,,,,60.51,0.36,,,0.0,,,
2016-05-17,,,,61.18,0.67,,,0.0,,,
2016-05-18,,,,61.47,0.29,,,0.0,,,
2016-05-19,,,,61.58,0.11,,,0.0,,,
2016-05-20,,,,61.3,-0.28,,,0.0,,,
2016-05-23,,,,62.19,0.89,,,0.0,,,
2016-05-24,,,,62.29,0.1,,,0.0,,,
2016-05-25,,,,62.8,0.51,,,0.0,,,
2016-05-26,,,,62.75,-0.05,,,0.0,,,
2016-05-27,,,,62.93,0.18,,,0.0,,,
2016-05-30,,,,63.08,0.15,,,0.0,,,
2016-05-31,,,,62.83,-0.25,,,0.0,,,
2016-06-01,,,,62.7,-0.13,,,0.0,,,
2016-06-02,,,,62.98,0.28,,,0.0,,,
2016-06-03,,,,62.58,-0.4,,,0.0,,,
2016-06-06,,,,63.03,0.45,,,0.0,,,
2016-06-07,,,,63.18,0.15,,,0.0,,,
2016-06-08,,,,63.3,0.12,,,0.0,,,
2016-06-09,,,,62.85,-0.45,,,0.0,,,
2016-06-10,,,,62.45,-0.4,,,0.0,,,
2016-06-13,,,,62.52,0.07,,,0.0,,,
2016-06-14,,,,62.25,-0.27,,,0.0,,,
