Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2016-11-01,,,,61.79,1.16,,,,,,
2016-11-02,,,,61.13,-0.66,,,0.0,,,
2016-11-03,,,,60.81,-0.32,,,0.0,,,
2016-11-04,,,,60.56,-0.25,,,0.0,,,
2016-11-07,,,,61.18,0.62,,,0.0,,,
2016-11-08,,,,61.18,0.0,,,0.0,,,
2016-11-09,,,,61.92,0.74,,,0.0,,,
2016-11-10,,,,61.79,-0.13,,,0.0,,,
2016-11-11,,,,60.75,-1.04,,,0.0,,,
2016-11-14,,,,60.28,-0.47,,,0.0,,,
2016-11-15,,,,61.17,0.89,,,0.0,,,
2016-11-16,,,,60.84,-0.33,,,0.0,,,
2016-11-17,,,,61.17,0.33,,,0.0,,,
2016-11-18,,,,61.43,0.26,,,0.0,,,
2016-11-21,,,,62.39,0.96,,,0.0,,,
2016-11-22,,,,62.55,0.16,,,0.0,,,
2016-11-23,,,,62.15,-0.4,,,0.0,,,
2016-11-24,,,,62.08,-0.07,,,0.0,,,
2016-11-25,,,,61.12,-0.96,,,0.0,,,
2016-11-28,,,,61.42,0.3,,,0.0,,,
2016-11-29,,,,60.26,-1.16,,,0.0,,,
2016-11-30,,,,61.7,1.44,,,0.0,,,
2016-12-01,,,,61.29,-0.41,,,0.0,,,
2016-12-02,,,,61.85,0.56,,,0.0,,,
2016-12-05,,,,62.09,0.24,,,0.0,,,
2016-12-06,,,,61.58,-0.51,,,0.0,,,
2016-12-07,,,,61.17,-0.41,,,0.0,,,
2016-12-08,,,,61.11,-0.06,,,0.0,,,
2016-12-09,,,,61.45,0.34,,,0.0,,,
2016-12-12,,,,61.06,-0.39,,,0.0,,,
2016-12-13,,,,60.87,-0.19,,,0.0,,,
2016-12-14,,,,60.0,-0.87,,,0.0,,,
2016-12-15,,,,59.9,-0.1,,,0.0,,,
2016-12-16,,,,59.98,0.08,,,0.0,,,
2016-12-19,,,,59.76,-0.22,,,0.0,,,
2016-12-20,,,,60.12,0.36,,,0.0,,,
2016-12-21,,,,59.08,-1.04,,,0.0,,,
