Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1990-06-11,150.5,150.5,150.5,150.5,,,0.0,0.0,,,
1990-06-12,148.0,149.0,148.0,149.0,,,66.0,66.0,,,
1990-06-13,149.0,149.0,149.0,149.0,,,4.0,70.0,,,
1990-06-14,154.0,154.0,151.0,151.0,,,127.0,177.0,,,
1990-06-15,151.0,151.0,149.0,150.75,,,49.0,223.0,,,
1990-06-18,147.75,147.75,147.75,147.75,,,0.0,223.0,,,
1990-06-19,149.0,149.0,144.0,144.0,,,33.0,246.0,,,
1990-06-20,147.0,147.0,146.0,146.0,,,11.0,251.0,,,
1990-06-21,147.5,147.5,147.5,147.5,,,0.0,251.0,,,
1990-06-22,146.75,146.75,145.5,145.75,,,20.0,271.0,,,
1990-06-25,146.0,146.0,145.25,145.5,,,23.0,292.0,,,
1990-06-26,149.0,149.0,147.25,147.25,,,134.0,370.0,,,
1990-06-27,147.0,148.0,146.75,147.75,,,157.0,446.0,,,
1990-06-28,149.0,149.0,149.0,149.0,,,5.0,455.0,,,
1990-06-29,149.0,149.0,149.0,149.0,,,5.0,451.0,,,
1990-07-02,140.0,140.0,140.0,140.0,,,10.0,460.0,,,
1990-07-03,146.0,146.0,144.0,144.25,,,44.0,473.0,,,
1990-07-04,145.75,146.0,143.0,143.0,,,66.0,538.0,,,
1990-07-05,146.25,146.25,146.25,146.25,,,0.0,538.0,,,
1990-07-06,148.0,148.25,145.5,145.5,,,227.0,765.0,,,
1990-07-09,149.0,149.0,149.0,149.0,,,0.0,765.0,,,
1990-07-10,148.0,148.0,148.0,148.0,,,5.0,770.0,,,
1990-07-11,151.0,151.0,151.0,151.0,,,5.0,775.0,,,
1990-07-12,157.0,157.0,157.0,157.0,,,20.0,800.0,,,
1990-07-13,163.0,163.0,159.0,159.0,,,141.0,896.0,,,
1990-07-16,166.5,168.5,165.0,165.0,,,24.0,910.0,,,
1990-07-17,165.0,165.5,162.0,162.5,,,44.0,926.0,,,
1990-07-18,162.5,162.5,162.5,162.5,,,0.0,924.0,,,
1990-07-19,158.0,158.0,158.0,158.0,,,0.0,924.0,,,
1990-07-20,167.0,167.0,163.0,163.0,,,50.0,971.0,,,
1990-07-23,165.75,165.75,165.75,165.75,,,0.0,971.0,,,
1990-07-24,170.0,170.0,167.0,168.0,,,23.0,991.0,,,
1990-07-25,164.0,168.0,164.0,168.0,,,5.0,991.0,,,
1990-07-26,168.0,169.0,168.0,168.75,,,110.0,1091.0,,,
1990-07-27,171.0,171.0,171.0,171.0,,,5.0,1091.0,,,
1990-07-30,172.25,172.25,172.25,172.25,,,0.0,1091.0,,,
1990-07-31,173.0,174.0,172.5,172.5,,,80.0,1121.0,,,
1990-08-01,177.0,177.0,171.5,177.0,,,20.0,1122.0,,,
