Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1990-10-12,266.0,266.0,266.0,266.0,,,0.0,0.0,,,
1990-10-15,241.0,241.0,241.0,241.0,,,0.0,0.0,,,
1990-10-16,241.0,241.0,241.0,241.0,,,0.0,0.0,,,
1990-10-17,243.0,243.0,243.0,243.0,,,0.0,0.0,,,
1990-10-18,222.5,222.5,222.5,222.5,,,0.0,0.0,,,
1990-10-19,220.0,220.0,220.0,220.0,,,0.0,0.0,,,
1990-10-22,184.0,184.0,184.0,184.0,,,0.0,0.0,,,
1990-10-23,196.5,196.5,196.5,196.5,,,0.0,0.0,,,
1990-10-24,204.5,204.5,204.5,204.5,,,0.0,0.0,,,
1990-10-25,218.5,218.5,218.5,218.5,,,0.0,0.0,,,
1990-10-26,233.5,233.5,233.5,233.5,,,0.0,0.0,,,
1990-10-29,237.5,237.5,237.5,237.5,,,0.0,0.0,,,
1990-10-30,237.0,237.0,237.0,237.0,,,0.0,0.0,,,
1990-10-31,231.5,231.5,231.5,231.5,,,0.0,0.0,,,
1990-11-01,235.5,235.5,235.5,235.5,,,0.0,0.0,,,
1990-11-02,230.5,230.5,230.5,230.5,,,0.0,0.0,,,
1990-11-05,221.5,221.5,221.5,221.5,,,0.0,0.0,,,
1990-11-06,222.5,222.5,222.5,222.5,,,0.0,0.0,,,
1990-11-07,228.0,228.0,228.0,228.0,,,0.0,0.0,,,
1990-11-08,234.75,234.75,234.75,234.75,,,0.0,0.0,,,
1990-11-09,236.25,236.25,236.25,236.25,,,0.0,0.0,,,
1990-11-12,221.5,221.5,221.5,221.5,,,0.0,0.0,,,
1990-11-13,227.5,227.5,227.5,227.5,,,0.0,0.0,,,
1990-11-14,226.0,227.0,220.5,220.5,,,25.0,25.0,,,
1990-11-15,218.0,221.0,218.0,221.0,,,32.0,57.0,,,
1990-11-16,212.0,212.0,212.0,212.0,,,0.0,57.0,,,
1990-11-19,216.5,216.5,216.5,216.5,,,0.0,57.0,,,
1990-11-20,214.0,214.0,214.0,214.0,,,0.0,57.0,,,
1990-11-21,217.0,217.0,214.5,214.5,,,10.0,67.0,,,
1990-11-22,219.25,219.25,219.25,219.25,,,0.0,67.0,,,
1990-11-23,221.0,221.0,221.0,221.0,,,0.0,67.0,,,
1990-11-26,237.25,237.25,237.25,237.25,,,0.0,67.0,,,
1990-11-27,237.0,237.0,232.0,232.0,,,155.0,222.0,,,
1990-11-28,230.0,230.0,229.5,229.5,,,10.0,232.0,,,
1990-11-29,234.5,235.0,234.0,234.5,,,11.0,243.0,,,
1990-11-30,231.0,231.0,221.0,221.0,,,12.0,251.0,,,
1990-12-03,219.0,222.5,219.0,222.5,,,100.0,351.0,,,
1990-12-04,219.0,219.0,214.5,215.75,,,273.0,527.0,,,
1990-12-05,215.0,216.0,207.0,207.0,,,68.0,583.0,,,
1990-12-06,194.0,194.0,194.0,194.0,,,40.0,618.0,,,
1990-12-07,200.0,202.0,199.5,199.5,,,117.0,682.0,,,
1990-12-10,207.0,207.0,203.0,203.0,,,22.0,669.0,,,
1990-12-11,208.5,208.5,194.0,194.0,,,154.0,801.0,,,
1990-12-12,194.5,195.0,194.5,195.0,,,15.0,830.0,,,
1990-12-13,195.0,195.0,195.0,195.0,,,9.0,804.0,,,
1990-12-14,198.0,198.0,197.5,198.0,,,5.0,813.0,,,
1990-12-17,198.0,198.0,195.5,195.5,,,63.0,869.0,,,
1990-12-18,199.0,199.5,197.0,197.0,,,53.0,922.0,,,
1990-12-19,201.0,202.0,201.0,201.25,,,7.0,918.0,,,
1990-12-20,205.0,205.0,204.0,204.0,,,15.0,933.0,,,
1990-12-21,202.0,202.0,202.0,202.0,,,8.0,941.0,,,
1990-12-24,210.0,210.0,210.0,210.0,,,5.0,946.0,,,
1990-12-27,205.0,205.5,205.0,205.0,,,55.0,1001.0,,,
1990-12-28,208.0,212.25,208.0,212.25,,,219.0,1167.0,,,
1990-12-31,221.0,221.0,220.0,221.0,,,26.0,1173.0,,,
1991-01-02,217.0,217.0,211.0,211.0,,,27.0,1198.0,,,
1991-01-03,195.0,196.0,195.0,196.0,,,29.0,1227.0,,,
1991-01-04,201.5,201.5,193.0,193.5,,,102.0,1325.0,,,
1991-01-07,206.0,207.0,206.0,206.25,,,5.0,1409.0,,,
1991-01-08,208.0,208.0,208.0,208.0,,,3.0,1412.0,,,
1991-01-09,195.0,195.0,193.0,193.0,,,45.0,1363.0,,,
1991-01-10,216.0,216.0,209.5,209.5,,,4.0,1367.0,,,
1991-01-11,204.5,204.5,204.5,204.5,,,0.0,1367.0,,,
1991-01-14,242.0,242.0,229.0,229.0,,,23.0,1390.0,,,
1991-01-15,238.0,240.0,225.0,226.0,,,383.0,1676.0,,,
1991-01-16,239.0,239.0,225.0,226.0,,,89.0,1695.0,,,
1991-01-17,195.0,195.0,180.0,181.0,,,39.0,1727.0,,,
1991-01-18,180.0,181.0,173.0,175.0,,,104.0,1759.0,,,
1991-01-21,172.0,179.0,172.0,177.0,,,222.0,1963.0,,,
1991-01-22,179.0,183.0,176.0,176.0,,,89.0,1703.0,,,
1991-01-23,180.0,180.0,176.0,176.25,,,35.0,1561.0,,,
1991-01-24,171.0,172.0,168.0,170.0,,,45.0,1576.0,,,
1991-01-25,170.0,175.0,170.0,171.0,,,74.0,1526.0,,,
1991-01-28,170.0,174.0,170.0,171.0,,,198.0,1589.0,,,
1991-01-29,172.0,174.0,170.0,173.5,,,54.0,1466.0,,,
1991-01-30,175.5,178.0,174.0,174.0,,,108.0,1429.0,,,
1991-01-31,175.0,178.5,174.0,174.0,,,136.0,1490.0,,,
1991-02-01,175.0,177.0,173.0,173.0,,,27.0,1466.0,,,
1991-02-04,174.0,177.0,169.0,169.0,,,102.0,1555.0,,,
1991-02-05,167.5,173.0,167.25,167.25,,,189.0,1644.0,,,
1991-02-06,170.0,172.0,169.0,169.5,,,43.0,1577.0,,,
1991-02-07,170.0,173.0,167.5,167.5,,,37.0,1522.0,,,
1991-02-08,171.0,172.0,169.0,170.0,,,50.0,1545.0,,,
1991-02-11,173.0,176.0,173.0,173.0,,,28.0,1547.0,,,
1991-02-12,174.5,175.0,169.0,169.0,,,110.0,1619.0,,,
1991-02-13,171.0,171.0,163.0,169.0,,,132.0,1707.0,,,
1991-02-14,167.0,167.0,164.0,164.0,,,278.0,1808.0,,,
1991-02-15,159.0,161.0,154.0,155.0,,,524.0,1911.0,,,
1991-02-18,154.0,156.0,150.0,152.0,,,140.0,1514.0,,,
1991-02-19,148.0,153.0,148.0,151.25,,,147.0,1595.0,,,
1991-02-20,152.5,157.5,152.0,157.0,,,17.0,1518.0,,,
1991-02-21,154.25,157.0,154.0,156.5,,,76.0,1563.0,,,
1991-02-22,150.0,156.0,150.0,155.0,,,644.0,2062.0,,,
1991-02-25,156.0,156.0,149.5,156.0,,,109.0,1753.0,,,
1991-02-26,155.0,158.0,153.5,154.0,,,79.0,1784.0,,,
1991-02-27,157.0,158.0,156.0,156.75,,,380.0,2044.0,,,
1991-02-28,157.0,160.5,157.0,159.25,,,467.0,2405.0,,,
1991-03-01,161.5,162.0,160.0,160.5,,,92.0,2386.0,,,
1991-03-04,164.0,166.5,164.0,166.5,,,80.0,2398.0,,,
1991-03-05,166.0,167.0,165.5,166.0,,,36.0,2300.0,,,
1991-03-06,169.0,170.0,164.0,165.25,,,100.0,2301.0,,,
1991-03-07,161.5,165.0,161.5,164.75,,,313.0,2434.0,,,
1991-03-08,161.5,162.0,160.0,160.5,,,187.0,2352.0,,,
1991-03-11,155.0,158.0,154.25,155.5,,,292.0,2453.0,,,
1991-03-12,155.5,157.0,154.5,155.75,,,408.0,2630.0,,,
1991-03-13,160.5,162.0,160.0,161.5,,,614.0,2769.0,,,
1991-03-14,160.0,161.0,159.25,159.75,,,482.0,2908.0,,,
1991-03-15,159.0,160.75,156.0,160.75,,,297.0,2833.0,,,
1991-03-18,156.0,158.5,156.0,158.25,,,381.0,3029.0,,,
1991-03-19,160.0,160.0,158.25,159.5,,,192.0,3037.0,,,
1991-03-20,160.75,162.0,159.25,162.0,,,245.0,3109.0,,,
1991-03-21,161.0,161.25,160.0,161.25,,,280.0,3169.0,,,
1991-03-22,161.75,163.25,161.75,163.0,,,230.0,3200.0,,,
1991-03-25,160.75,161.5,160.25,161.5,,,167.0,3182.0,,,
1991-03-26,159.0,162.0,158.5,162.0,,,265.0,3227.0,,,
1991-03-27,160.5,161.5,159.75,161.5,,,411.0,3326.0,,,
1991-03-28,160.5,161.0,158.0,161.0,,,611.0,3592.0,,,
1991-04-02,160.0,162.0,159.0,161.75,,,437.0,3735.0,,,
1991-04-03,161.5,162.5,159.5,162.0,,,500.0,3804.0,,,
1991-04-04,161.75,164.0,161.5,163.5,,,334.0,3862.0,,,
1991-04-05,165.5,165.5,164.0,164.25,,,228.0,3806.0,,,
1991-04-08,165.0,167.0,165.0,167.0,,,509.0,4150.0,,,
1991-04-09,166.0,166.0,165.0,166.0,,,606.0,4169.0,,,
1991-04-10,168.5,169.0,167.5,168.75,,,364.0,4162.0,,,
1991-04-11,169.25,170.25,167.25,167.75,,,747.0,4397.0,,,
1991-04-12,166.75,169.75,166.75,168.75,,,631.0,4648.0,,,
1991-04-15,170.5,171.0,168.75,171.0,,,375.0,4740.0,,,
1991-04-16,171.0,172.25,169.75,171.75,,,1022.0,4976.0,,,
1991-04-17,170.5,173.5,170.5,173.5,,,1856.0,5274.0,,,
1991-04-18,171.0,173.25,171.0,173.0,,,2153.0,5741.0,,,
1991-04-19,172.0,172.25,170.5,170.5,,,644.0,5657.0,,,
1991-04-22,172.5,176.5,172.5,176.25,,,1077.0,5233.0,,,
1991-04-23,177.0,180.0,176.75,176.75,,,2193.0,5834.0,,,
1991-04-24,173.5,176.0,171.5,173.5,,,1626.0,5576.0,,,
1991-04-25,174.5,174.5,172.75,173.75,,,1048.0,5823.0,,,
1991-04-26,171.25,171.75,170.0,171.0,,,1870.0,6473.0,,,
1991-04-29,173.75,174.0,172.0,172.25,,,610.0,6652.0,,,
1991-04-30,173.25,173.5,171.0,171.25,,,1246.0,6594.0,,,
1991-05-01,169.5,171.25,168.0,171.0,,,1373.0,7046.0,,,
1991-05-02,170.5,172.75,170.5,172.5,,,590.0,7022.0,,,
1991-05-03,172.75,173.0,171.25,171.25,,,775.0,7304.0,,,
1991-05-07,175.0,175.5,174.0,174.25,,,895.0,7724.0,,,
1991-05-08,174.5,175.0,173.0,173.25,,,1193.0,8101.0,,,
1991-05-09,175.5,178.5,175.5,177.5,,,1856.0,8928.0,,,
1991-05-10,176.25,176.25,172.5,172.5,,,2291.0,10361.0,,,
1991-05-13,171.5,173.5,171.0,173.5,,,1244.0,10553.0,,,
1991-05-14,171.0,172.5,171.0,172.5,,,959.0,10914.0,,,
1991-05-15,171.0,173.5,170.75,173.5,,,1255.0,11055.0,,,
1991-05-16,175.25,175.5,174.25,174.25,,,1894.0,11602.0,,,
1991-05-17,174.75,175.5,173.75,175.25,,,2714.0,12584.0,,,
1991-05-20,175.5,175.5,174.5,174.5,,,298.0,11868.0,,,
1991-05-21,175.0,177.25,174.75,177.0,,,2393.0,13607.0,,,
1991-05-22,174.5,175.75,174.0,175.0,,,2971.0,14504.0,,,
1991-05-23,175.0,176.5,174.75,175.75,,,1811.0,14908.0,,,
1991-05-24,175.75,175.75,173.5,173.75,,,2099.0,15835.0,,,
1991-05-28,175.0,175.5,174.25,175.25,,,2032.0,16558.0,,,
1991-05-29,175.75,176.25,174.75,175.25,,,2684.0,17992.0,,,
1991-05-30,175.0,175.25,173.75,175.0,,,2007.0,18562.0,,,
1991-05-31,176.25,176.75,174.75,175.75,,,1886.0,19334.0,,,
1991-06-03,176.0,176.5,175.75,176.5,,,1790.0,18720.0,,,
1991-06-04,175.75,176.25,174.0,174.5,,,2128.0,18862.0,,,
1991-06-05,172.5,173.75,171.75,172.0,,,2497.0,19104.0,,,
1991-06-06,170.0,171.5,169.75,170.25,,,4119.0,20286.0,,,
1991-06-07,170.5,173.0,170.5,171.0,,,3537.0,20605.0,,,
1991-06-10,170.75,172.25,170.0,170.25,,,3235.0,20445.0,,,
1991-06-11,168.5,169.5,167.0,167.75,,,5353.0,22190.0,,,
1991-06-12,169.5,169.5,166.0,169.25,,,6414.0,22530.0,,,
1991-06-13,170.75,172.25,169.25,172.0,,,4423.0,21157.0,,,
1991-06-14,170.0,171.5,170.0,170.75,,,2595.0,20574.0,,,
1991-06-17,171.0,171.5,169.75,170.5,,,1368.0,20596.0,,,
1991-06-18,171.25,172.25,171.0,171.75,,,2960.0,20805.0,,,
1991-06-19,171.0,172.5,170.0,172.25,,,3495.0,20318.0,,,
1991-06-20,172.5,174.5,172.0,173.0,,,4539.0,20684.0,,,
1991-06-21,174.5,174.75,172.75,173.75,,,2316.0,19620.0,,,
1991-06-24,174.0,174.0,170.75,171.75,,,2668.0,20117.0,,,
1991-06-25,171.75,171.75,170.0,170.75,,,3146.0,19860.0,,,
1991-06-26,170.0,170.0,169.25,169.5,,,3052.0,19429.0,,,
1991-06-27,170.0,172.5,169.75,172.5,,,2012.0,18995.0,,,
1991-06-28,172.5,173.0,171.75,173.0,,,2667.0,19884.0,,,
1991-07-01,175.0,175.0,173.5,175.0,,,3652.0,19794.0,,,
1991-07-02,175.0,175.5,173.75,174.5,,,5613.0,20081.0,,,
1991-07-03,175.75,175.75,174.25,175.5,,,2085.0,19040.0,,,
1991-07-04,175.0,175.25,174.25,175.0,,,2293.0,17285.0,,,
1991-07-05,174.5,175.0,173.25,174.75,,,2579.0,16626.0,,,
1991-07-08,174.75,176.0,174.5,175.75,,,3741.0,15308.0,,,
1991-07-09,176.25,176.75,175.5,175.75,,,4686.0,11503.0,,,
1991-07-10,177.0,182.0,176.5,182.0,,,4456.0,6392.0,,,
1991-07-11,182.0,184.25,180.0,182.0,,,4205.0,993.0,,,
