Date,Open,High,Low,Settle,Change,Wave,Volume,Open Interest,EFP Volume,EFS Volume,Block Volume
2011-05-13,0.0,0.0,0.0,892.5,892.5,,0.0,0.0,,,
2011-05-16,0.0,0.0,0.0,901.5,9.0,,0.0,0.0,,,
2011-05-17,0.0,0.0,0.0,874.5,-27.0,,0.0,0.0,,,
2011-05-18,0.0,0.0,0.0,895.75,21.25,,0.0,0.0,,,
2011-05-19,0.0,0.0,0.0,897.5,1.75,,0.0,0.0,,,
2011-05-20,0.0,0.0,0.0,890.5,-7.0,,0.0,0.0,,,
2011-05-23,0.0,0.0,0.0,887.25,-3.25,,0.0,0.0,,,
2011-05-24,0.0,0.0,0.0,906.75,19.5,,0.0,0.0,,,
2011-05-25,0.0,0.0,0.0,924.5,17.75,,0.0,0.0,,,
2011-05-26,0.0,0.0,0.0,929.5,5.0,,0.0,0.0,,,
2011-05-27,0.0,0.0,0.0,928.25,-1.25,,0.0,0.0,,,
2011-05-30,0.0,0.0,0.0,931.5,3.25,,0.0,0.0,,,
2011-05-31,0.0,0.0,0.0,947.25,15.75,,0.0,0.0,,,
2011-06-01,0.0,0.0,0.0,943.0,-4.25,,0.0,0.0,,,
2011-06-02,0.0,0.0,0.0,929.0,-14.0,,0.0,0.0,,,
2011-06-03,0.0,0.0,0.0,937.25,8.25,,0.0,0.0,,,
2011-06-06,0.0,0.0,0.0,938.0,0.75,,0.0,0.0,,,
2011-06-07,0.0,0.0,0.0,944.25,6.25,,0.0,0.0,,,
2011-06-08,0.0,0.0,0.0,960.5,16.25,,0.0,0.0,,,
2011-06-09,0.0,0.0,0.0,962.0,1.5,,0.0,0.0,,,
2011-06-10,0.0,0.0,0.0,955.0,-7.0,,0.0,0.0,,,
2011-06-13,0.0,0.0,0.0,964.25,9.25,,0.0,0.0,,,
2011-06-14,0.0,0.0,0.0,968.0,3.75,,0.0,0.0,,,
2011-06-15,0.0,0.0,0.0,958.0,-10.0,,0.0,0.0,,,
2011-06-16,0.0,0.0,0.0,931.0,-27.0,,0.0,0.0,,,
2011-06-17,0.0,0.0,0.0,926.75,-4.25,,0.0,0.0,,,
2011-06-20,0.0,0.0,0.0,928.75,2.0,,0.0,0.0,,,
2011-06-21,0.0,0.0,0.0,921.5,-7.25,,0.0,0.0,,,
2011-06-22,0.0,0.0,0.0,927.75,6.25,,0.0,0.0,,,
2011-06-23,0.0,0.0,0.0,902.0,-25.75,,0.0,0.0,,,
2011-06-24,0.0,0.0,0.0,905.0,3.0,,0.0,0.0,,,
2011-06-27,0.0,0.0,0.0,908.25,3.25,,0.0,0.0,,,
2011-06-28,0.0,0.0,0.0,917.25,9.0,,0.0,0.0,,,
2011-06-29,0.0,0.0,0.0,942.75,25.5,,0.0,0.0,,,
