Date,Open,High,Low,Settle,Change,Wave,Volume,Open Interest,EFP Volume,EFS Volume,Block Volume
2008-03-13,0.0,0.0,0.0,854.0,,,0.0,0.0,,,
2008-03-14,0.0,0.0,0.0,858.5,4.5,,0.0,0.0,,,
2008-03-17,0.0,0.0,0.0,836.25,-22.25,,0.0,0.0,,,
2008-03-18,0.0,0.0,0.0,859.5,23.25,,0.0,0.0,,,
2008-03-19,0.0,0.0,0.0,845.0,-14.5,,0.0,0.0,,,
2008-03-20,0.0,0.0,0.0,819.5,-25.5,,0.0,0.0,,,
2008-03-24,0.0,0.0,0.0,822.5,3.0,,0.0,0.0,,,
2008-03-25,0.0,0.0,0.0,820.75,-1.75,,0.0,0.0,,,
2008-03-26,0.0,0.0,0.0,840.5,19.75,,0.0,0.0,,,
2008-03-27,0.0,0.0,0.0,844.75,4.25,,0.0,0.0,,,
2008-03-28,0.0,0.0,0.0,842.5,-2.25,,0.0,0.0,,,
2008-03-31,0.0,0.0,0.0,844.25,1.75,,0.0,0.0,,,
2008-04-01,0.0,0.0,0.0,815.0,-29.25,,0.0,0.0,,,
2008-04-02,0.0,0.0,0.0,811.25,-3.75,,0.0,0.0,,,
2008-04-03,0.0,0.0,0.0,833.0,21.75,,0.0,0.0,,,
2008-04-04,0.0,0.0,0.0,830.5,-2.5,,0.0,0.0,,,
2008-04-07,0.0,0.0,0.0,856.5,26.0,,0.0,0.0,,,
2008-04-08,0.0,0.0,0.0,855.0,-1.5,,0.0,0.0,,,
2008-04-09,0.0,0.0,0.0,875.75,20.75,,0.0,0.0,,,
2008-04-10,0.0,0.0,0.0,884.5,8.75,,0.0,0.0,,,
2008-04-11,0.0,0.0,0.0,878.25,-6.25,,0.0,0.0,,,
2008-04-14,0.0,0.0,0.0,888.25,10.0,,0.0,0.0,,,
2008-04-15,0.0,0.0,0.0,907.5,19.25,,0.0,0.0,,,
2008-04-16,0.0,0.0,0.0,912.0,4.5,,0.0,0.0,,,
2008-04-17,0.0,0.0,0.0,910.0,-2.0,,0.0,0.0,,,
2008-04-18,0.0,0.0,0.0,922.5,12.5,,0.0,0.0,,,
2008-04-21,0.0,0.0,0.0,927.75,5.25,,0.0,0.0,,,
2008-04-22,0.0,0.0,0.0,944.5,16.75,,0.0,0.0,,,
2008-04-23,0.0,0.0,0.0,948.0,3.5,,0.0,0.0,,,
2008-04-24,0.0,0.0,0.0,944.75,-3.25,,0.0,0.0,,,
2008-04-25,0.0,0.0,0.0,950.25,5.5,,0.0,0.0,,,
2008-04-28,0.0,0.0,0.0,945.5,-4.75,,0.0,0.0,,,
2008-04-29,0.0,0.0,0.0,942.5,-3.0,,0.0,0.0,,,
2008-04-30,0.0,0.0,0.0,924.25,-18.25,,0.0,0.0,,,
2008-05-01,0.0,0.0,0.0,907.5,-16.75,,0.0,0.0,,,
2008-05-02,0.0,0.0,0.0,940.75,33.25,,0.0,0.0,,,
2008-05-05,0.0,0.0,0.0,968.25,27.5,,0.0,0.0,,,
2008-05-06,0.0,0.0,0.0,984.25,16.0,,0.0,0.0,,,
2008-05-07,0.0,0.0,0.0,992.25,8.0,,0.0,0.0,,,
2008-05-08,0.0,0.0,0.0,1015.0,22.75,,0.0,0.0,,,
2008-05-09,0.0,0.0,0.0,1054.25,39.25,,0.0,0.0,,,
2008-05-12,0.0,0.0,0.0,1065.25,11.0,,0.0,0.0,,,
2008-05-13,0.0,0.0,0.0,1066.25,1.0,,0.0,0.0,,,
2008-05-14,0.0,0.0,0.0,1062.0,-4.25,,0.0,0.0,,,
2008-05-15,0.0,0.0,0.0,1061.5,-0.5,,0.0,0.0,0.0,0.0,0.0
2008-05-16,0.0,0.0,0.0,1071.0,9.5,,0.0,0.0,,,
2008-05-19,0.0,0.0,0.0,1086.75,15.75,,0.0,0.0,,,
2008-05-20,0.0,0.0,0.0,1125.0,38.25,,0.0,0.0,,,
2008-05-21,0.0,0.0,0.0,1157.75,32.75,,0.0,0.0,,,
2008-05-22,0.0,0.0,0.0,1183.0,25.25,,0.0,0.0,,,
2008-05-23,0.0,0.0,0.0,1169.75,-13.25,,0.0,0.0,,,
2008-05-26,0.0,0.0,0.0,1167.75,-2.0,,0.0,0.0,,,
2008-05-27,0.0,0.0,0.0,1152.0,-15.75,,0.0,0.0,,,
