Date,Open,High,Low,Settle,Change,Wave,Volume,Open Interest,EFP Volume,EFS Volume,Block Volume
2014-06-02,901.25,903.0,900.0,900.0,-1.0,,190.0,2175.0,,,
2014-06-03,897.0,899.0,897.0,897.75,-2.25,105.36,651.0,2273.0,,,
2014-06-04,899.75,899.75,894.25,898.0,0.25,,714.0,2614.0,,,
2014-06-05,893.5,898.75,892.5,896.25,-1.75,,270.0,2847.0,,,
2014-06-06,901.0,901.75,895.0,896.0,-0.25,,120.0,3013.0,,,
2014-06-09,898.5,901.5,898.5,903.75,7.75,,251.0,3115.0,,,
2014-06-10,902.75,902.75,896.25,897.25,-6.5,,550.0,3284.0,,,
2014-06-11,902.0,903.0,902.0,902.75,5.5,,183.0,3769.0,,,
2014-06-12,913.0,924.0,913.0,919.0,16.25,,528.0,3825.0,,,
2014-06-13,926.5,927.75,922.25,924.25,5.25,,495.0,4165.0,,,201.0
2014-06-16,928.5,930.5,926.25,930.75,6.5,,70.0,3961.0,,,
2014-06-17,935.0,937.5,935.0,937.25,6.5,,372.0,3954.0,,,
2014-06-18,937.75,941.25,937.75,940.0,2.75,,518.0,4048.0,,,
2014-06-19,942.5,949.0,942.5,946.0,6.0,,460.0,4411.0,,,
2014-06-20,944.5,945.25,943.5,943.75,-2.25,,144.0,4710.0,,,
2014-06-23,940.25,940.25,940.25,940.25,-3.5,,38.0,4828.0,,,
2014-06-24,944.25,944.25,943.25,946.0,5.75,,377.0,4831.0,,,
2014-06-25,938.0,941.0,938.0,938.75,-7.25,,72.0,5092.0,,,
2014-06-26,938.5,938.5,935.0,936.0,-2.75,,390.0,5125.0,,,
2014-06-27,935.25,937.0,934.0,933.75,-2.25,,197.0,5391.0,,,
2014-06-30,929.0,930.5,928.25,929.25,-4.5,,57.0,5428.0,,,
2014-07-01,930.75,930.75,928.5,930.0,0.75,,202.0,5454.0,,,
2014-07-02,930.0,930.0,925.0,927.5,-2.5,,340.0,5478.0,,,
2014-07-03,921.75,922.5,919.25,920.75,-6.75,,77.0,5440.0,,,
2014-07-04,920.0,920.0,919.0,918.0,-2.75,,51.0,5424.0,,,
2014-07-07,919.25,919.25,917.0,917.0,-1.0,917.67,394.0,5449.0,,,
2014-07-08,913.0,913.0,906.75,909.75,-7.25,910.53,445.0,5600.0,,,50.0
2014-07-09,905.75,907.75,905.0,907.5,-2.25,907.16,772.0,5607.0,,,
2014-07-10,905.75,915.5,905.75,909.0,1.5,910.34,734.0,5832.0,,,
2014-07-11,913.75,913.75,904.75,907.5,-1.5,907.61,791.0,5830.0,,,
2014-07-14,909.75,913.0,905.75,907.75,0.25,909.38,1272.0,6140.0,,,
2014-07-15,910.5,910.5,902.25,902.5,-5.25,905.9,969.0,6274.0,,,
2014-07-16,907.75,908.75,905.0,906.5,4.0,906.34,928.0,6604.0,,,
2014-07-17,907.25,910.0,904.25,906.25,-0.25,906.87,1062.0,6957.0,,,716.0
2014-07-18,910.25,910.5,902.0,907.5,1.25,908.44,193.0,6960.0,,,
2014-07-21,903.25,907.5,903.25,904.5,-3.0,904.34,183.0,6976.0,,,425.0
2014-07-22,909.5,911.0,904.5,905.0,0.5,908.71,314.0,7431.0,,,
2014-07-23,902.0,908.0,902.0,908.0,3.0,905.01,343.0,7429.0,,,
2014-07-24,908.5,909.0,903.75,905.25,-2.75,907.61,137.0,7535.0,,,
2014-07-25,907.5,916.5,903.75,910.5,5.25,908.83,1340.0,7561.0,,,
2014-07-28,911.75,911.75,906.75,909.25,-1.25,909.25,296.0,8285.0,,,
2014-07-29,911.5,913.75,909.0,912.25,3.0,911.05,961.0,8408.0,,,
2014-07-30,912.75,913.75,905.5,912.5,0.25,910.36,1010.0,8645.0,,,167.0
2014-07-31,908.0,908.25,902.75,906.5,-6.0,904.5,444.0,9021.0,,,
2014-08-01,905.0,905.0,898.5,901.25,-5.25,901.6,1156.0,9276.0,,,250.0
2014-08-04,900.0,904.5,898.75,899.25,-2.0,900.98,633.0,9839.0,,,
2014-08-05,900.25,901.0,890.25,890.0,-9.25,896.5,1738.0,10139.0,,,
2014-08-06,895.5,900.5,894.0,898.5,8.5,895.76,1513.0,10707.0,,,
2014-08-07,898.5,905.25,896.0,900.75,2.25,901.34,904.0,11236.0,,,
2014-08-08,908.75,910.0,899.0,901.25,0.5,905.78,331.0,11463.0,,,
2014-08-11,899.75,904.75,899.75,905.0,3.75,902.96,253.0,11471.0,,,
2014-08-12,898.0,899.0,888.75,894.5,-10.5,894.26,1666.0,11620.0,,,
2014-08-13,890.0,903.5,890.0,894.5,0.0,896.2,1504.0,12029.0,,,
2014-08-14,899.25,901.5,882.25,887.75,-6.75,887.97,1268.0,12634.0,,,
2014-08-15,887.25,892.75,883.25,888.75,1.0,887.53,1410.0,12828.0,,,446.0
2014-08-18,885.0,886.0,878.25,879.5,-9.25,880.64,1060.0,13785.0,,,
2014-08-19,882.0,884.25,879.75,881.0,1.5,881.76,1388.0,14084.0,,,
2014-08-20,883.0,886.25,882.25,882.5,1.5,884.26,1641.0,14554.0,,,
2014-08-21,883.25,887.25,879.25,884.25,1.75,882.44,2014.0,14627.0,,,1500.0
2014-08-22,887.5,888.75,884.5,886.75,2.5,886.26,2647.0,16019.0,,,
2014-08-25,885.25,888.5,883.0,888.25,1.5,885.63,364.0,16601.0,,,
2014-08-26,887.0,893.5,886.0,890.5,2.25,889.37,1681.0,16894.0,,,
2014-08-27,889.75,892.25,887.25,891.25,0.75,890.5,4694.0,17245.0,,,300.0
2014-08-28,893.0,896.75,888.0,889.5,-1.75,891.05,2026.0,17314.0,,,250.0
2014-08-29,890.0,891.25,888.0,889.0,-0.5,889.45,1081.0,17021.0,,,348.0
2014-09-01,890.0,891.0,887.25,887.75,-1.25,889.36,297.0,17307.0,,,
2014-09-02,887.0,887.0,874.25,879.25,-8.5,878.39,3773.0,17247.0,,,
2014-09-03,878.25,893.0,875.75,887.0,7.75,885.4,3495.0,18189.0,,,201.0
2014-09-04,887.5,892.0,882.5,887.25,0.25,887.72,3989.0,19057.0,,,771.0
2014-09-05,885.0,886.75,875.5,876.75,-10.5,880.77,2509.0,20944.0,,,
2014-09-08,876.75,876.75,871.0,873.0,-3.75,873.61,3421.0,21661.0,,,
2014-09-09,873.5,876.5,870.5,873.5,0.5,873.51,3594.0,21274.0,,,134.0
2014-09-10,870.0,871.5,860.75,861.0,-12.5,865.14,4501.0,21680.0,,,402.0
2014-09-11,861.75,863.25,852.75,858.75,-2.25,857.48,4869.0,22075.0,,,
2014-09-12,864.25,865.75,856.25,857.0,-1.75,859.2,3117.0,22402.0,,,67.0
2014-09-15,854.5,860.5,853.0,857.25,0.25,856.18,1367.0,23146.0,,,
2014-09-16,856.5,864.5,853.0,860.25,3.0,860.1,2604.0,22307.0,,,301.0
2014-09-17,862.25,864.25,857.0,860.25,0.0,860.92,2069.0,22669.0,,,536.0
2014-09-18,856.25,857.25,847.75,850.25,-10.0,851.94,2800.0,22849.0,,,734.0
2014-09-19,849.25,852.25,847.5,849.25,-1.0,849.32,2638.0,22976.0,,,607.0
2014-09-22,847.25,848.75,839.5,842.5,-6.75,843.0,2084.0,23305.0,,,201.0
2014-09-23,844.5,846.25,839.25,840.0,-2.5,842.1,4434.0,23388.0,,,
2014-09-24,841.0,843.5,834.0,836.5,-3.5,841.13,5684.0,23139.0,,,200.0
2014-09-25,841.25,845.75,838.25,842.0,5.5,841.13,3353.0,24075.0,,,603.0
2014-09-26,842.0,845.5,838.5,840.25,-1.75,,3598.0,24181.0,,,
2014-09-29,840.25,844.0,836.75,840.75,0.5,840.63,2230.0,24356.0,,,21.0
2014-09-30,841.25,845.75,822.5,831.75,-9.0,827.98,5058.0,24652.0,,,150.0
2014-10-01,827.75,836.0,822.5,833.75,2.0,827.98,3296.0,24950.0,,,150.0
2014-10-02,824.75,824.75,807.5,811.0,-22.75,812.86,6527.0,25023.0,,,50.0
2014-10-06,804.0,814.75,802.5,804.0,0.0,806.8,3826.0,26070.0,,,268.0
2014-10-07,811.75,812.0,802.5,803.0,-1.0,806.51,3651.0,26911.0,,,201.0
2014-10-08,800.25,801.75,794.0,796.25,-6.75,797.48,5859.0,27456.0,,,100.0
2014-10-09,799.5,800.25,779.0,792.5,-3.75,792.69,8372.0,27653.0,,,368.0
2014-10-10,781.25,792.75,775.0,785.25,-7.25,782.76,7673.0,27828.0,,,
2014-10-13,785.25,786.75,777.5,781.5,-3.75,782.19,7439.0,28392.0,,,140.0
2014-10-14,782.0,783.5,752.5,765.75,-15.75,768.97,14093.0,29482.0,,,400.0
2014-10-15,758.25,759.0,744.0,752.5,-13.25,751.36,6366.0,30695.0,,,67.0
2014-10-16,745.5,768.0,737.75,747.25,-5.25,745.21,7128.0,31387.0,,,884.0
2014-10-17,761.25,767.5,754.75,757.75,10.5,761.03,5505.0,32027.0,,,110.0
2014-10-20,762.75,763.5,748.75,753.5,-4.25,755.94,4959.0,32118.0,,,147.0
2014-10-21,755.0,762.25,754.5,756.0,2.5,758.53,6543.0,32542.0,,,
2014-10-22,760.75,766.5,751.25,763.0,7.0,762.4,5633.0,32229.0,,,140.0
2014-10-23,749.5,766.5,747.75,763.0,0.0,758.24,6916.0,32020.0,,,1377.0
2014-10-24,760.5,764.0,753.25,758.0,-5.0,757.81,6935.0,32278.0,,,
2014-10-27,758.5,759.75,749.25,758.75,0.75,754.96,5091.0,32267.0,,,100.0
2014-10-28,756.25,763.0,754.75,762.0,3.25,759.67,6231.0,31606.0,,,417.0
2014-10-29,764.25,778.5,763.25,776.5,14.5,772.37,8575.0,31894.0,,,565.0
2014-10-30,772.25,772.25,762.75,765.75,-10.75,766.54,8384.0,31979.0,,,117.0
2014-10-31,764.5,766.5,752.0,758.0,-7.75,758.83,7862.0,32037.0,,,350.0
2014-11-03,765.0,768.75,752.5,760.75,2.75,763.9,8407.0,31206.0,,,
2014-11-04,753.75,754.75,739.0,741.0,-19.75,743.7,12496.0,31782.0,,,
2014-11-05,743.75,754.5,735.0,744.0,3.0,743.46,10770.0,33148.0,,,
2014-11-06,744.0,745.5,737.5,739.25,-4.75,740.73,16472.0,34011.0,,,1783.0
2014-11-07,740.5,754.5,738.5,751.0,11.75,748.84,19805.0,35979.0,,,
2014-11-10,756.0,764.0,743.0,751.0,0.0,755.93,20343.0,40688.0,,,50.0
2014-11-11,742.75,743.25,732.5,735.75,-15.25,739.51,18679.0,45498.0,,,500.0
2014-11-12,737.0,740.5,728.0,736.5,0.75,736.61,14410.0,48947.0,,,152.0
2014-11-13,729.0,731.0,701.0,714.0,-22.5,717.92,21185.0,52325.0,,,
2014-11-14,706.0,718.25,697.5,707.5,-6.5,709.66,15735.0,53089.0,1058.0,,
2014-11-17,712.0,715.0,703.75,708.0,0.5,708.08,12169.0,53709.0,,,855.0
2014-11-18,710.25,717.25,705.0,708.25,0.25,709.43,14267.0,54840.0,,,1283.0
2014-11-19,707.0,713.25,701.0,707.75,-0.5,707.69,14894.0,54227.0,,,939.0
2014-11-20,702.0,712.0,697.0,703.0,-4.75,703.61,19898.0,56447.0,,,1048.0
2014-11-21,701.5,725.0,704.75,713.5,10.5,714.37,23869.0,58104.0,,,934.0
2014-11-24,716.0,718.25,709.25,716.5,3.0,713.65,11991.0,59234.0,,,
2014-11-25,709.25,717.25,699.25,702.5,-14.0,707.58,18313.0,59649.0,,,378.0
2014-11-26,707.0,707.0,695.0,703.25,0.75,699.89,16996.0,60991.0,,,67.0
2014-11-27,693.75,694.5,650.0,652.25,-51.0,674.35,16407.0,62430.0,,,
2014-11-28,664.75,668.0,641.25,664.0,11.75,660.93,21736.0,62459.0,,,94.0
2014-12-01,668.25,662.25,626.5,653.5,-10.5,645.67,23565.0,62325.0,,,80.0
2014-12-02,659.25,662.0,642.75,651.5,-2.0,651.85,22977.0,63655.0,,,890.0
2014-12-03,642.5,650.0,637.0,645.75,-5.75,644.7,26765.0,66340.0,,,654.0
2014-12-04,635.75,643.75,632.75,634.5,-11.25,637.14,21338.0,67361.0,,,1017.0
2014-12-05,633.0,636.75,627.0,630.5,-4.0,632.1,24178.0,69660.0,,,
2014-12-08,627.5,627.5,610.25,614.75,-15.75,617.91,23144.0,74042.0,,,1975.0
2014-12-09,611.5,618.0,606.25,616.5,1.75,614.03,32672.0,79049.0,953.0,,918.0
2014-12-10,608.75,612.75,591.25,595.75,-20.75,602.27,41651.0,82768.0,,,1751.0
2014-12-11,599.75,601.75,587.0,594.25,-1.5,595.69,42618.0,88385.0,,,1342.0
2014-12-12,586.75,589.5,573.25,580.5,-13.75,582.99,41931.0,92409.0,,,973.0
2014-12-15,578.5,586.5,561.75,572.25,-8.25,577.02,45470.0,94578.0,56.0,,5218.0
2014-12-16,565.0,568.75,551.25,566.25,-6.0,557.98,58279.0,102516.0,,,6371.0
2014-12-17,557.75,583.25,549.5,562.25,-4.0,562.29,66154.0,111119.0,15.0,,1845.0
2014-12-18,563.25,583.5,550.25,557.0,-5.25,567.97,68357.0,114271.0,,,2090.0
2014-12-19,557.0,574.25,551.25,559.25,2.25,560.29,53381.0,111941.0,18.0,238.0,1767.0
2014-12-22,566.25,575.25,556.25,557.5,-1.75,563.57,44426.0,111878.0,,,2102.0
2014-12-23,557.25,573.0,555.75,561.0,3.5,562.48,43285.0,113073.0,970.0,,1534.0
2014-12-24,567.25,569.0,547.0,554.25,-6.75,556.05,28651.0,112110.0,17.0,,1385.0
2014-12-26,548.5,556.0,543.75,549.0,,549.4,16214.0,115946.0,,,268.0
2014-12-29,548.75,556.25,530.0,545.0,-4.0,544.93,41812.0,115945.0,,,1085.0
2014-12-30,530.25,539.75,524.75,533.75,-11.25,533.4,52669.0,116997.0,38.0,34.0,1331.0
2014-12-31,532.5,538.25,520.0,521.25,-12.5,526.56,36405.0,120334.0,,,536.0
2015-01-02,541.5,543.25,519.25,527.25,,528.13,52995.0,122349.0,,34.0,863.0
2015-01-05,520.0,523.75,501.5,503.75,-23.5,,74073.0,123371.0,1058.0,10.0,4283.0
2015-01-06,509.75,510.75,488.75,496.0,-7.75,,91498.0,128414.0,812.0,236.0,4972.0
2015-01-07,488.75,495.0,480.5,485.0,-11.0,,81250.0,129299.0,1324.0,199.0,6256.0
2015-01-08,490.0,494.75,481.0,487.75,2.75,,91403.0,123992.0,,37.0,3819.0
2015-01-09,493.75,493.75,478.0,478.75,-9.0,,98538.0,125423.0,441.0,277.0,5656.0
2015-01-12,482.75,486.75,467.0,471.5,-7.25,,67046.0,134773.0,359.0,196.0,2190.0
2015-01-13,467.25,468.25,453.75,458.25,-13.25,,78651.0,132043.0,1389.0,142.0,2162.0
2015-01-14,464.5,480.75,454.0,458.5,0.25,,66311.0,130062.0,469.0,73.0,2626.0
2015-01-15,473.75,497.0,463.75,473.0,14.5,,96608.0,126257.0,1535.0,106.0,3052.0
2015-01-16,471.0,484.5,468.25,472.25,-0.75,,71879.0,121121.0,1364.0,512.0,2109.0
2015-01-19,481.0,483.0,471.5,473.5,1.25,,33114.0,115362.0,4202.0,93.0,1876.0
2015-01-20,471.25,478.0,466.25,474.25,0.75,,58120.0,113880.0,1517.0,120.0,3265.0
2015-01-21,469.5,479.25,468.5,470.5,-3.75,,58387.0,110810.0,1123.0,444.0,2376.0
2015-01-22,473.0,489.25,470.25,474.25,3.75,,62344.0,98496.0,2254.0,659.0,2104.0
2015-01-23,477.75,484.75,474.75,477.0,2.75,,40940.0,95408.0,712.0,798.0,1708.0
2015-01-26,474.75,484.75,468.75,475.25,-1.75,,37487.0,86427.0,2587.0,463.0,16164.0
2015-01-27,474.0,484.25,471.5,475.25,0.0,,41095.0,77061.0,1816.0,1127.0,2731.0
2015-01-28,478.0,481.0,471.5,478.5,3.25,,34954.0,72391.0,934.0,163.0,3013.0
2015-01-29,474.75,478.5,470.5,473.5,-5.0,,29942.0,68672.0,1051.0,44.0,228.0
2015-01-30,475.5,505.5,473.75,478.25,4.75,,35880.0,63360.0,2923.0,175.0,841.0
2015-02-02,499.75,527.75,494.0,512.25,34.0,,41378.0,59012.0,1593.0,407.0,973.0
2015-02-03,522.25,556.5,522.25,536.75,24.5,,39079.0,51829.0,1467.0,48.0,587.0
2015-02-04,549.25,549.75,520.0,535.75,-1.0,,29792.0,49086.0,1140.0,9.0,1524.0
2015-02-05,529.5,550.25,516.5,543.75,8.0,,44666.0,43551.0,1947.0,19.0,928.0
2015-02-06,539.0,562.25,539.0,554.5,10.75,,27154.0,36715.0,3788.0,11.0,149.0
2015-02-09,563.0,578.25,551.5,570.0,15.5,,16005.0,26947.0,3950.0,9.0,
2015-02-10,562.75,567.25,552.5,557.0,-13.0,,17616.0,21068.0,2521.0,7.0,1174.0
2015-02-11,554.0,557.25,542.75,550.25,-6.75,,13496.0,13841.0,2472.0,5.0,373.0
2015-02-12,550.0,561.75,549.25,550.25,0.0,,3961.0,6510.0,3275.0,,120.0
