Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2013-06-17,0.0,0.0,0.0,820.0,,,0.0,0.0,,,
2013-06-18,0.0,0.0,0.0,820.25,,,0.0,0.0,,,
2013-06-19,0.0,0.0,0.0,821.0,,,0.0,0.0,,,
2013-06-20,0.0,0.0,0.0,800.0,,,0.0,0.0,,,
2013-06-21,0.0,0.0,0.0,788.75,,,0.0,0.0,,,
2013-06-24,0.0,0.0,0.0,785.75,,,0.0,0.0,,,
2014-04-08,,,,83.97,0.24,,,0.0,,,
2014-04-25,,,,84.39,-0.45,,,0.0,,,
2014-05-12,,,,84.15,0.36,,,0.0,,,
2014-05-22,,,,85.73,0.22,,,0.0,,,
2014-06-02,,,,851.25,0.5,,,0.0,,,
2014-06-03,,,,852.5,1.25,,,0.0,,,
2014-06-04,,,,851.5,-1.0,,,0.0,,,
2014-06-05,,,,853.5,2.0,,,0.0,,,
2014-06-06,,,,850.5,-3.0,,,0.0,,,
2014-06-09,,,,853.0,2.5,,,0.0,,,
2014-06-10,,,,850.0,-3.0,,,0.0,,,
2014-06-11,,,,853.0,3.0,,,0.0,,,
2014-06-12,,,,858.75,5.75,,,0.0,,,
2014-06-13,,,,858.0,-0.75,,,0.0,,,
2014-06-16,,,,865.25,7.25,,,0.0,,,
2014-06-17,,,,873.75,8.5,,,0.0,,,
2014-06-18,,,,877.0,3.25,,,0.0,,,
2014-06-19,,,,882.0,5.0,,,0.0,,,
2014-06-20,,,,880.75,-1.25,,,0.0,,,
2014-06-23,,,,879.5,-1.25,,,0.0,,,
2014-06-24,,,,888.25,8.75,,,0.0,,,
2014-06-25,,,,882.5,-5.75,,,0.0,,,
2014-06-26,,,,879.75,-2.75,,,0.0,,,
2014-06-27,,,,878.75,-1.0,,,0.0,,,
2014-06-30,,,,878.25,-0.5,,,0.0,,,
2014-07-01,,,,878.25,0.0,,,0.0,,,
2014-07-02,,,,878.5,0.25,,,0.0,,,
2014-07-03,,,,878.0,-0.5,,,0.0,,,
2014-07-04,,,,873.5,-4.5,,,0.0,,,
2014-07-07,,,,874.0,0.5,,,0.0,,,
2014-07-08,,,,872.0,-2.0,,,0.0,,,
2014-07-09,,,,871.0,-1.0,,,0.0,,,
2014-07-10,,,,873.5,2.5,,,0.0,,,
2014-07-11,,,,870.25,-3.25,,,0.0,,,
2014-07-14,,,,873.25,3.0,,,0.0,,,
2014-07-15,,,,875.0,1.75,,,0.0,,,
2014-07-16,,,,871.5,-3.5,,,0.0,,,
2014-07-17,,,,869.25,-2.25,,,0.0,,,
2014-07-18,,,,869.0,-0.25,,,0.0,,,
2014-07-21,,,,869.0,0.0,,,0.0,,,
2014-07-22,,,,869.5,0.5,,,0.0,,,
2014-07-23,,,,870.5,1.0,,,0.0,,,
2014-07-24,,,,870.25,-0.25,,,0.0,,,
2014-07-25,,,,874.75,4.5,,,0.0,,,
2014-07-28,,,,870.25,-4.5,,,0.0,,,
2014-07-29,,,,873.0,2.75,,,0.0,,,
2014-07-30,,,,875.5,2.5,,,0.0,,,
2014-07-31,,,,873.25,-2.25,,,0.0,,,
2014-08-01,,,,870.0,-3.25,,,0.0,,,
2014-08-04,,,,873.0,3.0,,,0.0,,,
2014-08-05,,,,865.25,-7.75,,,0.0,,,
2014-08-06,,,,870.75,5.5,,,0.0,,,
2014-08-07,,,,876.25,5.5,,,0.0,,,
2014-08-08,,,,876.25,0.0,,,0.0,,,
2014-08-11,,,,878.5,2.25,,,0.0,,,
2014-08-12,,,,874.5,-4.0,,,0.0,,,
2014-08-13,,,,873.5,-1.0,,,0.0,,,
2014-08-14,,,,868.5,-5.0,,,0.0,,,
2014-08-15,,,,874.0,5.5,,,0.0,,,
