Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1990-02-09,165.0,165.0,165.0,165.0,,,0.0,0.0,,,
1990-02-12,168.25,168.25,168.25,168.25,,,0.0,0.0,,,
1990-02-13,170.5,170.5,170.5,170.5,,,0.0,0.0,,,
1990-02-14,169.25,169.25,169.25,169.25,,,0.0,0.0,,,
1990-02-15,168.0,171.0,168.0,171.0,,,55.0,50.0,,,
1990-02-16,170.0,170.0,170.0,170.0,,,1.0,51.0,,,
1990-02-19,165.75,165.75,165.75,165.75,,,0.0,52.0,,,
1990-02-20,168.0,168.0,168.0,168.0,,,0.0,52.0,,,
1990-02-21,166.0,170.0,166.0,170.0,,,1.0,53.0,,,
1990-02-22,168.25,168.25,168.25,168.25,,,0.0,52.0,,,
1990-02-23,170.0,170.0,170.0,170.0,,,0.0,52.0,,,
1990-02-26,169.0,171.5,169.0,171.5,,,9.0,61.0,,,
1990-02-27,170.0,170.0,168.5,169.5,,,124.0,184.0,,,
1990-02-28,168.5,168.5,168.0,168.5,,,25.0,209.0,,,
1990-03-01,167.5,167.5,167.5,167.5,,,0.0,209.0,,,
1990-03-02,169.75,169.75,169.75,169.75,,,1.0,210.0,,,
1990-03-05,169.0,169.0,166.5,166.5,,,2.0,211.0,,,
1990-03-06,168.0,169.5,168.0,169.5,,,12.0,223.0,,,
1990-03-07,168.5,168.5,168.5,168.5,,,0.0,223.0,,,
1990-03-08,164.0,166.0,164.0,166.0,,,21.0,244.0,,,
1990-03-09,163.0,164.0,163.0,164.0,,,10.0,254.0,,,
1990-03-12,161.25,162.5,159.0,162.5,,,44.0,298.0,,,
1990-03-13,160.5,161.75,160.5,161.75,,,46.0,344.0,,,
1990-03-14,163.5,163.5,163.5,163.5,,,1.0,324.0,,,
1990-03-15,165.75,165.75,165.75,165.75,,,0.0,324.0,,,
1990-03-16,163.5,164.25,163.25,164.25,,,25.0,344.0,,,
1990-03-19,159.75,164.0,159.75,164.0,,,209.0,373.0,,,
1990-03-20,161.0,161.0,161.0,161.0,,,0.0,393.0,,,
1990-03-21,164.0,164.75,164.0,164.75,,,10.0,413.0,,,
1990-03-22,164.25,164.75,164.0,164.0,,,130.0,503.0,,,
1990-03-23,163.5,164.75,163.5,164.75,,,50.0,473.0,,,
1990-03-26,163.25,163.25,163.25,163.25,,,0.0,473.0,,,
1990-03-27,164.75,165.0,164.25,164.25,,,138.0,602.0,,,
1990-03-28,165.75,168.5,163.0,163.0,,,242.0,809.0,,,
1990-03-29,165.0,165.0,164.25,164.25,,,310.0,802.0,,,
1990-03-30,167.0,167.0,165.25,165.25,,,50.0,852.0,,,
1990-04-02,167.5,168.0,167.5,168.0,,,10.0,852.0,,,
1990-04-03,168.0,170.5,168.0,168.0,,,464.0,1287.0,,,
1990-04-04,166.0,167.0,166.0,167.0,,,50.0,1203.0,,,
