Date,Open,High,Low,Settle,Change,Wave,Volume,Open Interest,EFP Volume,EFS Volume,Block Volume
2010-02-12,0.0,0.0,0.0,707.75,707.75,,0.0,0.0,,,
2010-02-15,0.0,0.0,0.0,708.75,1.0,,0.0,0.0,,,
2010-02-16,0.0,0.0,0.0,734.0,25.25,,0.0,0.0,,,
2010-02-17,0.0,0.0,0.0,732.5,-1.5,,0.0,0.0,,,
2010-02-18,0.0,0.0,0.0,741.0,8.5,,0.0,0.0,,,
2010-02-19,0.0,0.0,0.0,740.25,-0.75,,0.0,0.0,,,
2010-02-22,0.0,0.0,0.0,743.0,2.75,,0.0,0.0,,,
2010-02-23,0.0,0.0,0.0,736.5,-6.5,,0.0,0.0,,,
2010-02-24,0.0,0.0,0.0,738.25,1.75,,0.0,0.0,,,
2010-02-25,0.0,0.0,0.0,720.0,-18.25,,0.0,0.0,,,
2010-02-26,0.0,0.0,0.0,731.75,11.75,,0.0,0.0,,,
2010-03-01,0.0,0.0,0.0,733.0,1.25,,0.0,0.0,,,
2010-03-02,0.0,0.0,0.0,732.75,-0.25,,0.0,0.0,,,
2010-03-03,0.0,0.0,0.0,737.5,4.75,,0.0,0.0,,,
2010-03-04,0.0,0.0,0.0,737.5,0.0,,0.0,0.0,,,
2010-03-05,0.0,0.0,0.0,748.5,11.0,,0.0,0.0,,,
2010-03-08,0.0,0.0,0.0,746.75,-1.75,,0.0,0.0,,,
2010-03-09,0.0,0.0,0.0,746.25,-0.5,,0.0,0.0,,,
2010-03-10,0.0,0.0,0.0,754.25,8.0,,0.0,0.0,,,
2010-03-11,0.0,0.0,0.0,748.0,-6.25,,0.0,0.0,,,
2010-03-12,0.0,0.0,0.0,743.75,-4.25,,0.0,0.0,,,
2010-03-15,0.0,0.0,0.0,722.25,-21.5,,0.0,0.0,,,
2010-03-16,0.0,0.0,0.0,733.5,11.25,,0.0,0.0,,,
2010-03-17,0.0,0.0,0.0,739.0,5.5,,0.0,0.0,,,
2010-03-18,0.0,0.0,0.0,739.0,0.0,,0.0,0.0,,,
2010-03-19,0.0,0.0,0.0,728.75,-10.25,,0.0,0.0,,,
2010-03-22,0.0,0.0,0.0,734.0,5.25,,0.0,0.0,,,
2010-03-23,0.0,0.0,0.0,739.75,5.75,,0.0,0.0,,,
2010-03-24,0.0,0.0,0.0,733.75,-6.0,,0.0,0.0,,,
2010-03-25,0.0,0.0,0.0,736.75,3.0,,0.0,0.0,,,
2010-03-26,0.0,0.0,0.0,727.0,-9.75,,0.0,0.0,,,
2010-03-29,0.0,0.0,0.0,745.0,18.0,,0.0,0.0,,,
2010-03-30,0.0,0.0,0.0,741.25,-3.75,,0.0,0.0,,,
2010-03-31,0.0,0.0,0.0,747.25,6.0,,0.0,0.0,,,
2010-04-01,0.0,0.0,0.0,762.0,14.75,,0.0,0.0,,,
2010-04-02,0.0,0.0,0.0,762.0,,,0.0,0.0,,,
2010-04-05,0.0,0.0,0.0,779.0,,,0.0,0.0,,,
2010-04-06,0.0,0.0,0.0,785.0,6.0,,0.0,0.0,,,
2010-04-07,0.0,0.0,0.0,783.75,-1.25,,0.0,0.0,,,
2010-04-08,0.0,0.0,0.0,780.0,-3.75,,0.0,0.0,,,
2010-04-09,0.0,0.0,0.0,782.5,2.5,,0.0,0.0,,,
2010-04-12,0.0,0.0,0.0,791.25,8.75,,0.0,0.0,,,
2010-04-13,0.0,0.0,0.0,783.25,-8.0,,0.0,0.0,,,
2010-04-14,0.0,0.0,0.0,794.25,11.0,,0.0,0.0,,,
2010-04-15,0.0,0.0,0.0,795.75,1.5,,0.0,0.0,,,
2010-04-16,0.0,0.0,0.0,790.75,-5.0,,0.0,0.0,,,
2010-04-19,0.0,0.0,0.0,780.25,-10.5,,0.0,0.0,,,
2010-04-20,0.0,0.0,0.0,791.5,11.25,,0.0,0.0,,,
2010-04-21,0.0,0.0,0.0,792.5,1.0,,0.0,0.0,,,
2010-04-22,0.0,0.0,0.0,799.5,7.0,,0.0,0.0,,,
2010-04-23,0.0,0.0,0.0,807.5,8.0,,0.0,0.0,,,
2010-04-26,0.0,0.0,0.0,807.0,-0.5,,0.0,0.0,,,
2010-04-27,0.0,0.0,0.0,809.25,2.25,,0.0,0.0,,,
2010-04-28,0.0,0.0,0.0,800.0,-9.25,,0.0,0.0,,,
2010-04-29,0.0,0.0,0.0,815.25,15.25,,0.0,0.0,,,
2010-04-30,0.0,0.0,0.0,815.5,0.25,,0.0,0.0,,,
2010-05-03,0.0,0.0,0.0,829.5,14.0,,0.0,0.0,,,
2010-05-04,0.0,0.0,0.0,814.5,-15.0,,0.0,0.0,,,
2010-05-05,0.0,0.0,0.0,797.5,-17.0,,0.0,0.0,,,
2010-05-06,0.0,0.0,0.0,786.5,-11.0,,0.0,0.0,,,
2010-05-07,0.0,0.0,0.0,764.75,-21.75,,0.0,0.0,,,
2010-05-10,0.0,0.0,0.0,778.75,14.0,,0.0,0.0,,,
2010-05-11,0.0,0.0,0.0,789.0,10.25,,0.0,0.0,,,
2010-05-12,0.0,0.0,0.0,783.75,-5.25,,0.0,0.0,,,
2010-05-13,0.0,0.0,0.0,786.5,2.75,,0.0,0.0,,,
2010-05-14,0.0,0.0,0.0,764.75,-21.75,,0.0,0.0,,,
2010-05-17,0.0,0.0,0.0,739.5,-25.25,,0.0,0.0,,,
2010-05-18,0.0,0.0,0.0,739.5,0.0,,0.0,0.0,,,
2010-05-19,0.0,0.0,0.0,718.0,-21.5,,0.0,0.0,,,
2010-05-20,0.0,0.0,0.0,700.5,-17.5,,0.0,0.0,,,
2010-05-21,0.0,0.0,0.0,706.5,6.0,,0.0,0.0,,,
2010-05-24,0.0,0.0,0.0,703.5,-3.0,,0.0,0.0,,,
2010-05-25,0.0,0.0,0.0,692.0,-11.5,,0.0,0.0,,,
2010-05-26,0.0,0.0,0.0,706.0,14.0,,0.0,0.0,,,
2010-05-27,0.0,0.0,0.0,726.0,20.0,,0.0,0.0,,,
2010-05-28,0.0,0.0,0.0,730.5,4.5,,0.0,0.0,,,
2010-05-31,0.0,0.0,0.0,731.5,1.0,,0.0,0.0,,,
2010-06-01,0.0,0.0,0.0,737.0,5.5,,0.0,0.0,,,
2010-06-02,0.0,0.0,0.0,738.25,1.25,,0.0,0.0,,,
2010-06-03,0.0,0.0,0.0,740.5,2.25,,0.0,0.0,,,
2010-06-04,0.0,0.0,0.0,728.0,-12.5,,0.0,0.0,,,
2010-06-07,0.0,0.0,0.0,723.5,-4.5,,0.0,0.0,,,
2010-06-08,0.0,0.0,0.0,725.25,1.75,,0.0,0.0,,,
2010-06-09,0.0,0.0,0.0,739.75,14.5,,0.0,0.0,,,
2010-06-10,0.0,0.0,0.0,743.25,3.5,,0.0,0.0,,,
2010-06-11,0.0,0.0,0.0,737.5,-5.75,,0.0,0.0,,,
2010-06-14,0.0,0.0,0.0,749.0,11.5,,0.0,0.0,,,
2010-06-15,0.0,0.0,0.0,746.0,-3.0,,0.0,0.0,,,
