Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1996-05-13,155.0,155.0,155.0,155.0,,,0.0,0.0,,,
1996-05-14,154.75,154.75,154.75,154.75,,,0.0,0.0,,,
1996-05-15,154.25,154.25,154.25,154.25,,,0.0,0.0,,,
1996-05-16,153.75,153.75,151.25,151.25,,,100.0,100.0,,,
1996-05-17,150.0,150.0,150.0,150.0,,,0.0,100.0,,,
1996-05-20,149.5,149.5,149.5,149.5,,,0.0,100.0,,,
1996-05-21,152.75,152.75,152.75,152.75,,,0.0,100.0,,,
1996-05-22,156.0,156.0,156.0,156.0,,,0.0,100.0,,,
1996-05-23,156.0,156.0,156.0,156.0,,,0.0,100.0,,,
1996-05-24,156.0,156.0,156.0,156.0,,,0.0,100.0,,,
1996-05-28,156.0,156.0,156.0,156.0,,,0.0,100.0,,,
1996-05-29,155.75,155.75,155.75,155.75,,,0.0,100.0,,,
1996-05-30,156.0,156.0,156.0,156.0,,,0.0,100.0,,,
1996-05-31,153.0,153.0,152.25,152.25,,,1.0,101.0,,,
1996-06-03,152.75,152.75,152.75,152.75,,,0.0,101.0,,,
1996-06-04,153.25,153.25,153.25,153.25,,,0.0,101.0,,,
1996-06-05,153.0,153.5,153.0,153.5,,,1.0,102.0,,,
1996-06-06,153.0,153.0,153.0,153.0,,,0.0,102.0,,,
1996-06-07,153.25,153.25,153.25,153.25,,,0.0,102.0,,,
1996-06-10,154.25,154.25,154.25,154.25,,,0.0,102.0,,,
1996-06-11,153.0,153.0,153.0,153.0,,,0.0,102.0,,,
1996-06-12,154.5,154.5,154.5,154.5,,,0.0,102.0,,,
1996-06-13,153.75,153.75,153.75,153.75,,,0.0,102.0,,,
1996-06-14,151.75,151.75,151.75,151.75,,,0.0,102.0,,,
1996-06-17,156.0,156.0,156.0,156.0,,,0.0,102.0,,,
1996-06-18,156.0,156.0,156.0,156.0,,,0.0,102.0,,,
1996-06-19,154.0,154.0,154.0,154.0,,,0.0,102.0,,,
