Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4
Data,2,record,timestamp,1449690777,s,heart_rate,127,bpm,smo2,52.2,percent,power,120,watts
Data,2,record,timestamp,1449690778,s,heart_rate,127,bpm,smo2,52.0,percent,power,120,watts
Data,2,record,timestamp,1449690779,s,heart_rate,126,bpm,smo2,52.4,percent,power,119,watts
Data,2,record,timestamp,1449690780,s,heart_rate,125,bpm,smo2,52.8,percent,power,119,watts
Data,2,record,timestamp,1449690781,s,heart_rate,125,bpm,smo2,53.2,percent,power,119,watts
Data,2,record,timestamp,1449690782,s,heart_rate,125,bpm,smo2,52.5,percent,power,119,watts
Data,2,record,timestamp,1449690783,s,heart_rate,125,bpm,smo2,51.7,percent,power,119,watts
Data,2,record,timestamp,1449690784,s,heart_rate,125,bpm,smo2,50.9,percent,power,119,watts
Data,2,record,timestamp,1449690785,s,heart_rate,126,bpm,smo2,50.6,percent,power,119,watts
Data,2,record,timestamp,1449690786,s,heart_rate,126,bpm,smo2,50.8,percent,power,119,watts
Data,2,record,timestamp,1449690787,s,heart_rate,126,bpm,smo2,51.6,percent,power,119,watts
Data,2,record,timestamp,1449690788,s,heart_rate,126,bpm,smo2,52.7,percent,power,119,watts
Data,2,record,timestamp,1449690789,s,heart_rate,126,bpm,smo2,53.4,percent,power,119,watts
Data,2,record,timestamp,1449690790,s,heart_rate,125,bpm,smo2,53.3,percent,power,120,watts
Data,2,record,timestamp,1449690791,s,heart_rate,125,bpm,smo2,52.3,percent,power,120,watts
Data,2,record,timestamp,1449690792,s,heart_rate,125,bpm,smo2,51.3,percent,power,120,watts
Data,2,record,timestamp,1449690793,s,heart_rate,125,bpm,smo2,50.3,percent,power,120,watts
Data,2,record,timestamp,1449690794,s,heart_rate,125,bpm,smo2,50.5,percent,power,119,watts
Data,2,record,timestamp,1449690795,s,heart_rate,125,bpm,smo2,51.1,percent,power,120,watts
Data,2,record,timestamp,1449690796,s,heart_rate,125,bpm,smo2,52.7,percent,power,120,watts
Data,2,record,timestamp,1449690797,s,heart_rate,125,bpm,smo2,53.7,percent,power,120,watts
Data,2,record,timestamp,1449690798,s,heart_rate,125,bpm,smo2,54.2,percent,power,120,watts
Data,2,record,timestamp,1449690799,s,heart_rate,126,bpm,smo2,53.5,percent,power,120,watts
Data,2,record,timestamp,1449690800,s,heart_rate,126,bpm,smo2,52.4,percent,power,120,watts
Data,2,record,timestamp,1449690801,s,heart_rate,126,bpm,smo2,52.0,percent,power,120,watts
Data,2,record,timestamp,1449690802,s,heart_rate,126,bpm,smo2,52.6,percent,power,120,watts
Data,2,record,timestamp,1449690803,s,heart_rate,126,bpm,smo2,53.7,percent,power,120,watts
Data,2,record,timestamp,1449690804,s,heart_rate,126,bpm,smo2,54.7,percent,power,119,watts
Data,2,record,timestamp,1449690805,s,heart_rate,126,bpm,smo2,55.2,percent,power,119,watts
Data,2,record,timestamp,1449690806,s,heart_rate,126,bpm,smo2,55.8,percent,power,116,watts
Data,2,record,timestamp,1449690807,s,heart_rate,125,bpm,smo2,55.4,percent,power,116,watts
Data,2,record,timestamp,1449690808,s,heart_rate,125,bpm,smo2,54.9,percent,power,116,watts
Data,2,record,timestamp,1449690809,s,heart_rate,125,bpm,smo2,53.2,percent,power,116,watts
Data,2,record,timestamp,1449690810,s,heart_rate,125,bpm,smo2,52.3,percent,power,116,watts
Data,2,record,timestamp,1449690811,s,heart_rate,125,bpm,smo2,51.4,percent,power,119,watts
Data,2,record,timestamp,1449690812,s,heart_rate,125,bpm,smo2,51.9,percent,power,119,watts
Data,2,record,timestamp,1449690813,s,heart_rate,125,bpm,smo2,52.2,percent,power,119,watts
Data,2,record,timestamp,1449690814,s,heart_rate,125,bpm,smo2,53.1,percent,power,119,watts
Data,2,record,timestamp,1449690815,s,heart_rate,125,bpm,smo2,52.9,percent,power,119,watts
Data,2,record,timestamp,1449690816,s,heart_rate,125,bpm,smo2,53.1,percent,power,119,watts
Data,2,record,timestamp,1449690817,s,heart_rate,125,bpm,smo2,52.2,percent,power,120,watts
Data,2,record,timestamp,1449690818,s,heart_rate,125,bpm,smo2,52.0,percent,power,120,watts
Data,2,record,timestamp,1449690819,s,heart_rate,125,bpm,smo2,51.2,percent,power,120,watts
Data,2,record,timestamp,1449690820,s,heart_rate,126,bpm,smo2,51.1,percent,power,120,watts
Data,2,record,timestamp,1449690821,s,heart_rate,126,bpm,smo2,51.1,percent,power,121,watts
Data,2,record,timestamp,1449690822,s,heart_rate,126,bpm,smo2,51.6,percent,power,121,watts
Data,2,record,timestamp,1449690823,s,heart_rate,126,bpm,smo2,51.9,percent,power,119,watts
Data,2,record,timestamp,1449690824,s,heart_rate,126,bpm,smo2,52.1,percent,power,119,watts
Data,2,record,timestamp,1449690825,s,heart_rate,127,bpm,smo2,51.9,percent,power,118,watts
Data,2,record,timestamp,1449690826,s,heart_rate,127,bpm,smo2,51.1,percent,power,118,watts
Data,2,record,timestamp,1449690827,s,heart_rate,127,bpm,smo2,50.2,percent,power,119,watts
Data,2,record,timestamp,1449690828,s,heart_rate,128,bpm,smo2,49.8,percent,power,119,watts
Data,2,record,timestamp,1449690829,s,heart_rate,128,bpm,smo2,50.3,percent,power,122,watts
Data,2,record,timestamp,1449690830,s,heart_rate,127,bpm,smo2,51.1,percent,power,122,watts
Data,2,record,timestamp,1449690831,s,heart_rate,127,bpm,smo2,51.5,percent,power,122,watts
Data,2,record,timestamp,1449690832,s,heart_rate,127,bpm,smo2,51.9,percent,power,122,watts
Data,2,record,timestamp,1449690833,s,heart_rate,127,bpm,smo2,51.3,percent,power,121,watts
Data,2,record,timestamp,1449690834,s,heart_rate,127,bpm,smo2,50.3,percent,power,121,watts
Data,2,record,timestamp,1449690835,s,heart_rate,127,bpm,smo2,49.8,percent,power,120,watts
Data,2,record,timestamp,1449690836,s,heart_rate,127,bpm,smo2,50.0,percent,power,120,watts
Data,2,record,timestamp,1449690837,s,heart_rate,127,bpm,smo2,50.7,percent,power,120,watts
Data,2,record,timestamp,1449690838,s,heart_rate,128,bpm,smo2,51.0,percent,power,120,watts
Data,2,record,timestamp,1449690839,s,heart_rate,127,bpm,smo2,50.9,percent,power,120,watts
Data,2,record,timestamp,1449690840,s,heart_rate,127,bpm,smo2,50.8,percent,power,120,watts
Data,2,record,timestamp,1449690841,s,heart_rate,127,bpm,smo2,50.6,percent,power,120,watts
Data,2,record,timestamp,1449690842,s,heart_rate,127,bpm,smo2,50.6,percent,power,119,watts
Data,2,record,timestamp,1449690843,s,heart_rate,126,bpm,smo2,51.0,percent,power,119,watts
Data,2,record,timestamp,1449690844,s,heart_rate,126,bpm,smo2,50.8,percent,power,119,watts
Data,2,record,timestamp,1449690845,s,heart_rate,126,bpm,smo2,50.9,percent,power,119,watts
Data,2,record,timestamp,1449690846,s,heart_rate,126,bpm,smo2,50.2,percent,power,119,watts
Data,2,record,timestamp,1449690847,s,heart_rate,126,bpm,smo2,49.9,percent,power,119,watts
Data,2,record,timestamp,1449690848,s,heart_rate,126,bpm,smo2,49.7,percent,power,119,watts
Data,2,record,timestamp,1449690849,s,heart_rate,125,bpm,smo2,50.2,percent,power,117,watts
Data,2,record,timestamp,1449690850,s,heart_rate,125,bpm,smo2,50.9,percent,power,117,watts
Data,2,record,timestamp,1449690851,s,heart_rate,125,bpm,smo2,51.4,percent,power,118,watts
Data,2,record,timestamp,1449690852,s,heart_rate,125,bpm,smo2,51.4,percent,power,118,watts
Data,2,record,timestamp,1449690853,s,heart_rate,125,bpm,smo2,50.8,percent,power,116,watts
Data,2,record,timestamp,1449690854,s,heart_rate,125,bpm,smo2,50.4,percent,power,118,watts
Data,2,record,timestamp,1449690855,s,heart_rate,125,bpm,smo2,50.2,percent,power,118,watts
Data,2,record,timestamp,1449690856,s,heart_rate,125,bpm,smo2,50.8,percent,power,120,watts
Data,2,record,timestamp,1449690857,s,heart_rate,125,bpm,smo2,50.8,percent,power,120,watts
Data,2,record,timestamp,1449690858,s,heart_rate,125,bpm,smo2,50.7,percent,power,120,watts
Data,2,record,timestamp,1449690859,s,heart_rate,125,bpm,smo2,50.3,percent,power,120,watts
Data,2,record,timestamp,1449690860,s,heart_rate,125,bpm,smo2,50.5,percent,power,120,watts
Data,2,record,timestamp,1449690861,s,heart_rate,125,bpm,smo2,51.1,percent,power,120,watts
Data,2,record,timestamp,1449690862,s,heart_rate,125,bpm,smo2,51.5,percent,power,120,watts
Data,2,record,timestamp,1449690863,s,heart_rate,124,bpm,smo2,51.9,percent,power,119,watts
Data,2,record,timestamp,1449690864,s,heart_rate,124,bpm,smo2,51.7,percent,power,119,watts
Data,2,record,timestamp,1449690865,s,heart_rate,123,bpm,smo2,51.6,percent,power,118,watts
Data,2,record,timestamp,1449690866,s,heart_rate,123,bpm,smo2,51.0,percent,power,118,watts
Data,2,record,timestamp,1449690867,s,heart_rate,125,bpm,smo2,50.8,percent,power,118,watts
Data,2,record,timestamp,1449690868,s,heart_rate,126,bpm,smo2,50.8,percent,power,118,watts
Data,2,record,timestamp,1449690869,s,heart_rate,126,bpm,smo2,51.2,percent,power,118,watts
Data,2,record,timestamp,1449690870,s,heart_rate,126,bpm,smo2,51.3,percent,power,118,watts
Data,2,record,timestamp,1449690871,s,heart_rate,126,bpm,smo2,51.2,percent,power,118,watts
Data,2,record,timestamp,1449690872,s,heart_rate,126,bpm,smo2,50.5,percent,power,118,watts
Data,2,record,timestamp,1449690873,s,heart_rate,126,bpm,smo2,50.1,percent,power,119,watts
Data,2,record,timestamp,1449690874,s,heart_rate,126,bpm,smo2,50.1,percent,power,119,watts
Data,2,record,timestamp,1449690875,s,heart_rate,126,bpm,smo2,50.3,percent,power,118,watts
Data,2,record,timestamp,1449690876,s,heart_rate,125,bpm,smo2,50.7,percent,power,118,watts
Data,2,record,timestamp,1449690877,s,heart_rate,125,bpm,smo2,50.2,percent,power,118,watts
Data,2,record,timestamp,1449690878,s,heart_rate,126,bpm,smo2,49.9,percent,power,118,watts
Data,2,record,timestamp,1449690879,s,heart_rate,127,bpm,smo2,49.1,percent,power,120,watts
Data,2,record,timestamp,1449690880,s,heart_rate,127,bpm,smo2,49.4,percent,power,120,watts
Data,2,record,timestamp,1449690881,s,heart_rate,129,bpm,smo2,49.8,percent,power,120,watts
Data,2,record,timestamp,1449690882,s,heart_rate,129,bpm,smo2,50.5,percent,power,120,watts
Data,2,record,timestamp,1449690883,s,heart_rate,129,bpm,smo2,50.3,percent,power,120,watts
Data,2,record,timestamp,1449690884,s,heart_rate,130,bpm,smo2,50.1,percent,power,122,watts
Data,2,record,timestamp,1449690885,s,heart_rate,130,bpm,smo2,49.6,percent,power,122,watts
Data,2,record,timestamp,1449690886,s,heart_rate,130,bpm,smo2,48.9,percent,power,122,watts
Data,2,record,timestamp,1449690887,s,heart_rate,129,bpm,smo2,48.6,percent,power,122,watts
Data,2,record,timestamp,1449690888,s,heart_rate,129,bpm,smo2,48.2,percent,power,120,watts
Data,2,record,timestamp,1449690889,s,heart_rate,127,bpm,smo2,49.8,percent,power,120,watts
Data,2,record,timestamp,1449690890,s,heart_rate,127,bpm,smo2,50.4,percent,power,120,watts
Data,2,record,timestamp,1449690891,s,heart_rate,128,bpm,smo2,51.2,percent,power,120,watts
Data,2,record,timestamp,1449690892,s,heart_rate,128,bpm,smo2,50.6,percent,power,120,watts
Data,2,record,timestamp,1449690893,s,heart_rate,128,bpm,smo2,50.5,percent,power,119,watts
Data,2,record,timestamp,1449690894,s,heart_rate,127,bpm,smo2,50.9,percent,power,119,watts
Data,2,record,timestamp,1449690895,s,heart_rate,126,bpm,smo2,51.7,percent,power,120,watts
Data,2,record,timestamp,1449690896,s,heart_rate,126,bpm,smo2,52.5,percent,power,120,watts
Data,2,record,timestamp,1449690897,s,heart_rate,126,bpm,smo2,52.7,percent,power,120,watts
Data,2,record,timestamp,1449690898,s,heart_rate,126,bpm,smo2,52.2,percent,power,120,watts
Data,2,record,timestamp,1449690899,s,heart_rate,126,bpm,smo2,51.4,percent,power,118,watts
Data,2,record,timestamp,1449690900,s,heart_rate,126,bpm,smo2,50.5,percent,power,118,watts
Data,2,record,timestamp,1449690901,s,heart_rate,126,bpm,smo2,49.8,percent,power,118,watts
Data,2,record,timestamp,1449690902,s,heart_rate,126,bpm,smo2,49.9,percent,power,118,watts
Data,2,record,timestamp,1449690903,s,heart_rate,126,bpm,smo2,50.1,percent,power,119,watts
Data,2,record,timestamp,1449690904,s,heart_rate,126,bpm,smo2,51.2,percent,power,119,watts
Data,2,record,timestamp,1449690905,s,heart_rate,126,bpm,smo2,51.5,percent,power,120,watts
Data,2,record,timestamp,1449690906,s,heart_rate,126,bpm,smo2,51.6,percent,power,120,watts
Data,2,record,timestamp,1449690907,s,heart_rate,127,bpm,smo2,50.9,percent,power,120,watts
Data,2,record,timestamp,1449690908,s,heart_rate,128,bpm,smo2,50.7,percent,power,120,watts
Data,2,record,timestamp,1449690909,s,heart_rate,128,bpm,smo2,50.4,percent,power,119,watts
Data,2,record,timestamp,1449690910,s,heart_rate,128,bpm,smo2,50.7,percent,power,119,watts
Data,2,record,timestamp,1449690911,s,heart_rate,128,bpm,smo2,51.0,percent,power,119,watts
Data,2,record,timestamp,1449690912,s,heart_rate,128,bpm,smo2,51.3,percent,power,119,watts
Data,2,record,timestamp,1449690913,s,heart_rate,126,bpm,smo2,51.4,percent,power,156,watts
Data,2,record,timestamp,1449690914,s,heart_rate,126,bpm,smo2,50.6,percent,power,156,watts
Data,2,record,timestamp,1449690915,s,heart_rate,125,bpm,smo2,49.6,percent,power,198,watts
Data,2,record,timestamp,1449690916,s,heart_rate,125,bpm,smo2,47.9,percent,power,199,watts
Data,2,record,timestamp,1449690917,s,heart_rate,125,bpm,smo2,47.2,percent,power,199,watts
Data,2,record,timestamp,1449690918,s,heart_rate,124,bpm,smo2,47.3,percent,power,199,watts
Data,2,record,timestamp,1449690919,s,heart_rate,124,bpm,smo2,48.0,percent,power,201,watts
Data,2,record,timestamp,1449690920,s,heart_rate,124,bpm,smo2,49.1,percent,power,201,watts
Data,2,record,timestamp,1449690921,s,heart_rate,124,bpm,smo2,49.4,percent,power,199,watts
Data,2,record,timestamp,1449690922,s,heart_rate,124,bpm,smo2,50.1,percent,power,199,watts
Data,2,record,timestamp,1449690923,s,heart_rate,125,bpm,smo2,49.8,percent,power,197,watts
Data,2,record,timestamp,1449690924,s,heart_rate,128,bpm,smo2,49.5,percent,power,197,watts
Data,2,record,timestamp,1449690925,s,heart_rate,128,bpm,smo2,48.4,percent,power,200,watts
Data,2,record,timestamp,1449690926,s,heart_rate,128,bpm,smo2,47.9,percent,power,200,watts
Data,2,record,timestamp,1449690927,s,heart_rate,130,bpm,smo2,48.1,percent,power,197,watts
Data,2,record,timestamp,1449690928,s,heart_rate,130,bpm,smo2,48.9,percent,power,197,watts
Data,2,record,timestamp,1449690929,s,heart_rate,131,bpm,smo2,49.8,percent,power,197,watts
Data,2,record,timestamp,1449690930,s,heart_rate,131,bpm,smo2,49.3,percent,power,198,watts
Data,2,record,timestamp,1449690931,s,heart_rate,131,bpm,smo2,48.9,percent,power,204,watts
Data,2,record,timestamp,1449690932,s,heart_rate,131,bpm,smo2,47.4,percent,power,199,watts
Data,2,record,timestamp,1449690933,s,heart_rate,131,bpm,smo2,47.1,percent,power,199,watts
Data,2,record,timestamp,1449690934,s,heart_rate,131,bpm,smo2,46.6,percent,power,203,watts
Data,2,record,timestamp,1449690935,s,heart_rate,132,bpm,smo2,47.0,percent,power,201,watts
Data,2,record,timestamp,1449690936,s,heart_rate,132,bpm,smo2,47.2,percent,power,201,watts
Data,2,record,timestamp,1449690937,s,heart_rate,133,bpm,smo2,47.7,percent,power,201,watts
Data,2,record,timestamp,1449690938,s,heart_rate,133,bpm,smo2,48.0,percent,power,199,watts
Data,2,record,timestamp,1449690939,s,heart_rate,133,bpm,smo2,47.3,percent,power,198,watts
Data,2,record,timestamp,1449690940,s,heart_rate,134,bpm,smo2,46.2,percent,power,198,watts
