151,63,239
151,63,239
151,63.2,239
151,62.7,239
150,62.3,239
150,61.9,239
150,62.4,240
150,62.5,242
150,62.3,242
150,62.2,239
150,62.2,239
150,62.6,237
150,62.6,237
150,62.7,237
150,62.8,237
150,62.8,240
150,62.7,240
150,62.4,240
150,62.8,240
150,63.4,238
150,63.4,238
150,63.2,238
150,62.9,238
150,63.1,238
150,63.1,240
150,62.8,240
150,63,240
150,63.1,240
150,63.3,240
150,63.1,237
150,63.1,237
150,63.2,237
150,63.1,243
150,63.2,241
150,63.2,241
150,63.3,240
149,62.7,239
149,62.4,237
149,62.7,237
149,63.1,239
149,63.5,239
149,63.4,239
149,63.3,240
149,63,240
150,63.2,240
150,63.8,238
150,64,238
151,64,240
151,63.6,240
151,63.6,240
151,63.6,240
150,63.9,237
150,64.5,237
150,64.4,239
150,63.9,238
150,63.3,239
150,63.4,239
150,63.8,240
150,63.7,238
150,64,237
151,63.7,237
151,63.9,237
151,63.6,237
152,63.7,241
152,63.7,241
153,63.5,238
153,63.6,238
154,63.7,238
154,63.8,238
154,63.5,238
154,63.7,242
154,64,242
154,64.4,239
153,64,239
153,63.6,237
152,63.7,237
152,63.8,240
152,63.7,240
153,63.4,238
153,63.5,238
153,63.7,238
154,63.6,241
154,63.5,241
154,63.3,241
154,63,241
154,62.7,241
154,62.6,240
154,62.9,240
154,63.5,238
153,63.7,238
153,63.8,238
153,63.6,240
153,63.3,237
153,63.3,237
153,63.5,236
153,64.1,238
153,64.4,245
153,64.2,245
153,64.1,242
153,64.3,239
152,64.6,238
152,64.7,238
152,64.2,239
152,63.3,238
152,62.7,238
152,62.6,238
152,63.5,235
152,64,241
153,64,238
153,63.7,238
152,63.4,243
151,63.3,238
151,63.4,235
151,63.2,235
151,63.1,235
151,62.9,240
152,63.3,251
152,63.7,251
152,63.3,251
152,63,259
152,62.8,260
153,63.2,260
153,63.4,260
154,63.8,259
154,63.9,258
154,63.8,258
154,63.9,259
154,63.9,262
154,64.1,258
155,63.9,258
155,64,258
155,63.8,258
155,63.7,258
155,64.1,258
155,64.2,260
155,64.1,258
155,63.7,258
156,63.8,259
156,63.9,259
156,63.4,259
156,63.1,259
156,63.3,261
156,64.1,261
156,64.2,259
156,63.5,256
156,63.1,256
156,62.8,263
156,63.2,261
156,63.4,261
156,63.3,261
156,63,261
156,62.9,259
156,63.1,259
156,63.4,258
156,63.3,258
156,63.1,258
156,62.6,258
156,62.5,258
156,62.7,260
155,62.7,260
155,62.6,260
155,62.6,258
155,62.9,258
156,63.4,262
156,63.3,262
156,63.2,260
155,62.8,258
155,62.6,259
155,63,259
155,63.3,258
155,63.7,258
155,63.7,256
155,63.6,256
155,63.7,257
155,63.4,257
155,63.2,257
155,63,260
155,63.1,262
155,63.3,262
156,63.2,259
156,63.1,259
156,62.8,260
156,62.3,260
156,62.1,259
156,62.1,259
156,62.6,259
156,63.1,261
156,63.4,259
156,63.5,259
156,63.2,259
156,62.6,258
156,62.8,254
156,63,254
155,63,255
155,62.6,258
155,62.6,261
155,63,261
155,62.8,263
155,62.5,265
155,62.4,265
155,62.8,265
155,63.4,265
155,63.5,255
155,63.3,255
154,63.1,260
154,63.5,260
154,63.6,260
154,63.2,260
154,63.2,260
154,63.3,260
154,63.6,259
154,63.5,257
155,63.5,259
155,64,259
155,64.1,258
155,64.1,260
155,64,261
155,64.2,261
155,64.2,261
155,63.5,259
155,63.4,259
155,63.4,259
155,63.6,259
156,63.3,258
156,63.3,257
156,63.7,257
156,63.7,259
156,63.9,258
157,63.5,259
157,63.5,259
157,63.2,259
157,63.2,258
157,63.2,259
157,63.3,260
157,63.4,260
157,63.4,260
157,63.8,260
157,63.8,258
157,64,258
156,63.5,262
156,63.6,263
156,63.3,263
156,63.1,259
156,63.4,262
156,63.7,262
156,63.7,262
157,63.2,262
157,63,258
157,63.4,260
157,63.6,263
157,63.5,263
157,63.2,259
158,63.3,259
158,63.6,261
158,63.2,261
157,62.7,261
157,62.3,258
157,62.6,256
157,62.8,256
157,62.9,257
157,63.2,256
157,62.9,257
157,63,257
157,62.7,257
157,62.9,257
157,62.8,266
157,63,263
157,63.2,260
157,62.9,260
157,63,259
157,63.1,259
157,63.6,261
157,63.6,261
157,63.3,258
157,63.3,258
157,63.1,257
157,62.9,257
157,62.7,259
157,63,259
157,63.3,257
157,63.2,257
157,63.3,261
157,63.5,264
157,63.7,262
157,63.5,258
157,63.3,258
156,63.6,256
156,63.5,257
156,63.4,257
156,63.2,263
156,63.4,263
156,64.3,258
156,64.3,258
156,64,256
156,63.5,256
156,63.7,268
156,64.2,268
156,63.9,276
156,63.8,281
157,63.7,281
157,63.9,280
157,63.6,280
157,63,285
158,63,283
158,63.2,283
158,63.6,276
158,63.6,276
158,63.1,280
158,62.8,280
158,62.9,278
158,63.7,277
158,63.8,281
158,63.1,279
158,62.8,279
158,62.9,277
159,63.5,275
160,63.4,280
160,63.1,280
160,63.3,281
159,63.3,281
159,63.1,281
159,62.7,278
159,62.9,278
159,63.1,278
159,63.1,282
159,63.5,282
159,63.6,278
159,63.6,278
159,63.2,278
159,63.5,278
159,63.7,278
159,63.4,279
159,63.4,279
159,63.4,279
160,63.8,279
160,63.8,278
160,64,282
160,63.9,282
160,64.1,280
160,64.5,279
160,64.1,278
160,63.7,278
160,63.2,280
160,63.6,281
160,63.6,281
160,63.7,279
160,64,279
160,63.9,279
160,64,279
160,63.7,278
160,63.9,278
161,64,276
161,64,280
161,64.1,280
161,63.8,281
161,63.6,277
160,63.3,277
160,63.4,277
160,63,275
160,63.6,275
160,63.3,279
160,64.1,280
160,63.9,280
160,63.9,287
159,63.5,287
159,63.6,282
159,64.1,282
160,63.7,282
160,63.1,278
160,62.4,278
160,63.1,278
161,63.7,279
161,63.9,279
161,63.9,277
161,63.3,279
161,62.9,282
161,62.3,282
161,62,283
161,62.6,282
161,62.9,279
161,63.3,278
161,63,278
162,62.5,275
162,62.8,274
162,63.1,274
162,63.6,281
162,63,281
162,62.6,281
162,62.8,281
162,63.1,278
162,63,279
163,62.6,278
163,62.3,281
163,62.9,281
163,63.2,280
163,63.2,279
163,62.7,277
163,62.7,277
163,63.2,278
163,63.3,278
163,62.8,278
162,62.3,278
162,62.5,278
162,62.9,278
163,62.7,278
163,62.5,280
163,62.5,279
163,63.1,279
163,63,279
163,62.6,279
163,62.5,279
163,62.5,279
163,63,279
163,63,279
163,62.9,279
163,63.1,280
163,63.1,280
163,63.6,279
163,63.6,278
163,62.8,280
163,62,280
163,61.7,280
163,62.5,278
164,63,275
164,62.6,281
164,62.2,281
164,62.1,281
164,62.7,281
164,62.9,278
164,62.5,278
164,62.5,278
164,62.4,278
164,62.7,280
164,62.7,281
164,62.4,281
164,62.5,280
164,62.5,278
164,62.8,279
164,62.6,279
164,62,278
164,61.9,282
164,62.1,282
164,62.8,282
164,63,275
164,62.3,275
164,61.9,276
164,61.9,276
165,62.8,276
165,63,280
165,62.3,283
165,61.6,283
165,61.5,281
165,62.2,278
165,62.8,278
165,62.5,278
165,61.9,277
165,61.5,277
165,62,277
165,62.6,282
165,62.6,280
166,62.1,280
166,61.5,277
166,61.6,277
166,61.8,275
166,61.6,275
166,61.4,280
166,61.3,280
166,61.7,282
165,61.7,282
165,61.9,279
164,62.2,278
164,62.3,277
164,62,282
164,61.4,282
164,61.7,282
164,62.2,287
164,61.9,287
164,61.5,298
164,61,298
164,61.8,302
164,62.4,302
164,62.8,304
164,62.7,304
164,62.6,302
165,62.7,302
165,62.7,301
165,62.7,300
165,62.4,297
165,62.1,299
165,62,299
165,62.1,299
165,62.6,299
165,62.7,299
165,62.5,299
166,62,300
166,61.5,300
166,61.5,300
166,61.3,300
166,60.9,302
166,60.3,300
167,59.5,300
167,59.7,301
167,60.4,299
167,61.4,296
167,62,296
167,61.8,296
167,61.6,297
167,61.4,297
167,61.8,298
167,62.1,298
167,62,297
167,61.6,300
167,61.1,300
167,61.2,300
167,61.4,299
167,61.7,296
167,61.6,296
167,61.5,296
167,61.6,299
167,61.7,302
167,61.7,300
167,61.3,300
167,60.9,300
167,60.8,300
167,61,300
167,61.2,300
167,61.2,297
168,61,297
168,61.2,299
168,61.4,299
168,61.3,298
168,60.6,296
168,59.8,301
168,59.3,301
168,59.6,301
168,59.9,299
168,60.4,299
168,60.6,300
168,60.6,300
168,60.8,303
168,60.6,304
168,60,304
168,58.7,301
169,58.2,298
169,58.5,297
169,59.1,297
169,59.2,298
169,59.2,299
168,59.5,300
168,60.2,300
168,60.6,300
168,60.6,300
168,60.4,299
169,60.5,301
169,60.8,301
168,61,297
168,61,300
168,60.9,300
168,60.9,298
168,60.9,302
168,60.9,302
168,60.7,302
168,60.5,298
168,60.5,298
168,60.5,297
168,60.6,296
168,60.7,296
168,60.7,298
168,60.4,298
168,59.9,299
168,59.5,297
169,59.4,300
169,59.1,300
169,59.1,299
169,58.9,299
169,59.1,302
169,59.2,302
169,59.3,303
169,59.2,303
169,59.1,297
169,59.3,297
169,59.3,296
169,59.4,299
170,59.1,299
170,59,299
170,59.1,298
170,59.1,299
169,59.3,299
169,59.3,299
169,59.3,300
169,59.4,300
169,59,300
169,58.9,300
170,58.8,299
170,59.2,299
170,59.5,304
170,59.7,304
170,59.9,304
170,60,296
169,60.1,296
169,60,296
169,59.3,301
169,59.2,297
169,59.3,296
169,59.9,296
169,59.9,299
169,59.5,303
169,59.5,302
169,59.4,302
169,58.9,297
169,58.4,299
170,58.3,299
170,58.7,299
170,59.1,299
170,59.1,300
170,59.4,300
170,59.7,300
170,59.9,301
170,60,298
170,59.8,297
170,59.4,297
170,58.7,300
171,58.5,301
171,58.2,301
171,58.2,300
171,58.3,300
171,58.3,300
171,58.7,300
171,58.7,296
171,59.3,296
171,59.6,296
171,59.8,301
171,59.7,300
171,59.5,300
171,59.5,300
171,60,299
171,60.4,299
171,60.4,300
171,60,301
171,59.9,300
171,60,298
171,60.1,298
171,60.1,299
171,60,296
171,59.9,300
171,59.8,300
171,59.8,299
171,60,302
171,60.1,299
171,60.3,299
171,60.1,299
171,59.8,299
171,59.5,299
171,59.4,299
172,59.5,299
171,59.3,301
171,59,317
171,58.5,317
171,58.3,319
171,58.3,315
171,58.3,315
171,58.3,315
171,58,315
171,57.9,319
171,57.9,319
171,57.9,319
171,57.9,321
171,57.7,317
171,57.7,320
171,57.6,320
172,57.5,317
172,57.6,316
172,57.6,316
172,57.8,316
172,58.5,322
172,58.8,319
173,58.8,323
173,58.6,323
173,59,320
173,59.5,318
173,59.7,324
172,59.6,324
172,59.4,324
172,59.1,319
172,59.1,316
172,58.8,316
172,58.5,315
172,58.2,320
172,58.3,318
172,58.3,318
172,58.2,317
173,58,318
173,57.3,323
173,57,323
173,56.9,319
173,57.3,312
173,57.6,319
173,57.4,324
173,57.1,324
173,56.7,324
173,56.6,321
173,56.6,321
173,56.9,320
173,57.3,316
173,57.8,321
173,58,321
173,58,321
173,58,318
173,58.1,316
173,57.9,320
173,57.7,320
173,57.7,321
173,58.1,321
174,58.6,315
174,58.7,315
174,58.6,322
173,58.4,322
173,58.2,321
173,58.1,321
174,57.5,322
174,56.6,322
174,55.7,322
174,55.8,322
174,56.2,319
174,56.8,319
174,57.2,318
174,57.5,318
174,57.9,321
174,57.8,321
174,57.6,317
174,56.7,317
174,56.1,323
174,55.8,323
174,55.8,319
174,56.6,320
174,57.3,316
174,58.1,317
174,58.3,317
174,58.3,319
174,58.1,319
175,58,319
175,58.2,318
175,58.4,316
175,58.5,316
175,58.3,316
175,60.7,316
175,59.9,316
175,59.1,320
175,56.3,320
175,56.1,316
175,56.7,318
175,56.8,316
175,57.1,316
175,57.1,316
175,57.3,316
175,57.3,318
175,57.1,318
175,56.9,318
175,57.3,321
175,58.1,316
175,58,325
175,57.5,325
175,56.3,321
175,55.8,319
175,56,316
175,56.3,316
175,57,319
175,57.1,319
175,57.4,310
175,57.5,310
175,57.3,321
175,57.1,321
175,56.6,319
175,56.6,319
175,56.7,320
176,57,319
176,56.9,319
176,57.2,319
176,57.1,319
176,57.2,319
176,56.9,319
176,57,319
176,56.5,320
176,56.3,320
176,56.1,320
176,56.4,320
176,56.4,320
176,55.7,320
176,55,319
176,54.9,319
177,55.1,319
177,55.5,323
177,56,320
177,56.7,320
177,57.2,317
177,57.2,316
177,57.2,318
177,57.1,318
177,57.4,318
177,57.2,321
177,57.2,319
177,57,317
177,57,317
177,56.3,321
177,55.6,325
177,55.5,320
177,55.9,320
178,56.5,310
178,56.8,310
178,56.9,310
178,56.9,314
178,57,312
178,57.1,312
178,56.9,324
178,56.5,324
178,56.1,321
178,56.1,314
178,56.4,314
178,56.3,314
178,55.8,324
178,55.1,324
178,55.2,313
178,55.3,313
178,55.1,326
178,54.7,326
178,54.2,322
178,55,322
178,55.5,322
178,56.5,322
178,56.8,319
179,57.1,319
178,56.8,318
178,56.1,318
178,55.4,315
178,55,315
178,54.4,315
179,54.8,327
179,55.1,343
179,56.1,343
179,57.2,323
