Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2015-12-21,,,,,,154.75,0.0,0.0
2015-12-22,,,,,1.0,153.75,0.0,0.0
2015-12-23,,,,,0.8125,152.9375,0.0,0.0
2015-12-24,,,,,0.8125,153.75,0.0,0.0
2015-12-28,,,,,0.5625,154.3125,0.0,0.0
2015-12-29,,,,,2.34375,151.96875,0.0,0.0
2015-12-30,,,,,0.03125,151.9375,0.0,0.0
2015-12-31,,,,,0.5,152.4375,0.0,0.0
2016-01-04,,,,,0.5,152.9375,0.0,0.0
2016-01-05,,,,,0.5625,152.375,0.0,0.0
2016-01-06,,,,,1.90625,154.28125,0.0,0.0
2016-01-07,,,,,0.3125,154.59375,0.0,0.0
2016-01-08,,,,,0.34375,154.9375,0.0,0.0
2016-01-11,,,,,0.59375,154.34375,0.0,0.0
2016-01-12,,,,,1.8125,156.15625,0.0,0.0
2016-01-13,,,,,0.96875,157.125,0.0,0.0
2016-01-14,,,,,1.03125,156.09375,0.0,0.0
2016-01-15,,,,,1.625,157.71875,0.0,0.0
2016-01-19,,,,,0.28125,158.0,25.0,0.0
2016-01-20,,,,,1.0625,159.0625,0.0,0.0
2016-01-21,158.625,158.625,158.625,158.625,0.875,158.1875,1.0,0.0
2016-01-22,,,,,0.53125,157.65625,0.0,1.0
2016-01-25,,,,,0.625,158.28125,0.0,1.0
2016-01-26,,,,,0.53125,158.8125,0.0,1.0
2016-01-27,,,,,0.15625,158.65625,0.0,1.0
2016-01-28,,,,,0.0625,158.71875,0.0,1.0
2016-01-29,,159.5625,,159.5625,1.0,159.71875,0.0,1.0
2016-02-01,,,,,0.53125,159.1875,0.0,1.0
2016-02-02,,161.09375,,161.09375,2.53125,161.71875,0.0,1.0
2016-02-03,,,,,0.65625,161.0625,0.0,1.0
2016-02-04,,,,,0.375,161.4375,0.0,1.0
2016-02-05,,,,,0.5,161.9375,0.0,1.0
2016-02-08,,163.65625,,163.65625,2.75,164.6875,0.0,1.0
2016-02-09,,164.9375,,164.9375,0.09375,164.78125,0.0,1.0
2016-02-10,164.96875,165.28125,164.03125,165.28125,0.9375,165.71875,6.0,1.0
2016-02-11,166.375,168.6875,165.96875,165.96875,0.28125,166.0,12.0,6.0
2016-02-12,,,164.21875,164.21875,1.875,164.125,0.0,11.0
2016-02-16,,,163.3125,163.3125,0.75,163.375,0.0,11.0
