Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4
Data,2,record,timestamp,1453485846,s,heart_rate,116,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453485847,s,heart_rate,115,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453485848,s,heart_rate,113,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453485849,s,heart_rate,113,bpm,smo2,67.9,percent,power,0,watts
Data,2,record,timestamp,1453485850,s,heart_rate,111,bpm,smo2,68.0,percent,power,0,watts
Data,2,record,timestamp,1453485851,s,heart_rate,110,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453485852,s,heart_rate,110,bpm,smo2,68.4,percent,power,0,watts
Data,2,record,timestamp,1453485853,s,heart_rate,107,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453485854,s,heart_rate,107,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453485855,s,heart_rate,106,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453485856,s,heart_rate,105,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453485857,s,heart_rate,105,bpm,smo2,68.6,percent,power,0,watts
Data,2,record,timestamp,1453485858,s,heart_rate,103,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485859,s,heart_rate,103,bpm,smo2,69.4,percent,power,0,watts
Data,2,record,timestamp,1453485860,s,heart_rate,103,bpm,smo2,69.3,percent,power,0,watts
Data,2,record,timestamp,1453485861,s,heart_rate,104,bpm,smo2,69.2,percent,power,0,watts
Data,2,record,timestamp,1453485862,s,heart_rate,104,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485863,s,heart_rate,106,bpm,smo2,68.9,percent,power,0,watts
Data,2,record,timestamp,1453485864,s,heart_rate,106,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453485865,s,heart_rate,106,bpm,smo2,68.7,percent,power,0,watts
Data,2,record,timestamp,1453485866,s,heart_rate,106,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453485867,s,heart_rate,110,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485868,s,heart_rate,110,bpm,smo2,69.2,percent,power,0,watts
Data,2,record,timestamp,1453485869,s,heart_rate,110,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485870,s,heart_rate,110,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485871,s,heart_rate,109,bpm,smo2,69.1,percent,power,0,watts
Data,2,record,timestamp,1453485872,s,heart_rate,108,bpm,smo2,69.5,percent,power,0,watts
