Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
1985-05-02,0.75,0.75,0.75,,,0.75,1.0,1.0
1985-05-03,0.745,0.745,0.745,,,0.745,0.0,1.0
1985-05-06,0.74,0.74,0.74,,,0.74,0.0,1.0
1985-05-07,0.74,0.74,0.74,,,0.74,0.0,1.0
1985-05-08,0.736,0.736,0.736,,,0.736,0.0,1.0
1985-05-09,0.74,0.74,0.74,,,0.74,0.0,1.0
1985-05-10,0.737,0.737,0.737,,,0.737,0.0,1.0
1985-05-13,0.739,0.739,0.739,,,0.739,0.0,1.0
1985-05-14,0.737,0.737,0.737,,,0.737,0.0,1.0
1985-05-15,0.739,0.739,0.739,,,0.739,0.0,1.0
1985-05-16,0.739,0.739,0.739,,,0.739,0.0,1.0
1985-05-17,0.735,0.735,0.735,,,0.735,0.0,1.0
1985-05-20,0.7385,0.7385,0.7385,,,0.7385,0.0,1.0
1985-05-21,0.741,0.741,0.741,,,0.741,0.0,1.0
1985-05-22,0.736,0.736,0.736,,,0.736,0.0,1.0
1985-05-23,0.745,0.745,0.745,,,0.745,0.0,1.0
1985-05-24,0.758,0.758,0.758,,,0.758,0.0,1.0
1985-05-28,0.7495,0.7495,0.7495,,,0.7495,0.0,1.0
1985-05-29,0.753,0.753,0.753,,,0.753,0.0,1.0
1985-05-30,0.7555,0.7555,0.7555,,,0.7555,0.0,1.0
1985-05-31,0.7555,0.7555,0.7555,,,0.7555,0.0,1.0
1985-06-03,0.748,0.748,0.748,,,0.748,0.0,1.0
1985-06-04,0.734,0.734,0.734,,,0.734,0.0,1.0
1985-06-05,0.73,0.73,0.715,,,0.715,1.0,1.0
1985-06-06,0.72,0.72,0.72,,,0.72,1.0,2.0
1985-06-07,0.7135,0.7135,0.7135,,,0.7135,0.0,2.0
1985-06-10,0.6995,0.6995,0.6995,,,0.6995,0.0,2.0
1985-06-11,0.702,0.702,0.702,,,0.702,0.0,2.0
1985-06-12,0.708,0.708,0.708,,,0.708,0.0,2.0
1985-06-13,0.7135,0.7135,0.7135,,,0.7135,0.0,2.0
1985-06-14,0.7065,0.7065,0.7065,,,0.7065,0.0,2.0
1985-06-17,0.7,0.7,0.7,,,0.7,0.0,2.0
1985-06-18,0.6975,0.6975,0.6975,,,0.6975,0.0,2.0
1985-06-19,0.7015,0.7015,0.7015,,,0.7015,0.0,2.0
1985-06-20,0.7115,0.7115,0.7115,,,0.7115,0.0,2.0
1985-06-21,0.7135,0.7135,0.7135,,,0.7135,0.0,2.0
1985-06-24,0.7125,0.7125,0.7125,,,0.7125,0.0,2.0
1985-06-25,0.7025,0.7025,0.7025,,,0.7025,0.0,2.0
1985-06-26,0.71,0.71,0.71,,,0.71,0.0,2.0
1985-06-27,0.713,0.713,0.713,,,0.713,0.0,2.0
1985-06-28,0.709,0.709,0.709,,,0.709,0.0,2.0
1985-07-01,0.69,0.699,0.69,,,0.699,28.0,25.0
1985-07-02,0.6935,0.6935,0.6935,,,0.6935,0.0,25.0
1985-07-03,0.6935,0.6935,0.6935,,,0.6935,0.0,25.0
1985-07-08,0.69,0.69,0.69,,,0.69,0.0,25.0
1985-07-09,0.7045,0.7045,0.7045,,,0.7045,0.0,25.0
1985-07-10,0.6925,0.707,0.6925,,,0.707,40.0,45.0
1985-07-11,0.7035,0.7035,0.7035,,,0.7035,0.0,45.0
1985-07-12,0.7,0.7,0.693,,,0.693,2.0,45.0
1985-07-15,0.693,0.693,0.693,,,0.693,0.0,45.0
1985-07-16,0.694,0.694,0.694,,,0.694,0.0,45.0
1985-07-17,0.689,0.689,0.689,,,0.689,0.0,45.0
1985-07-18,0.688,0.688,0.688,,,0.688,20.0,40.0
1985-07-19,0.684,0.684,0.684,,,0.684,0.0,40.0
1985-07-22,0.688,0.688,0.688,,,0.688,0.0,40.0
1985-07-23,0.6945,0.6945,0.6945,,,0.6945,0.0,40.0
1985-07-24,0.7,0.7035,0.7,,,0.7035,2.0,40.0
1985-07-25,0.71,0.71,0.71,,,0.71,0.0,40.0
1985-07-26,0.713,0.713,0.713,,,0.713,0.0,40.0
1985-07-29,0.711,0.711,0.711,,,0.711,1.0,39.0
1985-07-30,0.71,0.71,0.708,,,0.708,19.0,51.0
1985-07-31,0.701,0.701,0.701,,,0.701,0.0,51.0
1985-08-01,0.7,0.7,0.7,,,0.7,0.0,51.0
1985-08-02,0.7025,0.7065,0.7025,,,0.706,20.0,62.0
1985-08-05,0.7075,0.7075,0.7075,,,0.7075,0.0,62.0
1985-08-06,0.7075,0.7075,0.706,,,0.706,6.0,66.0
1985-08-07,0.7135,0.7135,0.7135,,,0.7135,0.0,66.0
1985-08-08,0.711,0.7155,0.711,,,0.7155,7.0,73.0
1985-08-09,0.717,0.717,0.717,,,0.717,0.0,66.0
1985-08-12,0.721,0.726,0.721,,,0.7255,8.0,70.0
1985-08-13,0.723,0.723,0.723,,,0.723,0.0,70.0
1985-08-14,0.727,0.727,0.725,,,0.725,25.0,79.0
1985-08-15,0.727,0.7285,0.726,,,0.726,19.0,87.0
1985-08-16,0.726,0.726,0.725,,,0.725,1.0,88.0
1985-08-19,0.7215,0.7215,0.719,,,0.719,2.0,90.0
1985-08-20,0.733,0.7335,0.733,,,0.733,10.0,90.0
1985-08-21,0.734,0.738,0.734,,,0.738,26.0,95.0
1985-08-22,0.7385,0.74,0.738,,,0.738,6.0,96.0
