Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2013-10-31,0.0,0.0,0.0,,,2.3436,0.0,0.0
2013-11-01,0.0,0.0,0.0,,,2.3172,0.0,0.0
2013-11-04,0.0,0.0,0.0,,,2.3166,0.0,0.0
2013-11-05,0.0,0.0,0.0,,,2.3109,0.0,0.0
2013-11-06,0.0,0.0,0.0,,,2.3264,0.0,0.0
2013-11-07,0.0,0.0,0.0,,,2.2868,0.0,0.0
2013-11-08,0.0,0.0,0.0,,,2.3175,0.0,0.0
2013-11-11,0.0,0.0,0.0,,,2.3494,0.0,0.0
2013-11-12,0.0,0.0,0.0,,,2.3138,0.0,0.0
2013-11-13,0.0,0.0,0.0,,,2.354,0.0,0.0
2013-11-14,0.0,0.0,0.0,,,2.3687,0.0,0.0
2013-11-15,0.0,0.0,0.0,,,2.3486,0.0,0.0
2013-11-18,0.0,0.0,0.0,,,2.332,0.0,0.0
2013-11-19,0.0,0.0,0.0,,,2.3157,0.0,0.0
2013-11-20,0.0,0.0,0.0,,,2.3382,0.0,0.0
2013-11-21,0.0,0.0,0.0,,,2.3845,0.0,0.0
2013-11-22,0.0,0.0,0.0,,,2.3898,0.0,0.0
2013-11-25,0.0,0.0,0.0,,,2.3785,0.0,0.0
2013-11-26,0.0,0.0,0.0,,,2.384,0.0,0.0
2013-11-27,0.0,0.0,0.0,,,2.3815,0.0,0.0
2013-11-29,0.0,0.0,0.0,,,2.3697,0.0,0.0
2013-12-02,0.0,0.0,0.0,,,2.4087,0.0,0.0
2013-12-03,0.0,0.0,0.0,,,2.4463,0.0,0.0
2013-12-04,0.0,0.0,0.0,,,2.421,0.0,0.0
2013-12-05,0.0,0.0,0.0,,,2.4048,0.0,0.0
2013-12-06,0.0,0.0,0.0,,,2.4144,0.0,0.0
2013-12-09,0.0,0.0,0.0,,,2.3763,0.0,0.0
2013-12-10,0.0,0.0,0.0,,,2.3835,0.0,0.0
2013-12-11,0.0,0.0,0.0,,,2.3822,0.0,0.0
2013-12-12,0.0,0.0,0.0,,,2.3646,0.0,0.0
2013-12-13,0.0,0.0,0.0,,,2.3541,0.0,0.0
2013-12-16,0.0,0.0,0.0,,,2.3714,0.0,0.0
2013-12-17,0.0,0.0,0.0,,,2.3636,0.0,0.0
2013-12-18,0.0,0.0,0.0,,,2.3822,0.0,0.0
2013-12-19,0.0,0.0,0.0,,,2.3906,0.0,0.0
2013-12-20,0.0,0.0,0.0,,,2.41,0.0,0.0
2013-12-23,0.0,0.0,0.0,,,2.3959,0.0,0.0
2013-12-24,0.0,0.0,0.0,,,2.4062,0.0,0.0
2013-12-26,0.0,0.0,0.0,,,2.404,0.0,0.0
2013-12-27,0.0,0.0,0.0,,,2.4141,0.0,0.0
2013-12-30,0.0,0.0,0.0,,,2.3991,0.0,0.0
2013-12-31,0.0,0.0,0.0,,,2.3927,0.0,0.0
2014-01-02,0.0,0.0,0.0,,,2.3282,0.0,0.0
2014-01-03,0.0,0.0,0.0,,,2.3216,0.0,0.0
2014-01-06,0.0,0.0,0.0,,,2.3221,0.0,0.0
2014-01-07,0.0,0.0,0.0,,,2.3276,0.0,0.0
2014-01-08,0.0,0.0,0.0,,,2.3142,0.0,0.0
2014-01-09,0.0,0.0,0.0,,,2.3025,0.0,0.0
2014-01-10,0.0,0.0,0.0,,,2.3136,0.0,0.0
2014-01-13,0.0,0.0,0.0,,,2.2955,0.0,0.0
2014-01-14,0.0,0.0,0.0,,,2.3031,0.0,0.0
2014-01-15,0.0,0.0,0.0,,,2.3144,0.0,0.0
2014-01-16,0.0,0.0,0.0,,,2.2925,0.0,0.0
2014-01-17,0.0,0.0,0.0,,,2.3008,0.0,0.0
2014-01-21,0.0,0.0,0.0,,,2.301,0.0,0.0
2014-01-22,0.0,0.0,0.0,,,2.327,0.0,0.0
2014-01-23,0.0,0.0,0.0,,,2.3115,0.0,0.0
2014-01-24,0.0,0.0,0.0,,,2.3183,0.0,0.0
2014-01-27,0.0,0.0,0.0,,,2.3046,0.0,0.0
2014-01-28,0.0,0.0,0.0,,,2.3185,0.0,0.0
2014-01-29,0.0,0.0,0.0,,,2.3182,0.0,0.0
2014-01-30,0.0,0.0,0.0,,,2.3106,0.0,0.0
2014-01-31,0.0,0.0,0.0,,,2.2847,0.0,0.0
2014-02-03,0.0,0.0,0.0,,,2.2845,0.0,0.0
2014-02-04,0.0,0.0,0.0,,,2.2801,0.0,0.0
2014-02-05,0.0,0.0,0.0,,,2.2984,0.0,0.0
2014-02-06,0.0,0.0,0.0,,,2.3188,0.0,0.0
2014-02-07,0.0,0.0,0.0,,,2.368,0.0,0.0
2014-02-10,0.0,0.0,0.0,,,2.3481,0.0,0.0
2014-02-11,0.0,0.0,0.0,,,2.3586,0.0,0.0
2014-02-12,0.0,0.0,0.0,,,2.3508,0.0,0.0
2014-02-13,0.0,0.0,0.0,,,2.3549,0.0,0.0
2014-02-14,0.0,0.0,0.0,,,2.3563,0.0,0.0
2014-02-18,0.0,0.0,0.0,,0.0288,2.3851,0.0,0.0
2014-02-19,,,,,0.0149,2.4,0.0,0.0
2014-02-20,,,,,0.0029,2.4029,0.0,0.0
2014-02-21,,,,,0.0085,2.3944,0.0,0.0
2014-02-24,,,,,0.0081,2.4025,0.0,0.0
2014-02-25,,,,,0.0231,2.3794,0.0,0.0
2014-02-26,,,,,0.0117,2.3911,0.0,0.0
2014-02-27,,,,,0.0061,2.385,0.0,0.0
2014-02-28,,,,,0.01,2.395,0.0,0.0
2014-03-03,,,,,0.0416,2.4366,0.0,0.0
2014-03-04,,,,,0.0484,2.3882,0.0,0.0
2014-03-05,,,,,0.039,2.3492,0.0,0.0
2014-03-06,,,,,0.0141,2.3633,0.0,0.0
2014-03-07,,,,,0.0182,2.3815,0.0,0.0
2014-03-10,,,,,0.0181,2.3634,0.0,0.0
2014-03-11,,,,,0.0095,2.3729,0.0,0.0
2014-03-12,,,,,0.0171,2.3558,0.0,0.0
2014-03-13,,,,,0.0016,2.3574,0.0,0.0
2014-03-14,,,,,0.0231,2.3805,0.0,0.0
2014-03-17,,,,,0.0521,2.3284,0.0,0.0
2014-03-18,,,,,0.0252,2.3536,0.0,0.0
2014-03-19,,,,,0.0154,2.3382,0.0,0.0
2014-03-20,,,,,0.0159,2.3541,0.0,0.0
2014-03-21,,,,,0.0063,2.3478,0.0,0.0
2014-03-24,,,,,0.0014,2.3492,0.0,0.0
2014-03-25,,,,,0.0057,2.3549,0.0,0.0
2014-03-26,,,,,0.0143,2.3692,0.0,0.0
2014-03-27,,,,,0.0113,2.3805,0.0,0.0
2014-03-28,,,,,0.0077,2.3882,0.0,0.0
2014-03-31,,,,,0.0057,2.3825,0.0,0.0
2014-04-01,,,,,0.0345,2.348,0.0,0.0
2014-04-02,,,,,0.0149,2.3331,0.0,0.0
2014-04-03,,,,,0.0325,2.3656,0.0,0.0
2014-04-04,,,,,0.013,2.3786,0.0,0.0
2014-04-07,,,,,0.0026,2.376,0.0,0.0
2014-04-08,,,,,0.0343,2.4103,0.0,0.0
2014-04-09,,,,,0.008,2.4183,0.0,0.0
2014-04-10,,,,,0.0149,2.4034,0.0,0.0
2014-04-11,,,,,0.0056,2.3978,0.0,0.0
2014-04-14,,,,,0.0304,2.4282,0.0,0.0
2014-04-15,,,,,0.0119,2.4401,0.0,0.0
2014-04-16,,,,,0.0121,2.428,0.0,0.0
2014-04-17,,,,,0.0069,2.4211,0.0,0.0
2014-04-21,,,,,0.0027,2.4184,0.0,0.0
2014-04-22,,,,,0.0084,2.41,0.0,0.0
2014-04-23,,,,,0.0008,2.4092,0.0,0.0
2014-04-24,,,,,0.0136,2.4228,0.0,0.0
2014-04-25,,,,,0.0185,2.4043,0.0,0.0
2014-04-28,,,,,0.0208,2.3835,0.0,0.0
2014-04-29,,,,,0.0198,2.4033,0.0,0.0
2014-04-30,,,,,0.0194,2.3839,0.0,0.0
2014-05-01,,,,,0.0025,2.3814,0.0,0.0
2014-05-02,,,,,0.0138,2.3952,0.0,0.0
2014-05-05,,,,,0.0154,2.3798,0.0,0.0
2014-05-06,,,,,0.0146,2.3652,0.0,0.0
2014-05-07,,,,,0.0379,2.4031,0.0,0.0
2014-05-08,,,,,0.0027,2.4004,0.0,0.0
2014-05-09,,,,,0.0113,2.3891,0.0,0.0
2014-05-12,,,,,0.0159,2.405,0.0,0.0
2014-05-13,,,,,0.0122,2.4172,0.0,0.0
2014-05-14,,,,,0.0112,2.4284,0.0,0.0
2014-05-15,,,,,0.0024,2.426,0.0,0.0
2014-05-16,,,,,0.0025,2.4285,0.0,0.0
2014-05-19,,,,,0.0065,2.422,0.0,0.0
2014-05-20,,,,,0.0118,2.4338,0.0,0.0
2014-05-21,,,,,0.0192,2.453,0.0,0.0
2014-05-22,,,,,0.0035,2.4495,0.0,0.0
2014-05-23,,,,,0.0143,2.4638,0.0,0.0
2014-05-27,,,,,0.0104,2.4534,0.0,0.0
2014-05-28,,,,,0.0041,2.4493,0.0,0.0
2014-05-29,,,,,0.0024,2.4517,0.0,0.0
2014-05-30,,,,,0.0177,2.434,0.0,0.0
2014-06-02,,,,,0.0139,2.4201,0.0,0.0
2014-06-03,,,,,0.0005,2.4196,0.0,0.0
2014-06-04,,,,,0.0086,2.411,0.0,0.0
2014-06-05,,,,,0.0133,2.4243,0.0,0.0
2014-06-06,,,,,0.0106,2.4137,0.0,0.0
2014-06-09,,,,,0.0107,2.4244,0.0,0.0
2014-06-10,,,,,0.0045,2.4199,0.0,0.0
2014-06-11,,,,,0.0056,2.4255,0.0,0.0
2014-06-12,,,,,0.0446,2.4701,0.0,0.0
2014-06-13,,,,,0.001,2.4711,0.0,0.0
2014-06-16,,,,,0.0126,2.4837,0.0,0.0
2014-06-17,,,,,0.0172,2.5009,0.0,0.0
2014-06-18,,,,,0.0101,2.511,0.0,0.0
2014-06-19,,,,,0.0077,2.5187,0.0,0.0
2014-06-20,,,,,0.007,2.5257,0.0,0.0
2014-06-23,,,,,0.0007,2.5264,0.0,0.0
2014-06-24,,,,,0.0118,2.5382,0.0,0.0
2014-06-25,,,,,0.0124,2.5258,0.0,0.0
2014-06-26,,,,,0.0158,2.51,0.0,0.0
2014-06-27,,,,,0.0027,2.5073,0.0,0.0
2014-06-30,,,,,0.0144,2.4929,0.0,0.0
2014-07-01,,,,,0.0081,2.501,0.0,0.0
2014-07-02,,,,,0.0115,2.4895,0.0,0.0
2014-07-03,,,,,0.0092,2.4803,0.0,0.0
2014-07-07,,,,,0.0066,2.4737,0.0,0.0
2014-07-08,,,,,0.0123,2.4614,0.0,0.0
2014-07-09,,,,,0.0091,2.4523,0.0,0.0
2014-07-10,,,,,0.0181,2.4704,0.0,0.0
2014-07-11,,,,,0.01,2.4604,0.0,0.0
2014-07-14,,,,,0.0228,2.4832,0.0,0.0
2014-07-15,,,,,0.03,2.4532,0.0,0.0
2014-07-16,,,,,0.0122,2.441,0.0,0.0
2014-07-17,,,,,0.0003,2.4407,0.0,0.0
2014-07-18,,,,,0.0123,2.4284,0.0,0.0
2014-07-21,,,,,0.0276,2.456,0.0,0.0
2014-07-22,,,,,0.0155,2.4405,0.0,0.0
2014-07-23,,,,,0.0093,2.4498,0.0,0.0
2014-07-24,,,,,0.009,2.4408,0.0,0.0
2014-07-25,,,,,0.0236,2.4644,0.0,0.0
2014-07-28,,,,,0.0209,2.4435,0.0,0.0
2014-07-29,,,,,0.0188,2.4623,0.0,0.0
2014-07-30,,,,,0.0229,2.4394,0.0,0.0
2014-07-31,,,,,0.0012,2.4382,0.0,0.0
2014-08-01,,,,,0.001,2.4372,0.0,0.0
2014-08-04,,,,,0.0039,2.4333,0.0,0.0
2014-08-05,,,,,0.0116,2.4217,0.0,0.0
2014-08-06,,,,,0.0112,2.4329,0.0,0.0
2014-08-07,,,,,0.0263,2.4592,0.0,0.0
2014-08-08,,,,,0.0162,2.443,0.0,0.0
2014-08-11,,,,,0.0066,2.4496,0.0,0.0
2014-08-12,,,,,0.0182,2.4314,0.0,0.0
2014-08-13,,,,,0.0204,2.4518,0.0,0.0
2014-08-14,,,,,0.0436,2.4082,0.0,0.0
2014-08-15,,,,,0.0343,2.4425,0.0,0.0
2014-08-18,,,,,0.0257,2.4168,0.0,0.0
2014-08-19,,,,,0.0042,2.421,0.0,0.0
2014-08-20,,,,,0.0084,2.4294,0.0,0.0
2014-08-21,,,,,0.0024,2.4318,0.0,0.0
2014-08-22,,,,,0.0055,2.4263,0.0,0.0
2014-08-25,,,,,0.0068,2.4331,0.0,0.0
2014-08-26,,,,,0.0012,2.4319,0.0,0.0
2014-08-27,,,,,0.0039,2.4358,0.0,0.0
2014-08-28,,,,,0.0105,2.4253,0.0,0.0
2014-08-29,,,,,0.0055,2.4308,0.0,0.0
2014-09-02,,,,,0.035,2.3958,0.0,0.0
2014-09-03,,,,,0.0395,2.4353,0.0,0.0
2014-09-04,,,,,0.0202,2.4151,0.0,0.0
2014-09-05,,,,,0.0092,2.4059,0.0,0.0
2014-09-08,,,,,0.0003,2.4062,0.0,0.0
2014-09-09,,,,,0.0069,2.3993,0.0,0.0
2014-09-10,,,,,0.0005,2.3998,0.0,0.0
2014-09-11,,,,,0.0093,2.3905,0.0,0.0
2014-09-12,,,,,0.0035,2.387,0.0,0.0
2014-09-15,,,,,0.0009,2.3879,0.0,0.0
2014-09-16,,,,,0.0213,2.4092,0.0,0.0
2014-09-17,,,,,0.0022,2.407,0.0,0.0
2014-09-18,,,,,0.0163,2.3907,0.0,0.0
2014-09-19,,,,,0.0159,2.4066,0.0,0.0
2014-09-22,,,,,0.0201,2.3865,0.0,0.0
2014-09-23,,,,,0.0014,2.3851,0.0,0.0
2014-09-24,,,,,0.007,2.3921,0.0,0.0
2014-09-25,,,,,0.0006,2.3915,0.0,0.0
2014-09-26,,,,,0.0123,2.3792,0.0,0.0
2014-09-29,,,,,0.0024,2.3768,0.0,0.0
