0,1.3
1.34112,2.3
2.77165,2.7
2.86106,3
2.99517,2.5
3.12928,2.4
3.26339,3.1
3.3975,3.9
3.57632,4.4
3.79984,5.6
4.02336,8
4.20218,11.1
