0,1.1
1.34112,0.7
2.68224,1.2
2.771648,0.9
2.861056,1
2.995168,1.1
3.12928,1.3
3.263392,1.8
3.397504,2.2
3.57632,3.1
3.79984,4.5
4.02336,7.8
