0,2.7
1.34112,1.5
2.41402,0.9
2.50342,1
2.59283,0.9
2.68224,1
2.77165,1.5
2.86106,1.2
2.99517,1.4
3.12928,2.1
3.26339,2.4
3.3975,3.5
3.57632,5.9
