0,1.5
1.34112,1.1
2.68224,1.3
2.77165,1.4
2.86106,1.5
2.99517,1
3.12928,1
3.26339,1.5
3.3975,2.2
3.57632,3.1
3.79984,4.4
4.02336,6.3
4.20218,10.6
