0,1.4
1.34112,1.1
3.26339,1.2
3.3975,0.8
3.57632,0.8
3.79984,0.7
4.02336,0.7
4.20218,1.1
4.4257,1.3
4.69392,2.3
5.00685,4.5
5.31978,9.2
