veld1,veld2,veld3,veld4,veld5,veld6,veld7,veld8,veld9,veld10,veld11,veld12,veld13,veld14,veld15,veld16,veld17,veld18,veld19,veld20,veld21,veld22,veld23,veld24,veld25,veld26,veld27,veld28,veld29,veld30,veld31,veld32,veld33,veld34,veld35,veld36,veld37,veld38,veld39,veld40,veld41,veld42,veld43,veld44,veld45,veld46,veld47,veld48,veld49,veld50,veld51,veld52,veld53,veld54,veld55,veld56,veld57,veld58,veld59,veld60,veld61,veld62,veld63,veld64,veld65,veld66,veld67,veld68,veld69,veld70,veld71,veld72,veld73,veld74,veld75,veld76,veld77,veld78,veld79,veld80,veld81,veld82,veld83,veld84,veld85,veld86,veld87,veld88,veld89,veld90,veld91,veld92,veld93,veld94,veld95,veld96,veld97,veld98,veld99,veld100,veld101,veld102,veld103,veld104,veld105,veld106,veld107,veld108,veld109,veld110,veld111,veld112,veld113,veld114,veld115,veld116,veld117,veld118,veld119,veld120,veld121,veld122,veld123,veld124,veld125,veld126,veld127,veld128,veld129,veld130,veld131,veld132,veld133,veld134,veld135,veld136,veld137,veld138,veld139,veld140,veld141,veld142,veld143,veld144,veld145,veld146,veld147,veld148,veld149,veld150,veld151,veld152,veld153,veld154,veld155,veld156,veld157,veld158,veld159,veld160,veld161,veld162,veld163,veld164,veld165,veld166,veld167,veld168,veld169,veld170,veld171,veld172,veld173,veld174,veld175,veld176,veld177,veld178,veld179,veld180,veld181,veld182,veld183,veld184,veld185,veld186,veld187,veld188,veld189,veld190,veld191,veld192,veld193,veld194,veld195,veld196,veld197,veld198,veld199
def,64,0,0,0,6,3,4,140,4,4,134,1,2,132,2,2,132,5,2,132,0,1,0
file_id,0,serial_number,time_created,manufacturer,product,number,type
data,0,3866227693,2016-01-15 19:35:02,1,1567,,4
def,65,0,0,49,2,0,2,132,1,1,2
file_creator,1,software_version,hardware_version
data,1,440,
def,66,0,0,21,5,253,4,134,3,4,134,0,1,0,1,1,0,4,1,2
event,2,timestamp(s),data,event,event_type,event_group
data,2,2016-01-15 19:35:03,0,TIMER,START,0
def,67,0,0,23,15,253,4,134,3,4,140,7,4,134,8,4,134,15,4,134,16,4,134,2,2,132,4,2,132,5,2,132,10,2,132,0,1,2,1,1,2,6,1,2,9,1,2,11,1,2
device_info,3,timestamp(s),serial_number,cum_operating_time(s),Onbekend,Unknown,Unknown,manufacturer,product,software_version,battery_voltage(V),device_index,device_type,hardware_version,Unknown,battery_status
data,3,2016-01-15 19:35:03,3866227693,,,,,1,1567,4.40,,0,1,,,
data,3,2016-01-15 19:35:03,,,,,,,,,,1,12,,,
data,3,2016-01-15 19:35:03,24644187,,,934,81,,,0.00,,2,120,,92,
data,3,2016-01-15 19:35:03,84644186,81152,,252,112,9,288,21.00,1.375,3,11,,69,2
def,68,0,0,22,11,253,4,134,0,1,2,1,1,2,2,1,2,3,1,2,4,1,2,5,1,0,6,1,2,7,1,2,8,1,2,9,1,2
source,4,timestamp(s),Speed,Distance,Cadence,Altitude,HeartRate,Calories,Power,?,?,Unknown
data,4,2016-01-15 19:35:03,,,3,1,2,5,3,,,
def,69,0,0,79,9,253,4,134,0,2,132,3,2,132,1,1,2,2,1,2,4,1,0,5,1,0,6,1,2,7,1,1
Unknown,5,timestamp(s),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
data,10,2016-01-15 19:39:10,0.00,41855,201.8,166,126,69,21,172
data,10,2016-01-15 19:39:11,0.00,42021,201.8,166,126,71,21,174
data,10,2016-01-15 19:39:12,0.00,42182,201.8,161,126,70,21,175
data,10,2016-01-15 19:39:13,0.00,42357,202.0,175,126,70,21,176
data,10,2016-01-15 19:39:14,0.00,42523,202.0,166,127,69,21,175
data,10,2016-01-15 19:39:15,0.00,42683,202.0,160,127,70,21,175
data,10,2016-01-15 19:39:16,0.00,42863,202.0,180,127,70,21,174
data,10,2016-01-15 19:39:17,0.00,43041,202.2,178,127,71,21,175
data,10,2016-01-15 19:39:18,0.00,43203,202.0,162,127,71,21,174
data,10,2016-01-15 19:39:19,0.00,43203,202.2,168,127,71,21,174
data,10,2016-01-15 19:39:20,0.00,43539,202.0,168,126,70,21,174
data,10,2016-01-15 19:39:21,0.00,43706,202.2,167,126,71,21,175
data,10,2016-01-15 19:39:22,0.00,43864,202.2,158,126,70,21,174
data,10,2016-01-15 19:39:23,0.00,44033,202.2,169,126,70,21,175
data,10,2016-01-15 19:39:24,0.00,44197,202.2,164,126,70,21,174
data,10,2016-01-15 19:39:25,0.00,44360,202.2,163,126,70,21,175
data,10,2016-01-15 19:39:26,0.00,44525,202.2,165,126,69,21,176
data,10,2016-01-15 19:39:27,0.00,44686,202.2,161,126,69,21,176
data,10,2016-01-15 19:39:28,0.00,44846,202.0,160,125,69,21,176
data,10,2016-01-15 19:39:29,0.00,45011,202.0,165,125,69,21,175
data,10,2016-01-15 19:39:30,0.00,45170,202.0,159,125,70,21,177
data,10,2016-01-15 19:39:31,0.00,45333,202.2,163,125,69,21,175
data,10,2016-01-15 19:39:32,0.00,45503,202.2,170,125,69,21,175
data,10,2016-01-15 19:39:33,0.00,45503,202.2,174,125,69,21,175
data,10,2016-01-15 19:39:34,0.00,45851,202.2,174,125,70,21,176
data,10,2016-01-15 19:39:35,0.00,46020,202.2,169,125,71,21,176
data,10,2016-01-15 19:39:36,0.00,46180,202.4,160,125,70,21,173
data,10,2016-01-15 19:39:37,0.00,46346,202.4,166,125,70,21,174
data,10,2016-01-15 19:39:38,0.00,46521,202.4,175,125,70,21,175
data,10,2016-01-15 19:39:39,0.00,46685,202.2,164,125,70,21,175
data,10,2016-01-15 19:39:40,0.00,46858,202.2,173,125,70,21,175
data,10,2016-01-15 19:39:41,0.00,46858,202.2,165,124,70,21,175
data,10,2016-01-15 19:39:42,0.00,47188,202.2,165,124,69,21,175
data,10,2016-01-15 19:39:43,0.00,47365,202.2,177,124,71,21,176
data,10,2016-01-15 19:39:44,0.00,47365,202.2,173,124,71,21,176
data,10,2016-01-15 19:39:45,0.00,47711,202.2,173,125,71,21,175
data,10,2016-01-15 19:39:46,0.00,47870,202.2,159,125,70,21,175
data,10,2016-01-15 19:39:47,0.00,48048,202.2,178,125,72,21,174
data,10,2016-01-15 19:39:48,0.00,48223,202.2,175,125,72,21,175
data,10,2016-01-15 19:39:49,0.00,48384,202.2,161,125,72,21,176
data,10,2016-01-15 19:39:50,0.00,48540,202.2,156,125,70,21,175
data,10,2016-01-15 19:39:51,0.00,48686,202.4,146,125,69,21,174
data,10,2016-01-15 19:39:52,0.00,48851,202.6,165,125,69,21,175
data,10,2016-01-15 19:39:53,0.00,48851,202.8,167,125,69,21,175
data,10,2016-01-15 19:39:54,0.00,49185,202.8,167,125,69,21,176
data,10,2016-01-15 19:39:55,0.00,49351,202.8,166,125,68,21,176
data,10,2016-01-15 19:39:56,0.00,49514,202.8,163,125,68,21,175
data,10,2016-01-15 19:39:57,0.00,49687,202.6,173,125,69,21,176
data,10,2016-01-15 19:39:58,0.00,49862,202.6,175,125,69,21,178
data,10,2016-01-15 19:39:59,0.00,49862,202.2,176,126,69,21,178
data,10,2016-01-15 19:40:00,0.00,50214,202.2,176,126,70,21,176
data,10,2016-01-15 19:40:01,0.00,50418,202.0,204,126,72,21,172
data,10,2016-01-15 19:40:02,0.00,50710,202.2,292,127,83,21,176
data,10,2016-01-15 19:40:03,0.00,50918,202.2,208,127,83,21,178
data,10,2016-01-15 19:40:04,0.00,50918,202.2,159,127,83,21,178
data,11,2016-01-15 19:40:04,4132,,97,25
data,10,2016-01-15 19:40:05,0.00,51236,202.2,159,127,81,21,176
data,10,2016-01-15 19:40:06,0.00,51391,202.2,155,127,81,21,176
data,10,2016-01-15 19:40:07,0.00,51548,202.2,157,127,80,21,175
data,10,2016-01-15 19:40:08,0.00,51548,202.2,154,127,80,21,175
data,10,2016-01-15 19:40:09,0.00,51856,202.2,154,126,79,21,176
data,10,2016-01-15 19:40:10,0.00,52026,202.2,170,126,79,21,176
data,10,2016-01-15 19:40:11,0.00,52199,202.4,173,126,79,21,175
data,10,2016-01-15 19:40:12,0.00,52364,202.4,165,126,80,21,176
data,10,2016-01-15 19:40:13,0.00,52520,202.4,156,126,79,21,176
data,10,2016-01-15 19:40:14,0.00,52687,202.2,167,126,79,21,174
data,10,2016-01-15 19:40:15,0.00,52687,202.2,164,127,79,21,174
data,10,2016-01-15 19:40:16,0.00,53015,202.4,164,127,79,21,175
data,10,2016-01-15 19:40:17,0.00,53180,202.2,165,128,79,21,175
data,10,2016-01-15 19:40:18,0.00,53180,202.4,166,128,79,21,175
data,10,2016-01-15 19:40:19,0.00,53512,202.4,166,128,80,21,174
data,10,2016-01-15 19:40:20,0.00,53684,202.4,172,128,81,21,174
data,10,2016-01-15 19:40:21,0.00,53851,202.4,167,128,81,21,174
data,10,2016-01-15 19:40:22,0.00,54013,202.2,162,128,81,21,175
data,10,2016-01-15 19:40:23,0.00,54182,202.2,169,128,81,21,175
data,10,2016-01-15 19:40:24,0.00,54339,202.2,157,128,80,21,175
data,10,2016-01-15 19:40:25,0.00,54494,202.2,155,128,80,21,175
data,10,2016-01-15 19:40:26,0.00,54659,202.2,165,128,80,21,175
data,10,2016-01-15 19:40:27,0.00,54806,202.2,147,128,80,21,176
data,10,2016-01-15 19:40:28,0.00,54971,202.2,165,128,80,21,176
data,10,2016-01-15 19:40:29,0.00,55136,202.2,165,128,79,21,175
data,10,2016-01-15 19:40:30,0.00,55299,202.2,163,128,80,21,175
data,10,2016-01-15 19:40:31,0.00,55457,202.2,158,129,80,21,177
data,10,2016-01-15 19:40:32,0.00,55457,202.2,166,129,80,21,177
data,10,2016-01-15 19:40:33,0.00,55789,202.2,166,129,80,21,176
data,10,2016-01-15 19:40:34,0.00,55956,202.2,167,129,81,21,175
data,10,2016-01-15 19:40:35,0.00,56116,202.2,160,129,80,21,174
data,10,2016-01-15 19:40:36,0.00,56279,202.4,163,129,81,21,175
data,10,2016-01-15 19:40:37,0.00,56428,202.2,149,129,80,21,174
data,10,2016-01-15 19:40:38,0.00,56428,202.4,159,129,80,21,174
data,10,2016-01-15 19:40:39,0.00,56428,202.4,159,130,80,21,174
data,10,2016-01-15 19:40:40,0.00,56905,202.4,159,130,80,21,175
data,10,2016-01-15 19:40:41,0.00,57069,202.4,164,130,80,21,174
data,10,2016-01-15 19:40:42,0.00,57237,202.2,168,130,80,21,174
data,10,2016-01-15 19:40:43,0.00,57394,202.2,157,130,80,21,175
data,10,2016-01-15 19:40:44,0.00,57394,202.4,166,129,80,21,175
data,10,2016-01-15 19:40:45,0.00,57726,202.4,166,129,80,21,175
data,10,2016-01-15 19:40:46,0.00,57726,202.4,164,129,80,21,175
data,10,2016-01-15 19:40:47,0.00,58054,202.4,164,129,80,21,176
data,10,2016-01-15 19:40:48,0.00,58232,202.4,178,129,81,21,175
data,10,2016-01-15 19:40:49,0.00,58396,202.4,164,129,81,21,174
data,10,2016-01-15 19:40:50,0.00,58560,202.4,164,129,81,21,174
data,10,2016-01-15 19:40:51,0.00,58717,202.4,157,129,80,21,174
data,10,2016-01-15 19:40:52,0.00,58881,202.4,164,129,80,21,175
data,10,2016-01-15 19:40:53,0.00,59054,202.4,173,129,80,21,174
data,10,2016-01-15 19:40:54,0.00,59219,202.4,165,129,80,21,174
data,10,2016-01-15 19:40:55,0.00,59396,202.4,177,129,80,21,173
data,10,2016-01-15 19:40:56,0.00,59566,202.4,170,129,81,21,174
data,10,2016-01-15 19:40:57,0.00,59566,202.4,156,129,81,21,174
data,10,2016-01-15 19:40:58,0.00,59878,202.4,156,129,80,21,175
data,10,2016-01-15 19:40:59,0.00,60043,202.4,165,129,80,21,175
data,10,2016-01-15 19:41:00,0.00,60203,202.4,160,129,79,21,175
data,10,2016-01-15 19:41:01,0.00,60203,202.4,169,129,79,21,175
data,10,2016-01-15 19:41:02,0.00,60541,202.4,169,129,80,21,175
data,10,2016-01-15 19:41:03,0.00,60704,202.4,163,129,80,21,174
data,10,2016-01-15 19:41:04,0.00,60865,202.4,161,129,79,21,174
data,10,2016-01-15 19:41:05,0.00,61032,202.4,167,129,79,21,174
data,10,2016-01-15 19:41:06,0.00,61192,202.4,160,129,79,21,175
data,10,2016-01-15 19:41:07,0.00,61192,202.4,174,129,79,21,175
data,10,2016-01-15 19:41:08,0.00,61540,202.4,174,129,80,21,176
data,10,2016-01-15 19:41:09,0.00,61706,202.4,166,129,79,21,176
data,10,2016-01-15 19:41:10,0.00,61868,202.4,162,129,80,21,174
data,10,2016-01-15 19:41:11,0.00,62042,202.2,174,129,80,21,175
data,10,2016-01-15 19:41:12,0.00,62208,202.2,166,129,80,21,175
data,10,2016-01-15 19:41:13,0.00,62379,202.2,171,129,80,21,173
data,10,2016-01-15 19:41:14,0.00,62543,202.4,164,130,80,21,175
data,10,2016-01-15 19:41:15,0.00,62696,202.2,153,130,80,21,176
data,10,2016-01-15 19:41:16,0.00,62868,202.4,172,130,79,21,175
data,10,2016-01-15 19:41:17,0.00,63029,202.2,161,130,80,21,177
data,10,2016-01-15 19:41:18,0.00,63191,202.2,162,130,79,21,176
data,10,2016-01-15 19:41:19,0.00,63353,202.2,162,130,79,21,177
data,10,2016-01-15 19:41:20,0.00,63505,202.4,152,130,78,21,177
data,10,2016-01-15 19:41:21,0.00,63679,202.4,174,130,78,21,176
data,10,2016-01-15 19:41:22,0.00,63840,202.4,161,130,79,21,175
data,10,2016-01-15 19:41:23,0.00,63997,202.4,157,129,79,21,178
data,10,2016-01-15 19:41:24,0.00,64170,202.4,173,129,79,21,177
data,10,2016-01-15 19:41:25,0.00,64336,202.4,166,129,79,21,175
data,10,2016-01-15 19:41:26,0.00,64510,202.2,174,129,80,21,174
data,10,2016-01-15 19:41:27,0.00,64665,202.4,155,129,79,21,174
data,10,2016-01-15 19:41:28,0.00,64812,202.4,147,129,78,21,176
data,10,2016-01-15 19:41:29,0.00,64985,202.4,173,129,78,21,175
data,10,2016-01-15 19:41:30,0.00,65167,202.4,182,129,79,21,177
data,10,2016-01-15 19:41:31,0.00,65167,202.4,151,129,79,21,177
data,10,2016-01-15 19:41:32,0.00,65469,202.2,151,130,76,21,175
data,10,2016-01-15 19:41:33,0.00,65647,202.2,178,130,79,21,177
data,10,2016-01-15 19:41:34,0.00,65804,202.2,157,130,79,21,178
data,10,2016-01-15 19:41:35,0.00,65978,202.4,174,130,80,21,178
data,10,2016-01-15 19:41:36,0.00,66138,202.4,160,130,79,21,178
data,10,2016-01-15 19:41:37,0.00,66298,202.4,160,130,79,21,177
data,10,2016-01-15 19:41:38,0.00,66465,202.4,167,130,79,21,175
data,10,2016-01-15 19:41:39,0.00,66618,202.4,153,130,78,21,176
data,10,2016-01-15 19:41:40,0.00,66782,202.2,164,129,78,21,175
data,10,2016-01-15 19:41:41,0.00,66948,202.4,166,129,78,21,176
data,10,2016-01-15 19:41:42,0.00,67130,202.4,182,129,79,21,177
data,10,2016-01-15 19:41:43,0.00,67302,202.4,172,128,80,21,176
data,10,2016-01-15 19:41:44,0.00,67462,202.4,160,128,79,21,176
data,10,2016-01-15 19:41:45,0.00,67644,202.4,182,128,80,21,176
data,10,2016-01-15 19:41:46,0.00,67819,202.4,175,128,81,21,176
data,10,2016-01-15 19:41:47,0.00,67819,202.4,160,128,81,21,176
data,10,2016-01-15 19:41:48,0.00,68139,202.4,160,128,80,21,177
data,10,2016-01-15 19:41:49,0.00,68307,202.4,168,128,80,21,177
data,10,2016-01-15 19:41:50,0.00,68463,202.4,156,128,79,21,177
data,10,2016-01-15 19:41:51,0.00,68463,202.4,162,128,79,21,177
data,10,2016-01-15 19:41:52,0.00,68787,202.4,162,128,79,21,177
data,10,2016-01-15 19:41:53,0.00,68949,202.6,162,128,79,21,176
data,10,2016-01-15 19:41:54,0.00,69115,202.6,166,129,81,21,175
data,10,2016-01-15 19:41:55,0.00,69270,202.6,155,129,79,21,178
data,10,2016-01-15 19:41:56,0.00,69270,202.6,174,128,79,21,178
data,10,2016-01-15 19:41:57,0.00,69618,202.8,174,128,79,21,175
data,10,2016-01-15 19:41:58,0.00,69782,202.6,164,127,79,21,177
data,10,2016-01-15 19:41:59,0.00,69947,202.6,165,126,79,21,176
data,10,2016-01-15 19:42:00,0.00,70099,202.6,152,125,79,21,177
data,10,2016-01-15 19:42:01,0.00,70261,202.6,162,125,78,21,176
data,10,2016-01-15 19:42:02,0.00,70418,202.8,157,125,78,21,176
data,10,2016-01-15 19:42:03,0.00,70588,202.8,170,125,77,21,173
data,10,2016-01-15 19:42:04,0.00,70588,202.8,182,125,77,21,173
data,10,2016-01-15 19:42:05,0.00,70952,202.8,182,125,79,21,176
data,10,2016-01-15 19:42:06,0.00,71123,202.8,171,125,80,21,177
data,10,2016-01-15 19:42:07,0.00,71292,202.8,169,125,80,21,175
data,10,2016-01-15 19:42:08,0.00,71458,202.8,166,126,80,21,176
data,10,2016-01-15 19:42:09,0.00,71458,202.8,154,126,80,21,176
data,10,2016-01-15 19:42:10,0.00,71766,202.8,154,127,79,21,176
data,10,2016-01-15 19:42:11,0.00,71935,202.6,169,128,79,21,176
data,10,2016-01-15 19:42:12,0.00,72099,202.6,164,128,79,21,176
data,10,2016-01-15 19:42:13,0.00,72270,202.6,171,129,80,21,177
data,10,2016-01-15 19:42:14,0.00,72439,202.8,169,129,79,21,176
data,10,2016-01-15 19:42:15,0.00,72605,202.8,166,129,80,21,175
data,10,2016-01-15 19:42:16,0.00,72767,202.8,162,129,80,21,175
data,10,2016-01-15 19:42:17,0.00,72930,202.8,163,128,81,21,175
data,10,2016-01-15 19:42:18,0.00,73080,202.8,150,128,80,21,176
data,10,2016-01-15 19:42:19,0.00,73246,202.8,166,127,80,21,177
data,10,2016-01-15 19:42:20,0.00,73420,202.8,174,127,80,21,176
data,10,2016-01-15 19:42:21,0.00,73582,202.8,162,127,81,21,176
data,10,2016-01-15 19:42:22,0.00,73723,202.6,141,127,79,21,176
data,10,2016-01-15 19:42:23,0.00,73900,202.8,177,127,80,21,176
data,10,2016-01-15 19:42:24,0.00,74056,202.8,156,127,79,21,176
data,10,2016-01-15 19:42:25,0.00,74219,202.8,163,128,80,21,176
data,10,2016-01-15 19:42:26,0.00,74382,202.8,163,128,80,21,176
data,10,2016-01-15 19:42:27,0.00,74546,202.8,164,128,81,21,176
data,10,2016-01-15 19:42:28,0.00,74709,203.0,163,128,81,21,176
data,10,2016-01-15 19:42:29,0.00,74861,203.0,152,129,79,21,175
data,10,2016-01-15 19:42:30,0.00,75017,203.0,156,129,79,21,176
data,10,2016-01-15 19:42:31,0.00,75177,203.0,160,129,79,21,176
data,10,2016-01-15 19:42:32,0.00,75342,203.0,165,129,79,21,176
data,10,2016-01-15 19:42:33,0.00,75502,203.0,160,128,80,21,176
data,10,2016-01-15 19:42:34,0.00,75672,203.0,170,128,80,21,175
data,10,2016-01-15 19:42:35,0.00,75824,203.0,152,128,80,21,178
data,10,2016-01-15 19:42:36,0.00,75977,203.0,153,128,79,21,178
data,10,2016-01-15 19:42:37,0.00,76142,203.0,165,128,80,21,177
data,10,2016-01-15 19:42:38,0.00,76311,203.0,169,128,80,21,177
data,10,2016-01-15 19:42:39,0.00,76480,203.2,169,128,80,21,177
data,10,2016-01-15 19:42:40,0.00,76638,203.2,158,128,80,21,175
data,10,2016-01-15 19:42:41,0.00,76799,203.2,161,128,81,21,174
data,10,2016-01-15 19:42:42,0.00,76955,203.2,156,128,80,21,174
data,10,2016-01-15 19:42:43,0.00,77117,203.2,162,128,80,21,175
data,10,2016-01-15 19:42:44,0.00,77276,203.2,159,127,79,21,175
data,10,2016-01-15 19:42:45,0.00,77436,203.2,160,127,79,21,176
data,10,2016-01-15 19:42:46,0.00,77602,203.2,166,127,79,21,176
data,10,2016-01-15 19:42:47,0.00,77765,203.2,163,127,79,21,176
data,10,2016-01-15 19:42:48,0.00,77936,203.2,171,127,79,21,174
data,10,2016-01-15 19:42:49,0.00,78096,203.4,160,127,79,21,174
data,10,2016-01-15 19:42:50,0.00,78261,203.4,165,128,79,21,174
data,10,2016-01-15 19:42:51,0.00,78431,203.4,170,128,79,21,174
data,10,2016-01-15 19:42:52,0.00,78604,203.4,173,128,80,21,174
data,10,2016-01-15 19:42:53,0.00,78767,203.4,163,129,80,21,175
data,10,2016-01-15 19:42:54,0.00,78933,203.4,166,129,80,21,174
data,10,2016-01-15 19:42:55,0.00,79093,203.4,160,129,80,21,175
data,10,2016-01-15 19:42:56,0.00,79093,203.4,163,130,80,21,175
data,10,2016-01-15 19:42:57,0.00,79419,203.4,163,130,80,21,176
data,10,2016-01-15 19:42:58,0.00,79583,203.4,164,131,80,21,177
data,10,2016-01-15 19:42:59,0.00,79737,203.4,154,131,80,21,178
data,10,2016-01-15 19:43:00,0.00,79899,203.4,162,131,79,21,176
data,10,2016-01-15 19:43:01,0.00,80058,203.4,159,131,79,21,176
data,10,2016-01-15 19:43:02,0.00,80226,203.6,168,131,80,21,175
data,10,2016-01-15 19:43:03,0.00,80395,203.6,169,131,80,21,175
data,10,2016-01-15 19:43:04,0.00,80562,203.8,167,130,80,21,175
data,10,2016-01-15 19:43:05,0.00,80726,203.8,164,130,80,21,176
data,10,2016-01-15 19:43:06,0.00,80886,203.8,160,130,79,21,175
data,10,2016-01-15 19:43:07,0.00,81040,203.8,154,130,79,21,175
data,10,2016-01-15 19:43:08,0.00,81213,203.8,173,130,79,21,176
data,10,2016-01-15 19:43:09,0.00,81386,203.8,173,129,80,21,175
data,10,2016-01-15 19:43:10,0.00,81543,203.6,157,129,80,21,177
data,10,2016-01-15 19:43:11,0.00,81704,203.6,161,129,79,21,177
data,10,2016-01-15 19:43:12,0.00,81704,203.6,171,129,79,21,177
data,10,2016-01-15 19:43:13,0.00,82046,203.6,171,129,82,21,177
data,10,2016-01-15 19:43:14,0.00,82202,203.8,156,130,80,21,177
data,10,2016-01-15 19:43:15,0.00,82368,203.8,166,129,80,21,176
data,10,2016-01-15 19:43:16,0.00,82368,203.8,163,129,80,21,176
data,10,2016-01-15 19:43:17,0.00,82694,203.8,163,129,80,21,176
data,10,2016-01-15 19:43:18,0.00,82856,203.8,162,129,80,21,176
data,10,2016-01-15 19:43:19,0.00,83008,203.8,152,129,79,21,173
data,10,2016-01-15 19:43:20,0.00,83168,203.8,160,128,81,21,175
data,10,2016-01-15 19:43:21,0.00,83334,203.6,166,128,80,21,175
data,10,2016-01-15 19:43:22,0.00,83496,203.8,162,128,81,21,175
data,10,2016-01-15 19:43:23,0.00,83651,203.8,155,129,80,21,175
data,10,2016-01-15 19:43:24,0.00,83804,204.0,153,129,80,21,175
data,10,2016-01-15 19:43:25,0.00,83957,204.0,153,129,79,21,175
data,10,2016-01-15 19:43:26,0.00,84119,204.0,162,130,79,21,174
data,10,2016-01-15 19:43:27,0.00,84281,204.0,162,130,80,21,176
data,10,2016-01-15 19:43:28,0.00,84428,203.8,147,130,79,21,176
data,10,2016-01-15 19:43:29,0.00,84591,203.8,163,130,79,21,176
data,10,2016-01-15 19:43:30,0.00,84748,203.8,157,130,80,21,176
data,10,2016-01-15 19:43:31,0.00,84915,203.8,167,129,79,21,174
data,10,2016-01-15 19:43:32,0.00,85082,203.8,167,129,80,21,176
data,10,2016-01-15 19:43:33,0.00,85232,203.8,150,129,79,21,176
data,10,2016-01-15 19:43:34,0.00,85398,203.8,166,128,79,21,174
data,10,2016-01-15 19:43:35,0.00,85553,203.8,155,128,79,21,175
data,10,2016-01-15 19:43:36,0.00,85720,204.0,167,128,79,21,175
data,10,2016-01-15 19:43:37,0.00,85871,204.0,151,128,78,21,175
data,10,2016-01-15 19:43:38,0.00,86025,204.0,154,128,78,21,175
data,10,2016-01-15 19:43:39,0.00,86193,204.0,168,127,80,21,177
data,10,2016-01-15 19:43:40,0.00,86370,204.0,177,127,80,21,177
data,10,2016-01-15 19:43:41,0.00,86523,204.0,153,127,80,21,177
data,10,2016-01-15 19:43:42,0.00,86685,204.0,162,128,79,21,177
data,10,2016-01-15 19:43:43,0.00,86860,204.0,175,128,79,21,178
data,10,2016-01-15 19:43:44,0.00,87022,204.0,162,128,79,21,177
data,10,2016-01-15 19:43:45,0.00,87184,204.0,162,128,78,21,176
data,10,2016-01-15 19:43:46,0.00,87347,204.0,163,128,79,21,177
data,10,2016-01-15 19:43:47,0.00,87507,204.0,160,128,79,21,176
data,10,2016-01-15 19:43:48,0.00,87664,203.8,157,128,78,21,176
data,10,2016-01-15 19:43:49,0.00,87822,203.8,158,128,78,21,176
data,10,2016-01-15 19:43:50,0.00,87997,204.0,175,128,79,21,177
data,10,2016-01-15 19:43:51,0.00,88160,204.0,163,128,79,21,177
data,10,2016-01-15 19:43:52,0.00,88325,204.0,165,128,78,21,177
data,10,2016-01-15 19:43:53,0.00,88489,204.0,164,128,78,21,177
data,10,2016-01-15 19:43:54,0.00,88664,204.0,175,128,79,21,176
data,10,2016-01-15 19:43:55,0.00,88821,204.0,157,128,79,21,178
data,10,2016-01-15 19:43:56,0.00,89001,204.0,180,129,78,21,176
data,10,2016-01-15 19:43:57,0.00,89171,204.0,170,129,78,21,179
data,10,2016-01-15 19:43:58,0.00,89321,204.2,150,128,79,21,178
data,10,2016-01-15 19:43:59,0.00,89498,204.2,177,128,79,21,176
data,10,2016-01-15 19:44:00,0.00,89637,204.2,139,128,79,21,181
data,10,2016-01-15 19:44:01,0.00,89830,204.0,193,128,80,21,178
data,10,2016-01-15 19:44:02,0.00,89999,204.0,169,127,80,21,180
data,10,2016-01-15 19:44:03,0.00,90159,204.0,160,127,80,21,179
data,10,2016-01-15 19:44:04,0.00,90326,204.0,167,127,80,21,177
data,10,2016-01-15 19:44:05,0.00,90494,204.0,168,127,80,21,177
data,10,2016-01-15 19:44:06,0.00,90662,204.2,168,127,79,21,177
data,10,2016-01-15 19:44:07,0.00,90830,204.2,168,127,80,21,179
data,10,2016-01-15 19:44:08,0.00,90996,204.2,166,127,81,21,180
data,10,2016-01-15 19:44:09,0.00,91165,204.2,169,128,80,21,179
data,10,2016-01-15 19:44:10,0.00,91330,204.2,165,128,80,21,178
data,10,2016-01-15 19:44:11,0.00,91489,204.2,159,129,80,21,176
data,10,2016-01-15 19:44:12,0.00,91661,204.2,172,130,80,21,176
data,10,2016-01-15 19:44:13,0.00,91818,204.2,157,131,80,21,177
data,10,2016-01-15 19:44:14,0.00,91970,204.2,152,131,79,21,177
data,10,2016-01-15 19:44:15,0.00,92128,204.2,158,131,79,21,177
data,10,2016-01-15 19:44:16,0.00,92292,204.2,164,130,80,21,179
data,10,2016-01-15 19:44:17,0.00,92463,204.2,171,130,80,21,179
data,10,2016-01-15 19:44:18,0.00,92628,204.2,165,129,80,21,179
data,10,2016-01-15 19:44:19,0.00,92779,204.2,151,129,80,21,179
data,10,2016-01-15 19:44:20,0.00,92944,204.2,165,128,79,21,179
data,10,2016-01-15 19:44:21,0.00,93104,204.2,160,128,79,21,178
data,10,2016-01-15 19:44:22,0.00,93268,204.2,164,128,79,21,177
data,10,2016-01-15 19:44:23,0.00,93420,204.2,152,128,80,21,178
data,10,2016-01-15 19:44:24,0.00,93595,204.2,175,128,81,21,178
data,10,2016-01-15 19:44:25,0.00,93763,204.2,168,129,81,21,178
data,10,2016-01-15 19:44:26,0.00,93925,204.2,162,129,80,21,176
data,10,2016-01-15 19:44:27,0.00,94077,204.2,152,130,79,21,179
data,10,2016-01-15 19:44:28,0.00,94238,204.2,161,130,79,21,178
data,10,2016-01-15 19:44:29,0.00,94414,204.2,176,131,79,21,179
data,10,2016-01-15 19:44:30,0.00,94585,204.2,171,131,80,21,177
data,10,2016-01-15 19:44:31,0.00,94751,204.2,166,131,80,21,177
data,10,2016-01-15 19:44:32,0.00,94915,204.2,164,131,81,21,177
