Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2003-11-06,106.234375,106.234375,106.203125,,,106.2109375,902.0,0.0
2003-11-07,106.0625,106.125,106.0625,,,106.125,1.0,901.0
2003-11-10,106.1875,106.1875,106.078125,,,106.078125,1.0,901.0
2003-11-12,106.1484375,106.1484375,106.1484375,,,106.1484375,0.0,902.0
2003-11-13,106.34375,106.421875,106.34375,,,106.421875,0.0,902.0
2003-11-14,106.421875,106.65625,106.421875,,,106.609375,93.0,902.0
2003-11-17,106.6875,106.796875,106.6875,,,106.7890625,119.0,991.0
2003-11-18,106.65625,106.71875,106.609375,,,106.71875,303.0,1105.0
2003-11-19,106.71875,106.75,106.5859375,,,106.5859375,4116.0,1397.0
2003-11-20,106.78125,106.78125,106.6015625,,,106.7265625,5339.0,5488.0
2003-11-21,106.8046875,106.8046875,106.71875,,,106.7578125,8004.0,8741.0
2003-11-24,106.6640625,106.6640625,106.546875,,,106.625,31902.0,13493.0
2003-11-25,106.6171875,106.6875,106.4765625,,,106.65625,35701.0,37899.0
2003-11-26,106.640625,106.6796875,106.453125,,,106.46875,49870.0,60680.0
2003-11-28,106.4765625,106.4765625,106.3515625,,,106.3828125,14393.0,90373.0
2003-12-01,106.3828125,106.3828125,106.109375,,,106.25,33127.0,96774.0
2003-12-02,106.25,106.3203125,106.1875,,,106.3046875,21377.0,107751.0
2003-12-03,106.296875,106.375,106.2421875,,,106.265625,19053.0,111472.0
2003-12-04,106.2265625,106.359375,106.1953125,,,106.34375,23312.0,119126.0
2003-12-05,106.375,106.796875,106.3671875,,,106.7578125,21417.0,124388.0
2003-12-08,106.71875,106.765625,106.625,,,106.6484375,14635.0,126734.0
2003-12-09,106.6484375,106.875,106.4375,,,106.53125,21137.0,127556.0
2003-12-10,106.53125,106.65625,106.53125,,,106.6484375,11360.0,130956.0
2003-12-11,106.6015625,106.9375,106.5703125,,,106.921875,15546.0,133530.0
2003-12-12,106.9296875,107.078125,106.859375,,,106.9140625,23696.0,133435.0
2003-12-15,106.7578125,106.9375,106.75,,,106.828125,13215.0,137256.0
2003-12-16,106.890625,106.9375,106.8125,,,106.8984375,6225.0,135245.0
2003-12-17,106.9375,107.015625,106.921875,,,106.9609375,16753.0,136123.0
2003-12-18,107.0,107.03125,106.8046875,,,106.953125,21732.0,141568.0
2003-12-19,106.9453125,107.0703125,106.8671875,,,107.0390625,12474.0,146561.0
2003-12-22,107.0390625,107.09375,106.9140625,,,106.9921875,8324.0,148521.0
2003-12-23,106.9921875,107.0078125,106.734375,,,106.7890625,18769.0,149313.0
2003-12-24,106.859375,107.046875,106.7890625,,,107.03125,21066.0,149643.0
2003-12-26,107.0390625,107.1171875,107.0234375,,,107.109375,8318.0,153164.0
2003-12-29,107.0234375,107.0859375,106.984375,,,107.015625,6522.0,157702.0
2003-12-30,106.9453125,107.0546875,106.9140625,,,107.0078125,7883.0,158242.0
2003-12-31,107.03125,107.046875,106.9453125,,,107.0234375,17207.0,157483.0
2004-01-02,106.90625,107.015625,106.7578125,,,106.84375,14025.0,156597.0
2004-01-05,106.8359375,106.890625,106.765625,,,106.8515625,14297.0,160420.0
2004-01-06,106.875,107.078125,106.8671875,,,107.0625,12329.0,160105.0
2004-01-07,107.0390625,107.109375,106.96875,,,107.09375,18971.0,159481.0
2004-01-08,107.0625,107.09375,107.015625,,,107.0859375,9324.0,155318.0
2004-01-09,107.0625,107.453125,107.046875,,,107.4453125,18841.0,155518.0
2004-01-12,107.4375,107.53125,107.390625,,,107.4453125,21618.0,160879.0
2004-01-13,107.40625,107.59375,107.3828125,,,107.5546875,15449.0,163539.0
2004-01-14,107.5859375,107.59375,107.453125,,,107.5390625,14997.0,161409.0
2004-01-15,107.484375,107.5234375,107.390625,,,107.4765625,11381.0,159084.0
2004-01-16,107.46875,107.5546875,107.4296875,,,107.4921875,15245.0,160812.0
