Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2008-02-21,8.325,8.325,8.325,,,8.325,0.0,0.0
2009-06-01,0.0,7.587,7.587,,,7.587,0.0,0.0
2009-06-02,0.0,7.514,7.514,,,7.514,0.0,0.0
2009-06-03,0.0,7.485,7.485,,,7.485,0.0,0.0
2009-06-04,0.0,7.76,7.76,,,7.76,0.0,0.0
2009-06-05,0.0,7.857,7.857,,,7.857,0.0,0.0
2009-06-08,0.0,7.879,7.879,,,7.879,0.0,0.0
2009-06-09,0.0,7.908,7.908,,,7.908,0.0,0.0
2009-06-10,0.0,7.844,7.844,,,7.844,0.0,0.0
2009-06-11,0.0,7.919,7.919,,,7.919,0.0,0.0
2009-06-12,0.0,7.855,7.855,,,7.855,0.0,0.0
2009-06-15,7.872,7.872,7.872,,,7.872,0.0,0.0
2009-06-16,0.0,7.853,7.853,,,7.853,0.0,0.0
2009-06-17,0.0,7.84,7.84,,,7.84,0.0,0.0
2009-06-18,0.0,7.757,7.757,,,7.757,0.0,0.0
2009-06-19,0.0,7.628,7.628,,,7.628,0.0,0.0
2009-06-22,7.548,7.548,7.548,,,7.548,0.0,0.0
2009-06-23,0.0,7.528,7.528,,,7.528,0.0,0.0
2009-06-24,0.0,7.557,7.557,,,7.557,0.0,0.0
2009-06-25,0.0,7.612,7.612,,,7.612,0.0,0.0
2009-06-26,0.0,7.681,7.681,,,7.681,0.0,0.0
2009-06-29,0.0,7.636,7.636,,,7.636,0.0,0.0
2009-06-30,0.0,7.67,7.67,,,7.67,0.0,0.0
2009-07-01,0.0,7.695,7.695,,,7.695,0.0,0.0
2009-07-02,7.717,7.717,7.717,,,7.717,0.0,0.0
2009-07-06,0.0,7.717,7.717,,,7.717,0.0,0.0
2009-07-07,7.694,7.694,7.694,,,7.694,0.0,0.0
2009-07-08,0.0,7.627,7.627,,,7.627,0.0,0.0
2009-07-09,0.0,7.622,7.622,,,7.622,0.0,0.0
2009-07-10,0.0,7.551,7.551,,,7.551,0.0,0.0
2009-07-13,0.0,7.452,7.452,,,7.452,0.0,0.0
2009-07-14,7.475,7.475,7.475,,,7.475,0.0,0.0
