Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2012-12-03,0.0,0.0,0.0,,,2.847,0.0,0.0
2012-12-04,0.0,0.0,0.0,,,2.8176,0.0,0.0
2012-12-05,0.0,0.0,0.0,,,2.7978,0.0,0.0
2012-12-06,0.0,0.0,0.0,,,2.7647,0.0,0.0
2012-12-07,0.0,0.0,0.0,,,2.7566,0.0,0.0
2012-12-10,0.0,0.0,0.0,,,2.7475,0.0,0.0
2012-12-11,0.0,0.0,0.0,,,2.7566,0.0,0.0
2012-12-12,0.0,0.0,0.0,,,2.7735,0.0,0.0
2012-12-13,0.0,0.0,0.0,,,2.713,0.0,0.0
2012-12-14,0.0,0.0,0.0,,,2.7407,0.0,0.0
2012-12-17,0.0,0.0,0.0,,,2.7213,0.0,0.0
2012-12-18,0.0,0.0,0.0,,,2.7444,0.0,0.0
2012-12-19,0.0,0.0,0.0,,,2.7757,0.0,0.0
2012-12-20,0.0,0.0,0.0,,,2.7737,0.0,0.0
2012-12-21,0.0,0.0,0.0,,,2.7527,0.0,0.0
2012-12-24,0.0,0.0,0.0,,,2.7348,0.0,0.0
2012-12-26,0.0,0.0,0.0,,,2.7806,0.0,0.0
2012-12-27,0.0,0.0,0.0,,,2.7863,0.0,0.0
2012-12-28,0.0,0.0,0.0,,,2.77,0.0,0.0
2012-12-31,0.0,0.0,0.0,,,2.7456,0.0,0.0
2013-01-02,0.0,0.0,0.0,,,2.7617,0.0,0.0
2013-01-03,0.0,0.0,0.0,,,2.7473,0.0,0.0
2013-01-04,0.0,0.0,0.0,,,2.7306,0.0,0.0
2013-01-07,0.0,0.0,0.0,,,2.7385,0.0,0.0
2013-01-08,0.0,0.0,0.0,,,2.7631,0.0,0.0
2013-01-09,0.0,0.0,0.0,,,2.767,0.0,0.0
2013-01-10,0.0,0.0,0.0,,,2.7698,0.0,0.0
2013-01-11,0.0,0.0,0.0,,,2.7458,0.0,0.0
2013-01-14,0.0,0.0,0.0,,,2.7692,0.0,0.0
2013-01-15,0.0,0.0,0.0,,,2.7291,0.0,0.0
2013-01-16,0.0,0.0,0.0,,,2.7312,0.0,0.0
2013-01-17,0.0,0.0,0.0,,,2.7474,0.0,0.0
2013-01-18,0.0,0.0,0.0,,,2.7603,0.0,0.0
2013-01-22,0.0,0.0,0.0,,,2.7642,0.0,0.0
2013-01-23,0.0,0.0,0.0,,,2.763,0.0,0.0
2013-01-24,0.0,0.0,0.0,,,2.7748,0.0,0.0
2013-01-25,0.0,0.0,0.0,,,2.7603,0.0,0.0
2013-01-28,0.0,0.0,0.0,,,2.7698,0.0,0.0
2013-01-29,0.0,0.0,0.0,,,2.7867,0.0,0.0
2013-01-30,0.0,0.0,0.0,,,2.7946,0.0,0.0
2013-01-31,0.0,0.0,0.0,,,2.8068,0.0,0.0
2013-02-01,0.0,0.0,0.0,,,2.8205,0.0,0.0
2013-02-04,0.0,0.0,0.0,,,2.7945,0.0,0.0
2013-02-05,0.0,0.0,0.0,,,2.8022,0.0,0.0
2013-02-06,0.0,0.0,0.0,,,2.8192,0.0,0.0
2013-02-07,0.0,0.0,0.0,,,2.8254,0.0,0.0
2013-02-08,0.0,0.0,0.0,,,2.8477,0.0,0.0
2013-02-11,0.0,0.0,0.0,,,2.8467,0.0,0.0
2013-02-12,0.0,0.0,0.0,,,2.8592,0.0,0.0
2013-02-13,0.0,0.0,0.0,,,2.8534,0.0,0.0
2013-02-14,0.0,0.0,0.0,,,2.8562,0.0,0.0
2013-02-15,0.0,0.0,0.0,,,2.8566,0.0,0.0
2013-02-19,0.0,0.0,0.0,,,2.8553,0.0,0.0
2013-02-20,0.0,0.0,0.0,,,2.8272,0.0,0.0
2013-02-21,0.0,0.0,0.0,,,2.7849,0.0,0.0
2013-02-22,0.0,0.0,0.0,,,2.7928,0.0,0.0
2013-02-25,0.0,0.0,0.0,,,2.7982,0.0,0.0
2013-02-26,0.0,0.0,0.0,,,2.7632,0.0,0.0
2013-02-27,0.0,0.0,0.0,,,2.7346,0.0,0.0
2013-02-28,0.0,0.0,0.0,,,2.7166,0.0,0.0
2013-03-01,0.0,0.0,0.0,,,2.7082,0.0,0.0
2013-03-04,0.0,0.0,0.0,,,2.713,0.0,0.0
2013-03-05,0.0,0.0,0.0,,,2.7391,0.0,0.0
2013-03-06,0.0,0.0,0.0,,,2.7349,0.0,0.0
2013-03-07,0.0,0.0,0.0,,,2.7492,0.0,0.0
2013-03-08,0.0,0.0,0.0,,,2.7519,0.0,0.0
2013-03-11,0.0,0.0,0.0,,,2.7507,0.0,0.0
2013-03-12,0.0,0.0,0.0,,,2.7401,0.0,0.0
2013-03-13,0.0,0.0,0.0,,,2.7307,0.0,0.0
2013-03-14,0.0,0.0,0.0,,,2.7456,0.0,0.0
2013-03-15,0.0,0.0,0.0,,,2.7591,0.0,0.0
2013-03-18,0.0,0.0,0.0,,,2.7617,0.0,0.0
2013-03-19,0.0,0.0,0.0,,,2.7223,0.0,0.0
2013-03-20,0.0,0.0,0.0,,,2.7526,0.0,0.0
2013-03-21,0.0,0.0,0.0,,,2.7299,0.0,0.0
2013-03-22,0.0,0.0,0.0,,,2.7317,0.0,0.0
2013-03-25,0.0,0.0,0.0,,,2.7503,0.0,0.0
2013-03-26,0.0,0.0,0.0,,,2.7734,0.0,0.0
2013-03-27,0.0,0.0,0.0,,,2.7882,0.0,0.0
2013-03-28,0.0,0.0,0.0,,,2.7911,0.0,0.0
2013-04-01,0.0,0.0,0.0,,,2.8065,0.0,0.0
2013-04-02,0.0,0.0,0.0,,,2.8097,0.0,0.0
2013-04-03,0.0,0.0,0.0,,,2.7497,0.0,0.0
2013-04-04,0.0,0.0,0.0,,,2.7447,0.0,0.0
2013-04-05,0.0,0.0,0.0,,,2.7194,0.0,0.0
2013-04-08,0.0,0.0,0.0,,,2.745,0.0,0.0
2013-04-09,0.0,0.0,0.0,,,2.7563,0.0,0.0
2013-04-10,0.0,0.0,0.0,,,2.7535,0.0,0.0
2013-04-11,0.0,0.0,0.0,,,2.7352,0.0,0.0
2013-04-12,0.0,0.0,0.0,,,2.7136,0.0,0.0
2013-04-15,0.0,0.0,0.0,,,2.6877,0.0,0.0
2013-04-16,0.0,0.0,0.0,,,2.7045,0.0,0.0
2013-04-17,0.0,0.0,0.0,,,2.6547,0.0,0.0
2013-04-18,0.0,0.0,0.0,,,2.6614,0.0,0.0
2013-04-19,0.0,0.0,0.0,,,2.6602,0.0,0.0
2013-04-22,0.0,0.0,0.0,,,2.6877,0.0,0.0
2013-04-23,0.0,0.0,0.0,,,2.6915,0.0,0.0
2013-04-24,0.0,0.0,0.0,,,2.7137,0.0,0.0
2013-04-25,0.0,0.0,0.0,,,2.7362,0.0,0.0
2013-04-26,0.0,0.0,0.0,,,2.7227,0.0,0.0
2013-04-29,0.0,0.0,0.0,,,2.7302,0.0,0.0
2013-04-30,0.0,0.0,0.0,,,2.7063,0.0,0.0
2013-05-01,0.0,0.0,0.0,,,2.6647,0.0,0.0
2013-05-02,0.0,0.0,0.0,,,2.7265,0.0,0.0
2013-05-03,0.0,0.0,0.0,,,2.7474,0.0,0.0
2013-05-06,0.0,0.0,0.0,,,2.7487,0.0,0.0
2013-05-07,0.0,0.0,0.0,,,2.7256,0.0,0.0
2013-05-08,0.0,0.0,0.0,,,2.7187,0.0,0.0
2013-05-09,0.0,0.0,0.0,,,2.7358,0.0,0.0
2013-05-10,0.0,0.0,0.0,,,2.7208,0.0,0.0
2013-05-13,0.0,0.0,0.0,,,2.7109,0.0,0.0
2013-05-14,0.0,0.0,0.0,,,2.7068,0.0,0.0
2013-05-15,0.0,0.0,0.0,,,2.7205,0.0,0.0
2013-05-16,0.0,0.0,0.0,,,2.7355,0.0,0.0
2013-05-17,0.0,0.0,0.0,,,2.75,0.0,0.0
2013-05-20,0.0,0.0,0.0,,,2.7495,0.0,0.0
2013-05-21,0.0,0.0,0.0,,,2.7353,0.0,0.0
2013-05-22,0.0,0.0,0.0,,,2.7103,0.0,0.0
2013-05-23,0.0,0.0,0.0,,,2.7074,0.0,0.0
2013-05-24,0.0,0.0,0.0,,,2.7035,0.0,0.0
2013-05-28,0.0,0.0,0.0,,,2.738,0.0,0.0
2013-05-29,0.0,0.0,0.0,,,2.6959,0.0,0.0
2013-05-30,0.0,0.0,0.0,,,2.6978,0.0,0.0
2013-05-31,0.0,0.0,0.0,,,2.6585,0.0,0.0
2013-06-03,0.0,0.0,0.0,,,2.6986,0.0,0.0
2013-06-04,0.0,0.0,0.0,,,2.7102,0.0,0.0
2013-06-05,0.0,0.0,0.0,,,2.7068,0.0,0.0
2013-06-06,0.0,0.0,0.0,,,2.722,0.0,0.0
2013-06-07,0.0,0.0,0.0,,,2.7335,0.0,0.0
2013-06-10,0.0,0.0,0.0,,,2.7306,0.0,0.0
2013-06-11,0.0,0.0,0.0,,,2.7075,0.0,0.0
2013-06-12,0.0,0.0,0.0,,,2.7314,0.0,0.0
2013-06-13,0.0,0.0,0.0,,,2.7545,0.0,0.0
2013-06-14,0.0,0.0,0.0,,,2.7388,0.0,0.0
2013-06-17,0.0,0.0,0.0,,,2.726,0.0,0.0
2013-06-18,0.0,0.0,0.0,,,2.7388,0.0,0.0
2013-06-19,0.0,0.0,0.0,,,2.7393,0.0,0.0
2013-06-20,0.0,0.0,0.0,,,2.6664,0.0,0.0
2013-06-21,0.0,0.0,0.0,,,2.6407,0.0,0.0
2013-06-24,0.0,0.0,0.0,,,2.6573,0.0,0.0
2013-06-25,0.0,0.0,0.0,,,2.6649,0.0,0.0
2013-06-26,0.0,0.0,0.0,,,2.6692,0.0,0.0
2013-06-27,0.0,0.0,0.0,,,2.6942,0.0,0.0
2013-06-28,0.0,0.0,0.0,,,2.6708,0.0,0.0
2013-07-01,0.0,0.0,0.0,,,2.6877,0.0,0.0
2013-07-02,0.0,0.0,0.0,,,2.708,0.0,0.0
2013-07-03,0.0,0.0,0.0,,,2.7362,0.0,0.0
2013-07-05,0.0,0.0,0.0,,,2.7563,0.0,0.0
2013-07-08,0.0,0.0,0.0,,,2.726,0.0,0.0
2013-07-09,0.0,0.0,0.0,,,2.7337,0.0,0.0
2013-07-10,0.0,0.0,0.0,,,2.7468,0.0,0.0
2013-07-11,0.0,0.0,0.0,,,2.7431,0.0,0.0
2013-07-12,0.0,0.0,0.0,,,2.7527,0.0,0.0
2013-07-15,0.0,0.0,0.0,,,2.7452,0.0,0.0
2013-07-16,0.0,0.0,0.0,,,2.7404,0.0,0.0
2013-07-17,0.0,0.0,0.0,,,2.7429,0.0,0.0
2013-07-18,0.0,0.0,0.0,,,2.7324,0.0,0.0
2013-07-19,0.0,0.0,0.0,,,2.7247,0.0,0.0
2013-07-22,0.0,0.0,0.0,,,2.7196,0.0,0.0
2013-07-23,0.0,0.0,0.0,,,2.742,0.0,0.0
2013-07-24,0.0,0.0,0.0,,,2.7294,0.0,0.0
2013-07-25,0.0,0.0,0.0,,,2.7329,0.0,0.0
2013-07-26,0.0,0.0,0.0,,,2.7104,0.0,0.0
2013-07-29,0.0,0.0,0.0,,,2.7189,0.0,0.0
2013-07-30,0.0,0.0,0.0,,,2.7274,0.0,0.0
2013-07-31,0.0,0.0,0.0,,,2.7615,0.0,0.0
