Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1990-08-17,231.75,240.25,231.25,239.75,,,5442.0,16171.0,,,
1990-08-20,240.0,252.5,239.0,251.5,,,4774.0,16034.0,,,
1990-08-21,252.0,270.5,252.0,265.0,,,8504.0,14813.0,,,
1990-08-22,270.0,277.5,270.0,274.25,,,3287.0,15431.0,,,
1990-08-23,300.0,300.0,282.0,290.25,,,4066.0,13927.0,,,
1990-08-24,288.25,288.5,276.0,281.5,,,2993.0,13927.0,,,
1990-08-28,238.0,248.0,234.75,241.25,,,2691.0,15536.0,,,
1990-08-29,241.25,242.5,220.0,225.0,,,3035.0,12397.0,,,
1990-08-30,223.5,234.5,223.5,234.25,,,3124.0,13153.0,,,
1990-08-31,235.5,241.25,235.0,241.0,,,3521.0,11996.0,,,
1990-09-03,249.0,262.0,247.75,260.0,,,1719.0,11313.0,,,
1990-09-05,264.5,266.0,257.5,260.5,,,2928.0,10346.0,,,
1990-09-06,268.5,268.5,263.25,267.5,,,1457.0,7889.0,,,
1990-09-07,267.5,267.5,259.0,259.75,,,1408.0,5607.0,,,
1990-09-10,250.0,253.5,244.25,246.75,,,1921.0,4442.0,,,
1990-09-11,253.0,258.75,249.75,256.0,,,2110.0,2699.0,,,
1990-09-12,251.0,256.0,249.25,256.0,,,1120.0,1319.0,,,
1990-09-13,258.0,264.5,257.5,260.0,,,6178.0,23866.0,,,
1990-09-14,261.5,266.5,260.0,262.0,,,5690.0,23829.0,,,
1990-09-19,275.0,277.5,272.75,275.0,,,3910.0,24756.0,,,
1990-09-20,283.0,287.0,281.5,286.75,,,5928.0,23806.0,,,
1990-09-21,295.0,306.5,295.0,305.25,,,6463.0,24665.0,,,
1990-09-24,317.0,344.0,317.0,343.0,,,5415.0,24242.0,,,
1990-09-26,331.0,333.75,315.5,329.5,,,5711.0,23947.0,,,
1990-09-27,329.5,340.0,317.0,338.0,,,3239.0,22371.0,,,
1990-09-28,342.0,348.0,338.0,341.5,,,3790.0,18351.0,,,
1990-10-01,333.0,339.5,318.0,320.0,,,2199.0,16286.0,,,
1990-10-02,302.0,315.5,302.0,314.5,,,5730.0,18390.0,,,
1990-10-03,310.0,317.0,308.0,316.0,,,4376.0,18450.0,,,
